       lambda          SN_2796        SN_2803
       11124.600         11126.100       0.402946       -1.56216
       11125.000         11126.500       0.622643       -2.70418
       11125.400         11126.800        1.17185       -2.41844
       11125.700         11127.200        1.22685       -3.34358
       11126.100         11127.600       0.995082       -3.02957
       11126.500         11128.000       0.972462       -2.45652
       11126.800         11128.300       0.388274       -1.84094
       11127.200         11128.700      -0.356813       -1.88255
       11127.600         11129.100      -0.581119      -0.772133
       11128.000         11129.400      -0.366819      -0.437993
       11128.300         11129.800      -0.429136     -0.0299461
       11128.700         11130.200     -0.0434992       0.234027
       11129.100         11130.500      0.0898770       0.407169
       11129.400         11130.900       0.205589      -0.325683
       11129.800         11131.300       0.379551      -0.294044
       11130.200         11131.700      0.0394011      -0.503237
       11130.500         11132.000      -0.104807      -0.509397
       11130.900         11132.400       0.245902      -0.146202
       11131.300         11132.800       0.114065       0.342350
       11131.700         11133.100       0.241228       0.290577
       11132.000         11133.500       0.314717      -0.512639
       11132.400         11133.900     -0.0208861       0.126844
       11132.800         11134.300      0.0697324       0.666733
       11133.100         11134.600       0.352585       0.970199
       11133.500         11135.000       0.166627        1.16956
       11133.900         11135.400      -0.104007        1.41855
       11134.300         11135.700     0.00689384       0.819937
       11134.600         11136.100      -0.329530       0.609758
       11135.000         11136.500       0.170290       0.653825
       11135.400         11136.900       0.220534      0.0717191
       11135.700         11137.200        1.12883       0.108580
       11136.100         11137.600       0.880817       0.597231
       11136.500         11138.000       0.614559       0.234198
       11136.900         11138.300       0.320421       0.209380
       11137.200         11138.700       0.227914       0.621504
       11137.600         11139.100      -0.171835       0.758022
       11138.000         11139.500       0.584288       0.433136
       11138.300         11139.800        1.16590       0.775387
       11138.700         11140.200        1.26338       0.309647
       11139.100         11140.600        1.59670       0.168290
       11139.500         11141.000        1.51461       0.269940
       11139.800         11141.300        1.03249       0.342377
       11140.200         11141.700       0.365413       0.184382
       11140.600         11142.100    -0.00670274       0.752485
       11141.000         11142.400      -0.482482       0.638177
       11141.300         11142.800      -0.872947       0.146966
       11141.700         11143.200      -0.986314       0.115400
       11142.100         11143.600      -0.445469       0.155272
       11142.400         11143.900      -0.681939       0.725843
       11142.800         11144.300      -0.902465        1.27997
       11143.200         11144.700       -1.11214        2.51482
       11143.600         11145.000      -0.790555        2.18793
       11143.900         11145.400      -0.760047        2.04089
       11144.300         11145.800      -0.363757        1.82086
       11144.700         11146.200      -0.110831        2.24429
       11145.000         11146.500      -0.193495        2.01780
       11145.400         11146.900      -0.474552        2.34115
       11145.800         11147.300      -0.749486        2.60350
       11146.200         11147.600      -0.677347        2.11451
       11146.500         11148.000      -0.479524        1.46637
       11146.900         11148.400       0.178353       0.366804
       11147.300         11148.800     0.00777196      -0.139565
       11147.600         11149.100      -0.160081      -0.326432
       11148.000         11149.500      -0.547315      -0.275186
       11148.400         11149.900       -1.09955      -0.602710
       11148.800         11150.200      -0.924204      -0.555774
       11149.100         11150.600      -0.524167      -0.453000
       11149.500         11151.000      0.0173598      -0.589792
       11149.900         11151.400        1.27953      -0.410296
       11150.200         11151.700        1.93694     -0.0735861
       11150.600         11152.100        1.71384       0.458278
       11151.000         11152.500        1.56764       0.187485
       11151.400         11152.800        1.34947      0.0998607
       11151.700         11153.200       0.614072       0.142086
       11152.100         11153.600      -0.183968      0.0502650
       11152.500         11154.000      -0.361452      -0.301847
       11152.800         11154.300      -0.865188      0.0706335
       11153.200         11154.700       -1.56216        1.03255
       11153.600         11155.100       -2.70418       0.619745
       11154.000         11155.500       -2.41844       0.356700
       11154.300         11155.800       -3.34358      0.0748708
       11154.700         11156.200       -3.02957      -0.167421
       11155.100         11156.600       -2.45652      -0.824038
       11155.500         11156.900       -1.84094      -0.640806
       11155.800         11157.300       -1.88255      -0.256634
       11156.200         11157.700      -0.772133     -0.0620665
       11156.600         11158.100      -0.437993      0.0239424
       11156.900         11158.400     -0.0299461       0.277506
       11157.300         11158.800       0.234027      0.0891395
       11157.700         11159.200       0.407169      0.0920228
       11158.100         11159.500      -0.325683       0.313900
       11158.400         11159.900      -0.294044       0.766526
       11158.800         11160.300      -0.503237        1.84172
       11159.200         11160.700      -0.509397        2.58402
       11159.500         11161.000      -0.146202        3.19947
       11159.900         11161.400       0.342350        3.57445
       11160.300         11161.800       0.290577        4.08974
       11160.700         11162.200      -0.512639        3.42101
       11161.000         11162.500       0.126844        2.85530
       11161.400         11162.900       0.666733        2.51204
       11161.800         11163.300       0.970199        2.20863
       11162.200         11163.600        1.16956       0.919926
       11162.500         11164.000        1.41855       0.702934
       11162.900         11164.400       0.819937        1.18102
       11163.300         11164.800       0.609758       0.829310
       11163.600         11165.100       0.653825       0.734864
       11164.000         11165.500      0.0717191        1.25270
       11164.400         11165.900       0.108580        1.34761
       11164.800         11166.200       0.597231        1.36842
       11165.100         11166.600       0.234198        1.01135
       11165.500         11167.000       0.209380       0.596795
       11165.900         11167.400       0.621504       0.180686
       11166.200         11167.700       0.758022     -0.0677828
       11166.600         11168.100       0.433136       -1.04240
       11167.000         11168.500       0.775387      -0.792049
       11167.400         11168.900       0.309647      -0.436117
       11167.700         11169.200       0.168290       0.152139
       11168.100         11169.600       0.269940       0.371229
       11168.500         11170.000       0.342377       0.227654
       11168.900         11170.300       0.184382       0.366812
       11169.200         11170.700       0.752485       0.785651
       11169.600         11171.100       0.638177       0.811458
       11170.000         11171.500       0.146966        1.15149
       11170.300         11171.800       0.115400        1.50989
       11170.700         11172.200       0.155272        1.34419
       11171.100         11172.600       0.725843       0.914883
       11171.500         11173.000        1.27997       0.766934
       11171.800         11173.300        2.51482       0.437851
       11172.200         11173.700        2.18793       0.218236
       11172.600         11174.100        2.04089       0.871213
       11173.000         11174.400        1.82086        1.26655
       11173.300         11174.800        2.24429        1.49026
       11173.700         11175.200        2.01780        1.42276
       11174.100         11175.600        2.34115        1.76774
       11174.400         11175.900        2.60350        1.92164
       11174.800         11176.300        2.11451        1.73535
       11175.200         11176.700        1.46637        1.28477
       11175.600         11177.100       0.366804        1.39868
       11175.900         11177.400      -0.139565       0.986835
       11176.300         11177.800      -0.326432      -0.281206
       11176.700         11178.200      -0.275186      -0.645129
       11177.100         11178.500      -0.602710      -0.733677
       11177.400         11178.900      -0.555774      -0.760570
       11177.800         11179.300      -0.453000      -0.514400
       11178.200         11179.700      -0.589792      -0.166790
       11178.500         11180.000      -0.410296       0.732392
       11178.900         11180.400     -0.0735861        1.16959
       11179.300         11180.800       0.458278       0.779883
       11179.700         11181.200       0.187485       0.890376
       11180.000         11181.500      0.0998607        1.13283
       11180.400         11181.900       0.142086        1.18439
       11180.800         11182.300      0.0502650       0.930944
       11181.200         11182.600      -0.301847       0.819213
       11181.500         11183.000      0.0706335      -0.313212
       11181.900         11183.400        1.03255      -0.677692
       11182.300         11183.800       0.619745       -1.39656
       11182.600         11184.100       0.356700       -1.47858
       11183.000         11184.500      0.0748708      -0.847929
       11183.400         11184.900      -0.167421       0.725879
       11183.800         11185.300      -0.824038       0.586905
       11184.100         11185.600      -0.640806       0.350205
       11184.500         11186.000      -0.256634       0.763554
       11184.900         11186.400     -0.0620665       0.367283
       11185.300         11186.800      0.0239424      0.0340620
       11185.600         11187.100       0.277506       0.398304
       11186.000         11187.500      0.0891395       0.873046
       11186.400         11187.900      0.0920228       0.547447
       11186.800         11188.200       0.313900        1.40267
       11187.100         11188.600       0.766526       0.579590
       11187.500         11189.000        1.84172       0.703049
       11187.900         11189.400        2.58402       0.974781
       11188.200         11189.700        3.19947        1.46210
       11188.600         11190.100        3.57445        1.89909
       11189.000         11190.500        4.08974        3.18518
       11189.400         11190.900        3.42101        2.66986
       11189.700         11191.200        2.85530        2.90344
       11190.100         11191.600        2.51204        2.48078
       11190.500         11192.000        2.20863        2.35060
       11190.900         11192.400       0.919926        2.10698
       11191.200         11192.700       0.702934        2.03489
       11191.600         11193.100        1.18102        1.52211
       11192.000         11193.500       0.829310        1.05979
       11192.400         11193.800       0.734864       0.914598
       11192.700         11194.200        1.25270      0.0310168
       11193.100         11194.600        1.34761     -0.0522027
       11193.500         11195.000        1.36842       0.145770
       11193.800         11195.300        1.01135       0.865214
       11194.200         11195.700       0.596795        1.05054
       11194.600         11196.100       0.180686        1.25680
       11195.000         11196.500     -0.0677828        1.14561
       11195.300         11196.800       -1.04240        1.53373
       11195.700         11197.200      -0.792049        1.63792
       11196.100         11197.600      -0.436117        1.55878
       11196.500         11198.000       0.152139        1.90641
       11196.800         11198.300       0.371229        1.79238
       11197.200         11198.700       0.227654       0.878240
       11197.600         11199.100       0.366812        1.14310
       11198.000         11199.400       0.785651        1.38329
       11198.300         11199.800       0.811458        1.48720
       11198.700         11200.200        1.15149        1.68648
       11199.100         11200.600        1.50989        2.10327
       11199.400         11200.900        1.34419        1.59978
       11199.800         11201.300       0.914883       0.804815
       11200.200         11201.700       0.766934       0.227741
       11200.600         11202.100       0.437851      0.0980628
       11200.900         11202.400       0.218236      -0.245208
       11201.300         11202.800       0.871213      -0.149594
       11201.700         11203.200        1.26655     -0.0946925
       11202.100         11203.600        1.49026      -0.780229
       11202.400         11203.900        1.42276       -1.20479
       11202.800         11204.300        1.76774       -1.40786
       11203.200         11204.700        1.92164       -1.54923
       11203.600         11205.100        1.73535      -0.737873
       11203.900         11205.400        1.28477      -0.452807
       11204.300         11205.800        1.39868      -0.274770
       11204.700         11206.200       0.986835       0.114645
       11205.100         11206.500      -0.281206        1.34824
       11205.400         11206.900      -0.645129       0.903684
       11205.800         11207.300      -0.733677       0.705994
       11206.200         11207.700      -0.760570        1.05654
       11206.500         11208.000      -0.514400       0.863310
       11206.900         11208.400      -0.166790       0.780444
       11207.300         11208.800       0.732392       0.748041
       11207.700         11209.200        1.16959       0.868770
       11208.000         11209.500       0.779883       0.889595
       11208.400         11209.900       0.890376       0.917473
       11208.800         11210.300        1.13283       0.657047
       11209.200         11210.700        1.18439       0.718002
       11209.500         11211.000       0.930944       0.725173
       11209.900         11211.400       0.819213       0.451747
       11210.300         11211.800      -0.313212      0.0754580
       11210.700         11212.200      -0.677692       0.639450
       11211.000         11212.500       -1.39656       0.608670
       11211.400         11212.900       -1.47858     0.00603469
       11211.800         11213.300      -0.847929      -0.241811
       11212.200         11213.700       0.725879       0.194110
       11212.500         11214.000       0.586905      -0.146762
       11212.900         11214.400       0.350205       0.431336
       11213.300         11214.800       0.763554       0.786647
       11213.700         11215.100       0.367283        1.10173
       11214.000         11215.500      0.0340620        1.01760
       11214.400         11215.900       0.398304        1.18502
       11214.800         11216.300       0.873046        1.11701
       11215.100         11216.600       0.547447       0.837131
       11215.500         11217.000        1.40267       0.757982
       11215.900         11217.400       0.579590       0.535708
       11216.300         11217.800       0.703049      0.0856848
       11216.600         11218.100       0.974781      -0.654820
       11217.000         11218.500        1.46210      -0.623871
       11217.400         11218.900        1.89909      -0.607286
       11217.800         11219.300        3.18518     -0.0420216
       11218.100         11219.600        2.66986        1.11123
       11218.500         11220.000        2.90344        1.85860
       11218.900         11220.400        2.48078        2.33361
       11219.300         11220.800        2.35060        2.64535
       11219.600         11221.100        2.10698        2.30787
       11220.000         11221.500        2.03489        1.03451
       11220.400         11221.900        1.52211       0.274647
       11220.800         11222.300        1.05979      -0.157825
       11221.100         11222.600       0.914598       -1.14501
       11221.500         11223.000      0.0310168       -1.08243
       11221.900         11223.400     -0.0522027      -0.785013
       11222.300         11223.800       0.145770      -0.568603
       11222.600         11224.100       0.865214      -0.423486
       11223.000         11224.500        1.05054      0.0374574
       11223.400         11224.900        1.25680       0.112161
       11223.800         11225.300        1.14561       0.543485
       11224.100         11225.600        1.53373       0.869801
       11224.500         11226.000        1.63792        1.00854
       11224.900         11226.400        1.55878        1.52824
       11225.300         11226.800        1.90641        1.63138
       11225.600         11227.100        1.79238        1.43300
       11226.000         11227.500       0.878240        1.09778
       11226.400         11227.900        1.14310        1.05275
       11226.800         11228.200        1.38329       0.336142
       11227.100         11228.600        1.48720     -0.0717504
       11227.500         11229.000        1.68648      -0.682400
       11227.900         11229.400        2.10327      -0.768171
       11228.200         11229.700        1.59978       -1.16978
       11228.600         11230.100       0.804815       -1.24129
       11229.000         11230.500       0.227741       -1.56985
       11229.400         11230.900      0.0980628       -1.00648
       11229.700         11231.200      -0.245208      -0.642302
       11230.100         11231.600      -0.149594      -0.644363
       11230.500         11232.000     -0.0946925      -0.541566
       11230.900         11232.400      -0.780229       0.127538
       11231.200         11232.700       -1.20479       0.530085
       11231.600         11233.100       -1.40786       0.712828
       11232.000         11233.500       -1.54923       0.390033
       11232.400         11233.900      -0.737873       0.381159
       11232.700         11234.200      -0.452807       0.332307
       11233.100         11234.600      -0.274770       0.285704
       11233.500         11235.000       0.114645       0.238586
       11233.900         11235.400        1.34824       0.536802
       11234.200         11235.700       0.903684       0.539721
       11234.600         11236.100       0.705994       0.655236
       11235.000         11236.500        1.05654       0.549276
       11235.400         11236.900       0.863310       0.188625
       11235.700         11237.200       0.780444      -0.163318
       11236.100         11237.600       0.748041      -0.444817
       11236.500         11238.000       0.868770       -1.26508
       11236.900         11238.400       0.889595       -1.61795
       11237.200         11238.700       0.917473       -1.03580
       11237.600         11239.100       0.657047       -1.01545
       11238.000         11239.500       0.718002      -0.501005
       11238.400         11239.900       0.725173      -0.459564
       11238.700         11240.200       0.451747      -0.289004
       11239.100         11240.600      0.0754580       -1.10490
       11239.500         11241.000       0.639450       -1.39992
       11239.900         11241.400       0.608670       -1.89972
       11240.200         11241.700     0.00603469       -2.03068
       11240.600         11242.100      -0.241811       -2.69823
       11241.000         11242.500       0.194110       -1.79695
       11241.400         11242.900      -0.146762       -1.50095
       11241.700         11243.200       0.431336       -1.95762
       11242.100         11243.600       0.786647       -1.50854
       11242.500         11244.000        1.10173       -1.21879
       11242.900         11244.400        1.01760       -1.61049
       11243.200         11244.700        1.18502       -1.13850
       11243.600         11245.100        1.11701      -0.173479
       11244.000         11245.500       0.837131       0.184320
       11244.400         11245.900       0.757982       0.229694
       11244.700         11246.200       0.535708       0.549608
       11245.100         11246.600      0.0856848       0.505175
       11245.500         11247.000      -0.654820      0.0181236
       11245.900         11247.400      -0.623871      -0.473083
       11246.200         11247.700      -0.607286      -0.370134
       11246.600         11248.100     -0.0420216      -0.178831
       11247.000         11248.500        1.11123      -0.260933
       11247.400         11248.900        1.85860      -0.459529
       11247.700         11249.200        2.33361      -0.112646
       11248.100         11249.600        2.64535      -0.420914
       11248.500         11250.000        2.30787      -0.668300
       11248.900         11250.400        1.03451      -0.165207
       11249.200         11250.700       0.274647     -0.0621361
       11249.600         11251.100      -0.157825     -0.0140763
       11250.000         11251.500       -1.14501       0.167499
       11250.400         11251.900       -1.08243       0.339245
       11250.700         11252.200      -0.785013      -0.270843
       11251.100         11252.600      -0.568603      -0.120910
       11251.500         11253.000      -0.423486      -0.434779
       11251.900         11253.400      0.0374574      -0.444758
       11252.200         11253.700       0.112161      -0.752296
       11252.600         11254.100       0.543485      -0.356705
       11253.000         11254.500       0.869801      -0.259253
       11253.400         11254.900        1.00854      -0.452593
       11253.700         11255.200        1.52824      -0.508075
       11254.100         11255.600        1.63138       0.101502
       11254.500         11256.000        1.43300       0.373567
       11254.900         11256.400        1.09778       0.752269
       11255.200         11256.700        1.05275       0.466294
       11255.600         11257.100       0.336142       0.847864
       11256.000         11257.500     -0.0717504       0.956249
       11256.400         11257.900      -0.682400       0.735223
       11256.700         11258.300      -0.768171       0.151828
       11257.100         11258.600       -1.16978      0.0419601
       11257.500         11259.000       -1.24129      -0.463122
       11257.900         11259.400       -1.56985       -1.17854
       11258.300         11259.800       -1.00648       -1.02996
       11258.600         11260.100      -0.642302       -1.19525
       11259.000         11260.500      -0.644363      -0.997025
       11259.400         11260.900      -0.541566      -0.443986
       11259.800         11261.300       0.127538     -0.0112791
       11260.100         11261.600       0.530085       0.531496
       11260.500         11262.000       0.712828       0.692583
       11260.900         11262.400       0.390033       0.554312
       11261.300         11262.800       0.381159     -0.0614315
       11261.600         11263.100       0.332307      -0.306284
       11262.000         11263.500       0.285704       -1.03029
       11262.400         11263.900       0.238586       -1.17977
       11262.800         11264.300       0.536802      -0.458790
       11263.100         11264.600       0.539721     -0.0475178
       11263.500         11265.000       0.655236       0.422060
       11263.900         11265.400       0.549276       0.650992
       11264.300         11265.800       0.188625       0.701120
       11264.600         11266.100      -0.163318       0.250720
       11265.000         11266.500      -0.444817       0.800955
       11265.400         11266.900       -1.26508       0.476218
       11265.800         11267.300       -1.61795       0.221753
       11266.100         11267.600       -1.03580       0.491008
       11266.500         11268.000       -1.01545     -0.0937891
       11266.900         11268.400      -0.501005      -0.376476
       11267.300         11268.800      -0.459564      -0.188139
       11267.600         11269.100      -0.289004     -0.0536818
       11268.000         11269.500       -1.10490      -0.257500
       11268.400         11269.900       -1.39992      0.0538592
       11268.800         11270.300       -1.89972       0.287581
       11269.100         11270.700       -2.03068       0.510375
       11269.500         11271.000       -2.69823       0.338436
       11269.900         11271.400       -1.79695       0.758899
       11270.300         11271.800       -1.50095       0.738647
       11270.700         11272.200       -1.95762       0.380004
       11271.000         11272.500       -1.50854       0.186869
       11271.400         11272.900       -1.21879       0.741971
       11271.800         11273.300       -1.61049       0.782213
       11272.200         11273.700       -1.13850        1.53552
       11272.500         11274.000      -0.173479        2.22321
       11272.900         11274.400       0.184320        1.97797
       11273.300         11274.800       0.229694        1.72566
       11273.700         11275.200       0.549608        1.27980
       11274.000         11275.500       0.505175       0.820507
       11274.400         11275.900      0.0181236       0.497154
       11274.800         11276.300      -0.473083       0.666936
       11275.200         11276.700      -0.370134      -0.267689
       11275.500         11277.000      -0.178831      -0.954047
       11275.900         11277.400      -0.260933      -0.605393
       11276.300         11277.800      -0.459529      -0.406130
       11276.700         11278.200      -0.112646      -0.665168
       11277.000         11278.500      -0.420914      -0.155486
       11277.400         11278.900      -0.668300       0.528527
       11277.800         11279.300      -0.165207       0.281264
       11278.200         11279.700     -0.0621361       0.146451
       11278.500         11280.100     -0.0140763       0.866323
       11278.900         11280.400       0.167499        1.25599
       11279.300         11280.800       0.339245       0.704336
       11279.700         11281.200      -0.270843       0.297120
       11280.100         11281.600      -0.120910     -0.0521169
       11280.400         11281.900      -0.434779      -0.326139
       11280.800         11282.300      -0.444758       -1.04692
       11281.200         11282.700      -0.752296       -1.11016
       11281.600         11283.100      -0.356705       -1.10947
       11281.900         11283.400      -0.259253      -0.777642
       11282.300         11283.800      -0.452593      -0.599871
       11282.700         11284.200      -0.508075      -0.603035
       11283.100         11284.600       0.101502      -0.375705
       11283.400         11284.900       0.373567      -0.343980
       11283.800         11285.300       0.752269      -0.342990
       11284.200         11285.700       0.466294      -0.401718
       11284.600         11286.100       0.847864      -0.289354
       11284.900         11286.500       0.956249      -0.549351
       11285.300         11286.800       0.735223     -0.0103246
       11285.700         11287.200       0.151828     -0.0979999
       11286.100         11287.600      0.0419601      -0.365427
       11286.500         11288.000      -0.463122      -0.542584
       11286.800         11288.300       -1.17854      -0.502931
       11287.200         11288.700       -1.02996       -1.10553
       11287.600         11289.100       -1.19525       -1.26424
       11288.000         11289.500      -0.997025       -1.30652
       11288.300         11289.800      -0.443986      -0.740685
       11288.700         11290.200     -0.0112791       -1.02656
       11289.100         11290.600       0.531496      -0.797289
       11289.500         11291.000       0.692583      -0.748222
       11289.800         11291.300       0.554312      -0.555813
       11290.200         11291.700     -0.0614315       -1.03143
       11290.600         11292.100      -0.306284      -0.316221
       11291.000         11292.500       -1.03029      -0.319855
       11291.300         11292.900       -1.17977      -0.217557
       11291.700         11293.200      -0.458790      -0.537248
       11292.100         11293.600     -0.0475178       0.399041
       11292.500         11294.000       0.422060       0.211908
       11292.900         11294.400       0.650992       0.271853
       11293.200         11294.700       0.701120       0.476122
       11293.600         11295.100       0.250720       0.179121
       11294.000         11295.500       0.800955       0.110274
       11294.400         11295.900       0.476218       0.220635
       11294.700         11296.200       0.221753       0.316068
       11295.100         11296.600       0.491008      0.0640212
       11295.500         11297.000     -0.0937891       0.624461
       11295.900         11297.400      -0.376476       0.342734
       11296.200         11297.800      -0.188139       0.263012
       11296.600         11298.100     -0.0536818       0.219390
       11297.000         11298.500      -0.257500       0.270108
       11297.400         11298.900      0.0538592      -0.521859
       11297.800         11299.300       0.287581       0.102890
       11298.100         11299.600       0.510375      -0.244575
       11298.500         11300.000       0.338436      -0.473693
       11298.900         11300.400       0.758899      -0.337439
       11299.300         11300.800       0.738647       0.487224
       11299.600         11301.100       0.380004      -0.854553
       11300.000         11301.500       0.186869       -1.98536
       11300.400         11301.900       0.741971       -2.42928
       11300.800         11302.300       0.782213       -2.33219
       11301.100         11302.700        1.53552       -2.69830
       11301.500         11303.000        2.22321       -2.17610
       11301.900         11303.400        1.97797       -1.67979
       11302.300         11303.800        1.72566      -0.915359
       11302.700         11304.200        1.27980      -0.513212
       11303.000         11304.500       0.820507       0.620910
       11303.400         11304.900       0.497154        1.14476
       11303.800         11305.300       0.666936        1.51613
       11304.200         11305.700      -0.267689       0.263658
       11304.500         11306.000      -0.954047       0.360755
       11304.900         11306.400      -0.605393       0.530219
       11305.300         11306.800      -0.406130       0.481319
       11305.700         11307.200      -0.665168       0.342022
       11306.000         11307.600      -0.155486       0.839643
       11306.400         11307.900       0.528527       0.762855
       11306.800         11308.300       0.281264       0.651853
       11307.200         11308.700       0.146451       0.935410
       11307.600         11309.100       0.866323        1.59405
       11307.900         11309.400        1.25599        1.58323
       11308.300         11309.800       0.704336        1.25588
       11308.700         11310.200       0.297120       0.950447
       11309.100         11310.600     -0.0521169      0.0990334
       11309.400         11310.900      -0.326139      -0.498993
       11309.800         11311.300       -1.04692      -0.331673
       11310.200         11311.700       -1.11016       0.129119
       11310.600         11312.100       -1.10947       0.755932
       11310.900         11312.500      -0.777642        1.19237
       11311.300         11312.800      -0.599871        1.47578
       11311.700         11313.200      -0.603035        1.32364
       11312.100         11313.600      -0.375705        1.41449
       11312.500         11314.000      -0.343980        1.27723
       11312.800         11314.300      -0.342990       0.895399
       11313.200         11314.700      -0.401718       0.863086
       11313.600         11315.100      -0.289354       0.756647
       11314.000         11315.500      -0.549351       0.975235
       11314.300         11315.900     -0.0103246        1.00581
       11314.700         11316.200     -0.0979999        1.57882
       11315.100         11316.600      -0.365427        1.85327
       11315.500         11317.000      -0.542584        1.99402
       11315.900         11317.400      -0.502931        1.42085
       11316.200         11317.700       -1.10553        1.60656
       11316.600         11318.100       -1.26424        1.82458
       11317.000         11318.500       -1.30652        1.61642
       11317.400         11318.900      -0.740685        1.26903
       11317.700         11319.300       -1.02656        1.43645
       11318.100         11319.600      -0.797289        1.26067
       11318.500         11320.000      -0.748222       0.832885
       11318.900         11320.400      -0.555813       0.996109
       11319.300         11320.800       -1.03143        1.45971
       11319.600         11321.100      -0.316221        1.28967
       11320.000         11321.500      -0.319855       0.947840
       11320.400         11321.900      -0.217557       0.990240
       11320.800         11322.300      -0.537248       0.855106
       11321.100         11322.600       0.399041       0.952529
       11321.500         11323.000       0.211908        1.37116
       11321.900         11323.400       0.271853        1.35662
       11322.300         11323.800       0.476122        1.13613
       11322.600         11324.200       0.179121       0.391619
       11323.000         11324.500       0.110274      -0.220331
       11323.400         11324.900       0.220635       -1.01462
       11323.800         11325.300       0.316068      -0.624008
       11324.200         11325.700      0.0640212      -0.897321
       11324.500         11326.000       0.624461      -0.676052
       11324.900         11326.400       0.342734      -0.734076
       11325.300         11326.800       0.263012      -0.340967
       11325.700         11327.200       0.219390      -0.895319
       11326.000         11327.600       0.270108       -1.13193
       11326.400         11327.900      -0.521859       -1.91323
       11326.800         11328.300       0.102890       -1.34899
       11327.200         11328.700      -0.244575       -1.15260
       11327.600         11329.100      -0.473693      -0.904593
       11327.900         11329.500      -0.337439      -0.142474
       11328.300         11329.800       0.487224       0.510519
       11328.700         11330.200      -0.854553        1.00983
       11329.100         11330.600       -1.98536        1.02005
       11329.500         11331.000       -2.42928        1.08632
       11329.800         11331.300       -2.33219        1.49502
       11330.200         11331.700       -2.69830        1.72521
       11330.600         11332.100       -2.17610        1.82542
       11331.000         11332.500       -1.67979        1.92230
       11331.300         11332.900      -0.915359        1.91160
       11331.700         11333.200      -0.513212        1.61469
       11332.100         11333.600       0.620910        1.46916
       11332.500         11334.000        1.14476       0.902959
       11332.900         11334.400        1.51613       0.389499
       11333.200         11334.700       0.263658       0.277390
       11333.600         11335.100       0.360755        1.45782
       11334.000         11335.500       0.530219        1.15422
       11334.400         11335.900       0.481319       0.684395
       11334.700         11336.300       0.342022       0.596058
       11335.100         11336.600       0.839643        1.11064
       11335.500         11337.000       0.762855       0.208988
       11335.900         11337.400       0.651853       0.608739
       11336.300         11337.800       0.935410       0.649551
       11336.600         11338.100        1.59405       0.361438
       11337.000         11338.500        1.58323      -0.319452
       11337.400         11338.900        1.25588     -0.0405018
       11337.800         11339.300       0.950447      -0.696908
       11338.100         11339.700      0.0990334      -0.879020
       11338.500         11340.000      -0.498993      -0.221102
       11338.900         11340.400      -0.331673      -0.195155
       11339.300         11340.800       0.129119      -0.613671
       11339.700         11341.200       0.755932      0.0805361
       11340.000         11341.500        1.19237       0.132974
       11340.400         11341.900        1.47578     -0.0237837
       11340.800         11342.300        1.32364      -0.441638
       11341.200         11342.700        1.41449      -0.182024
       11341.500         11343.100        1.27723      -0.625309
       11341.900         11343.400       0.895399      -0.785303
       11342.300         11343.800       0.863086       -1.03997
       11342.700         11344.200       0.756647       -1.03620
       11343.100         11344.600       0.975235       -1.22322
       11343.400         11345.000        1.00581       -1.11011
       11343.800         11345.300        1.57882      -0.873469
       11344.200         11345.700        1.85327      -0.504880
       11344.600         11346.100        1.99402       0.176755
       11345.000         11346.500        1.42085       0.248922
       11345.300         11346.800        1.60656       0.850304
       11345.700         11347.200        1.82458        1.50755
       11346.100         11347.600        1.61642        1.33960
       11346.500         11348.000        1.26903       0.840483
       11346.800         11348.400        1.43645       0.718446
       11347.200         11348.700        1.26067       0.514473
       11347.600         11349.100       0.832885     0.00255749
       11348.000         11349.500       0.996109      -0.245862
       11348.400         11349.900        1.45971      -0.122765
       11348.700         11350.300        1.28967     -0.0449016
       11349.100         11350.600       0.947840      -0.224835
       11349.500         11351.000       0.990240      -0.467709
       11349.900         11351.400       0.855106      -0.311271
       11350.300         11351.800       0.952529      -0.541317
       11350.600         11352.100        1.37116      -0.488995
       11351.000         11352.500        1.35662      -0.511033
       11351.400         11352.900        1.13613     -0.0550814
       11351.800         11353.300       0.391619      -0.445412
       11352.100         11353.700      -0.220331      -0.441284
       11352.500         11354.000       -1.01462      -0.478207
       11352.900         11354.400      -0.624008     -0.0873376
       11353.300         11354.800      -0.897321       0.192575
       11353.700         11355.200      -0.676052       0.826559
       11354.000         11355.600      -0.734076        1.61957
       11354.400         11355.900      -0.340967        1.43618
       11354.800         11356.300      -0.895319        1.53123
       11355.200         11356.700       -1.13193        1.57616
       11355.600         11357.100       -1.91323        1.32855
       11355.900         11357.400       -1.34899       0.854118
       11356.300         11357.800       -1.15260        1.01105
       11356.700         11358.200      -0.904593       0.206694
       11357.100         11358.600      -0.142474     -0.0736636
       11357.400         11359.000       0.510519     -0.0337922
       11357.800         11359.300        1.00983      -0.197259
       11358.200         11359.700        1.02005      -0.553531
       11358.600         11360.100        1.08632      -0.477356
       11359.000         11360.500        1.49502      -0.788633
       11359.300         11360.900        1.72521       -1.03730
       11359.700         11361.200        1.82542      -0.893183
       11360.100         11361.600        1.92230      -0.663282
       11360.500         11362.000        1.91160      -0.664266
       11360.900         11362.400        1.61469      -0.554883
       11361.200         11362.800        1.46916      -0.781659
       11361.600         11363.100       0.902959       -1.11414
       11362.000         11363.500       0.389499       -1.63274
       11362.400         11363.900       0.277390       -1.72575
       11362.800         11364.300        1.45782       -1.75911
       11363.100         11364.600        1.15422       -1.32574
