       lambda          SN_2796        SN_2803
       10691.300         10694.200     -0.0161726      -0.465102
       10691.700         10694.500      0.0636308      -0.497023
       10692.000         10694.900       0.178561      -0.318032
       10692.400         10695.300     0.00712398       -1.07518
       10692.800         10695.600       0.121011       -1.03921
       10693.100         10696.000     0.00699410       -1.07241
       10693.500         10696.300      0.0261261       -1.23272
       10693.800         10696.700       0.161697       -1.34127
       10694.200         10697.000       0.183535       -1.19676
       10694.500         10697.400      -0.230212      -0.846448
       10694.900         10697.800      -0.418165      -0.844955
       10695.300         10698.100      -0.568765      -0.912882
       10695.600         10698.500      -0.525011      -0.390782
       10696.000         10698.800      -0.616293      -0.439128
       10696.300         10699.200      -0.474575      -0.387852
       10696.700         10699.500      -0.528594     -0.0976861
       10697.000         10699.900      -0.859314     -0.0235246
       10697.400         10700.200      -0.821698      -0.154530
       10697.800         10700.600      -0.355571      -0.275438
       10698.100         10701.000      -0.405615     -0.0653286
       10698.500         10701.300      -0.220496       0.168068
       10698.800         10701.700      -0.318103       0.274534
       10699.200         10702.000      -0.338272       0.529124
       10699.500         10702.400      -0.389056       0.621685
       10699.900         10702.700      -0.185640       0.512031
       10700.200         10703.100      0.0394244       0.653990
       10700.600         10703.500       0.131076       0.275216
       10701.000         10703.800      -0.128698      -0.114177
       10701.300         10704.200    -0.00213591      -0.200453
       10701.700         10704.500      -0.236172       0.180637
       10702.000         10704.900   -0.000567675      -0.108708
       10702.400         10705.200       0.517233      -0.275616
       10702.700         10705.600       0.694774      -0.357580
       10703.100         10706.000       0.611089      -0.379104
       10703.500         10706.300       0.336408      -0.380695
       10703.800         10706.700       0.409029      -0.309500
       10704.200         10707.000       0.545826      -0.136991
       10704.500         10707.400       0.539183     -0.0490690
       10704.900         10707.700       0.430067      -0.606091
       10705.200         10708.100       0.258011      -0.356233
       10705.600         10708.500      0.0376784     -0.0919351
       10706.000         10708.800     -0.0930575       0.342926
       10706.300         10709.200      -0.113375       0.474882
       10706.700         10709.500       0.174183       0.533458
       10707.000         10709.900       0.217197       0.629474
       10707.400         10710.200      0.0474215       0.542240
       10707.700         10710.600       0.172371       0.239341
       10708.100         10711.000       0.399577       0.455059
       10708.500         10711.300       0.470098       0.501473
       10708.800         10711.700       0.224928       0.607121
       10709.200         10712.000       0.487797       0.229435
       10709.500         10712.400       0.664928      0.0811925
       10709.900         10712.700       0.845304       0.120783
       10710.200         10713.100        1.09370       0.406265
       10710.600         10713.500      0.0142313       0.426483
       10711.000         10713.800     -0.0507546       0.568412
       10711.300         10714.200      -0.259937       0.425270
       10711.700         10714.500      -0.301925       0.312984
       10712.000         10714.900      -0.236082       0.169776
       10712.400         10715.200      -0.261604       0.204441
       10712.700         10715.600      -0.151908       0.538167
       10713.100         10716.000      -0.326804       0.421634
       10713.500         10716.300      -0.563933      0.0865121
       10713.800         10716.700       0.300920     -0.0681634
       10714.200         10717.000       0.267927      0.0993942
       10714.500         10717.400       0.636306     -0.0213878
       10714.900         10717.800       0.880164       0.235967
       10715.200         10718.100       0.747909      0.0784526
       10715.600         10718.500       0.683105      -0.101486
       10716.000         10718.800       0.338252      -0.122066
       10716.300         10719.200       0.255427      -0.254791
       10716.700         10719.500       0.210407      -0.161752
       10717.000         10719.900      0.0496199     -0.0727722
       10717.400         10720.300      0.0597990      -0.213965
       10717.800         10720.600    -0.00556228      -0.145879
       10718.100         10721.000      -0.158019      -0.195969
       10718.500         10721.300     -0.0205409     -0.0799110
       10718.800         10721.700      -0.465102       0.151503
       10719.200         10722.000      -0.497023      0.0144782
       10719.500         10722.400      -0.318032       0.245457
       10719.900         10722.800       -1.07518       0.182311
       10720.300         10723.100       -1.03921       0.314088
       10720.600         10723.500       -1.07241       0.382474
       10721.000         10723.800       -1.23272       0.352836
       10721.300         10724.200       -1.34127       0.208039
       10721.700         10724.500       -1.19676     -0.0206117
       10722.000         10724.900      -0.846448    -0.00960934
       10722.400         10725.300      -0.844955       0.142033
       10722.800         10725.600      -0.912882       0.173627
       10723.100         10726.000      -0.390782       0.179743
       10723.500         10726.300      -0.439128      -0.503799
       10723.800         10726.700      -0.387852      -0.206217
       10724.200         10727.000     -0.0976861      -0.269243
       10724.500         10727.400     -0.0235246     -0.0221687
       10724.900         10727.800      -0.154530      0.0403037
       10725.300         10728.100      -0.275438      0.0835372
       10725.600         10728.500     -0.0653286       0.202261
       10726.000         10728.800       0.168068       0.255356
       10726.300         10729.200       0.274534       0.314692
       10726.700         10729.600       0.529124        1.00465
       10727.000         10729.900       0.621685       0.803513
       10727.400         10730.300       0.512031        1.05974
       10727.800         10730.600       0.653990       0.692352
       10728.100         10731.000       0.275216       0.582765
       10728.500         10731.300      -0.114177       0.603840
       10728.800         10731.700      -0.200453       0.221603
       10729.200         10732.100       0.180637     -0.0405926
       10729.600         10732.400      -0.108708      -0.301927
       10729.900         10732.800      -0.275616     0.00659119
       10730.300         10733.100      -0.357580       0.458212
       10730.600         10733.500      -0.379104       0.816568
       10731.000         10733.900      -0.380695       0.992530
       10731.300         10734.200      -0.309500        1.37687
       10731.700         10734.600      -0.136991        1.45253
       10732.100         10734.900     -0.0490690        1.60203
       10732.400         10735.300      -0.606091        1.60792
       10732.800         10735.600      -0.356233        1.71180
       10733.100         10736.000     -0.0919351        1.46836
       10733.500         10736.400       0.342926       0.452013
       10733.900         10736.700       0.474882       0.227150
       10734.200         10737.100       0.533458       0.159831
       10734.600         10737.400       0.629474      0.0144449
       10734.900         10737.800       0.542240      0.0453054
       10735.300         10738.100       0.239341      0.0350894
       10735.600         10738.500       0.455059      -0.212087
       10736.000         10738.900       0.501473    -0.00241919
       10736.400         10739.200       0.607121      -0.202564
       10736.700         10739.600       0.229435       0.355555
       10737.100         10739.900      0.0811925       0.412687
       10737.400         10740.300       0.120783       0.308566
       10737.800         10740.700       0.406265       0.169829
       10738.100         10741.000       0.426483    -0.00961533
       10738.500         10741.400       0.568412     -0.0401734
       10738.900         10741.700       0.425270      -0.148949
       10739.200         10742.100       0.312984      -0.411555
       10739.600         10742.400       0.169776      -0.493670
       10739.900         10742.800       0.204441      -0.514925
       10740.300         10743.200       0.538167      -0.382867
       10740.700         10743.500       0.421634      -0.162177
       10741.000         10743.900      0.0865121     -0.0329922
       10741.400         10744.200     -0.0681634      -0.144817
       10741.700         10744.600      0.0993942     -0.0168690
       10742.100         10745.000     -0.0213878       0.165997
       10742.400         10745.300       0.235967      0.0232812
       10742.800         10745.700      0.0784526       0.384061
       10743.200         10746.000      -0.101486       0.596979
       10743.500         10746.400      -0.122066       0.327133
       10743.900         10746.700      -0.254791       0.365336
       10744.200         10747.100      -0.161752      -0.118897
       10744.600         10747.500     -0.0727722      -0.388327
       10745.000         10747.800      -0.213965     -0.0967027
       10745.300         10748.200      -0.145879       0.152539
       10745.700         10748.500      -0.195969       0.183470
       10746.000         10748.900     -0.0799110      0.0280054
       10746.400         10749.300       0.151503    -0.00933215
       10746.700         10749.600      0.0144782      0.0405753
       10747.100         10750.000       0.245457      0.0194238
       10747.500         10750.300       0.182311       0.362837
       10747.800         10750.700       0.314088       0.686370
       10748.200         10751.000       0.382474       0.309410
       10748.500         10751.400       0.352836   -0.000465117
       10748.900         10751.800       0.208039      0.0471040
       10749.300         10752.100     -0.0206117       0.244722
       10749.600         10752.500    -0.00960934     -0.0459536
       10750.000         10752.800       0.142033      -0.223277
       10750.300         10753.200       0.173627      -0.734950
       10750.700         10753.600       0.179743       -1.01404
       10751.000         10753.900      -0.503799      -0.798875
       10751.400         10754.300      -0.206217      -0.784527
       10751.800         10754.600      -0.269243      -0.637534
       10752.100         10755.000     -0.0221687      -0.623709
       10752.500         10755.400      0.0403037      -0.690745
       10752.800         10755.700      0.0835372      -0.413810
       10753.200         10756.100       0.202261      -0.259198
       10753.600         10756.400       0.255356      0.0769631
       10753.900         10756.800       0.314692       0.456915
       10754.300         10757.100        1.00465       0.245596
       10754.600         10757.500       0.803513       0.356202
       10755.000         10757.900        1.05974       0.367553
       10755.400         10758.200       0.692352       0.235213
       10755.700         10758.600       0.582765      0.0890385
       10756.100         10758.900       0.603840      -0.148191
       10756.400         10759.300       0.221603      0.0749840
       10756.800         10759.700     -0.0405926     -0.0379929
       10757.100         10760.000      -0.301927      -0.336385
       10757.500         10760.400     0.00659119      -0.221820
       10757.900         10760.700       0.458212      -0.405276
       10758.200         10761.100       0.816568      -0.347759
       10758.600         10761.500       0.992530      -0.347171
       10758.900         10761.800        1.37687      -0.203454
       10759.300         10762.200        1.45253      -0.333222
       10759.700         10762.500        1.60203      -0.453276
       10760.000         10762.900        1.60792    -0.00852054
       10760.400         10763.200        1.71180      0.0368170
       10760.700         10763.600        1.46836      0.0300669
       10761.100         10764.000       0.452013       0.201471
       10761.500         10764.300       0.227150       0.131584
       10761.800         10764.700       0.159831       0.356902
       10762.200         10765.000      0.0144449       0.414249
       10762.500         10765.400      0.0453054       0.734449
       10762.900         10765.800      0.0350894       0.666719
       10763.200         10766.100      -0.212087       0.361453
       10763.600         10766.500    -0.00241919       0.337110
       10764.000         10766.800      -0.202564       0.342645
       10764.300         10767.200       0.355555      0.0527018
       10764.700         10767.600       0.412687       0.207216
       10765.000         10767.900       0.308566     0.00395977
       10765.400         10768.300       0.169829     -0.0127688
       10765.800         10768.600    -0.00961533     -0.0924791
       10766.100         10769.000     -0.0401734      0.0205060
       10766.500         10769.400      -0.148949      -0.147732
       10766.800         10769.700      -0.411555      -0.166148
       10767.200         10770.100      -0.493670      -0.110421
       10767.600         10770.400      -0.514925      0.0260998
       10767.900         10770.800      -0.382867      0.0598334
       10768.300         10771.200      -0.162177     -0.0296400
       10768.600         10771.500     -0.0329922       0.112094
       10769.000         10771.900      -0.144817       0.155114
       10769.400         10772.200     -0.0168690      0.0897717
       10769.700         10772.600       0.165997      0.0923098
       10770.100         10772.900      0.0232812     -0.0914373
       10770.400         10773.300       0.384061      -0.233543
       10770.800         10773.700       0.596979      -0.199882
       10771.200         10774.000       0.327133      -0.601869
       10771.500         10774.400       0.365336      -0.326859
       10771.900         10774.700      -0.118897      -0.416737
       10772.200         10775.100      -0.388327      -0.456263
       10772.600         10775.500     -0.0967027      -0.640903
       10772.900         10775.800       0.152539      -0.599690
       10773.300         10776.200       0.183470      -0.333383
       10773.700         10776.500      0.0280054       0.103577
       10774.000         10776.900    -0.00933215      -0.102506
       10774.400         10777.300      0.0405753      -0.108600
       10774.700         10777.600      0.0194238      0.0788454
       10775.100         10778.000       0.362837     -0.0395588
       10775.500         10778.300       0.686370      -0.175605
       10775.800         10778.700       0.309410    -0.00217720
       10776.200         10779.100   -0.000465117       0.436718
       10776.500         10779.400      0.0471040       0.391691
       10776.900         10779.800       0.244722     -0.0430069
       10777.300         10780.100     -0.0459536       0.205421
       10777.600         10780.500      -0.223277       0.427286
       10778.000         10780.900      -0.734950       0.306667
       10778.300         10781.200       -1.01404       0.162694
       10778.700         10781.600      -0.798875       0.323944
       10779.100         10781.900      -0.784527       0.340804
       10779.400         10782.300      -0.637534     -0.0269768
       10779.800         10782.700      -0.623709      0.0300918
       10780.100         10783.000      -0.690745       0.132923
       10780.500         10783.400      -0.413810       0.190925
       10780.900         10783.700      -0.259198       0.264371
       10781.200         10784.100      0.0769631       0.122527
       10781.600         10784.500       0.456915       0.220816
       10781.900         10784.800       0.245596     -0.0572443
       10782.300         10785.200       0.356202      -0.241781
       10782.700         10785.500       0.367553      -0.220914
       10783.000         10785.900       0.235213      -0.366575
       10783.400         10786.300      0.0890385      -0.251068
       10783.700         10786.600      -0.148191      -0.423790
       10784.100         10787.000      0.0749840      -0.493600
       10784.500         10787.300     -0.0379929      -0.627384
       10784.800         10787.700      -0.336385      -0.602404
       10785.200         10788.100      -0.221820      -0.556231
       10785.500         10788.400      -0.405276      -0.320429
       10785.900         10788.800      -0.347759      -0.405951
       10786.300         10789.100      -0.347171      -0.189922
       10786.600         10789.500      -0.203454      -0.267140
       10787.000         10789.800      -0.333222     -0.0974950
       10787.300         10790.200      -0.453276     -0.0940678
       10787.700         10790.600    -0.00852054     -0.0690478
       10788.100         10790.900      0.0368170     -0.0546095
       10788.400         10791.300      0.0300669       0.173460
       10788.800         10791.700       0.201471       0.120930
       10789.100         10792.000       0.131584       0.320195
       10789.500         10792.400       0.356902       0.188136
       10789.800         10792.700       0.414249       0.165959
       10790.200         10793.100       0.734449      0.0657352
       10790.600         10793.500       0.666719       0.120472
       10790.900         10793.800       0.361453       0.397563
       10791.300         10794.200       0.337110       0.538160
       10791.700         10794.500       0.342645       0.594117
       10792.000         10794.900      0.0527018       0.454838
       10792.400         10795.200       0.207216       0.207207
       10792.700         10795.600     0.00395977       0.345573
       10793.100         10796.000     -0.0127688       0.295484
       10793.500         10796.300     -0.0924791       0.206193
       10793.800         10796.700      0.0205060      0.0934768
       10794.200         10797.100      -0.147732     -0.0914394
       10794.500         10797.400      -0.166148     -0.0622043
       10794.900         10797.800      -0.110421     -0.0945060
       10795.200         10798.100      0.0260998      -0.141378
       10795.600         10798.500      0.0598334      -0.203377
       10796.000         10798.900     -0.0296400      -0.205143
       10796.300         10799.200       0.112094      -0.180517
       10796.700         10799.600       0.155114      -0.100071
       10797.100         10799.900      0.0897717     -0.0224261
       10797.400         10800.300      0.0923098    -0.00149477
       10797.800         10800.700     -0.0914373      -0.158906
       10798.100         10801.000      -0.233543      -0.190109
       10798.500         10801.400      -0.199882      -0.240365
       10798.900         10801.700      -0.601869      0.0142888
       10799.200         10802.100      -0.326859      -0.106460
       10799.600         10802.500      -0.416737      -0.213020
       10799.900         10802.800      -0.456263      -0.311591
       10800.300         10803.200      -0.640903      0.0583793
       10800.700         10803.500      -0.599690       0.137419
       10801.000         10803.900      -0.333383       0.158774
       10801.400         10804.300       0.103577       0.447814
       10801.700         10804.600      -0.102506       0.535510
       10802.100         10805.000      -0.108600       0.498247
       10802.500         10805.300      0.0788454       0.530522
       10802.800         10805.700     -0.0395588       0.638632
       10803.200         10806.100      -0.175605       0.511998
       10803.500         10806.400    -0.00217720      -0.145774
       10803.900         10806.800       0.436718      -0.806808
       10804.300         10807.100       0.391691      -0.637972
       10804.600         10807.500     -0.0430069      -0.733197
       10805.000         10807.900       0.205421      -0.675065
       10805.300         10808.200       0.427286      -0.758197
       10805.700         10808.600       0.306667      -0.826475
       10806.100         10808.900       0.162694      -0.921859
       10806.400         10809.300       0.323944       -1.02076
       10806.800         10809.700       0.340804      -0.874949
       10807.100         10810.000     -0.0269768    -0.00338212
       10807.500         10810.400      0.0300918     -0.0684720
       10807.900         10810.700       0.132923       0.136528
       10808.200         10811.100       0.190925     -0.0811805
       10808.600         10811.500       0.264371     -0.0129979
       10808.900         10811.800       0.122527      0.0735088
       10809.300         10812.200       0.220816      0.0674749
       10809.700         10812.500     -0.0572443     -0.0835571
       10810.000         10812.900      -0.241781       0.229997
       10810.400         10813.300      -0.220914       0.118097
       10810.700         10813.600      -0.366575      -0.438127
       10811.100         10814.000      -0.251068      -0.777258
       10811.500         10814.400      -0.423790      -0.913695
       10811.800         10814.700      -0.493600      -0.715021
       10812.200         10815.100      -0.627384      -0.769969
       10812.500         10815.400      -0.602404      -0.733420
       10812.900         10815.800      -0.556231      -0.681455
       10813.300         10816.200      -0.320429       -1.12145
       10813.600         10816.500      -0.405951       -1.16158
       10814.000         10816.900      -0.189922      -0.438640
       10814.400         10817.200      -0.267140      -0.374650
       10814.700         10817.600     -0.0974950     -0.0107485
       10815.100         10818.000     -0.0940678      0.0196736
       10815.400         10818.300     -0.0690478      0.0993652
       10815.800         10818.700     -0.0546095      0.0793006
       10816.200         10819.000       0.173460       0.204702
       10816.500         10819.400       0.120930       0.567182
       10816.900         10819.800       0.320195       0.815244
       10817.200         10820.100       0.188136       0.697652
       10817.600         10820.500       0.165959        1.20541
       10818.000         10820.800      0.0657352        1.09948
       10818.300         10821.200       0.120472        1.17545
       10818.700         10821.600       0.397563        1.26682
       10819.000         10821.900       0.538160        1.29359
       10819.400         10822.300       0.594117       0.995483
       10819.800         10822.700       0.454838       0.806036
       10820.100         10823.000       0.207207       0.535394
       10820.500         10823.400       0.345573       0.440489
       10820.800         10823.700       0.295484       0.258738
       10821.200         10824.100       0.206193       0.214055
       10821.600         10824.500      0.0934768       0.378995
       10821.900         10824.800     -0.0914394       0.284990
       10822.300         10825.200     -0.0622043       0.456758
       10822.700         10825.500     -0.0945060       0.636856
       10823.000         10825.900      -0.141378       0.805600
       10823.400         10826.300      -0.203377       0.883020
       10823.700         10826.600      -0.205143       0.975017
       10824.100         10827.000      -0.180517       0.977190
       10824.500         10827.300      -0.100071       0.881032
       10824.800         10827.700     -0.0224261       0.666060
       10825.200         10828.100    -0.00149477       0.613291
       10825.500         10828.400      -0.158906       0.484985
       10825.900         10828.800      -0.190109       0.245001
       10826.300         10829.200      -0.240365     -0.0708352
       10826.600         10829.500      0.0142888      -0.210141
       10827.000         10829.900      -0.106460      -0.396225
       10827.300         10830.200      -0.213020      -0.482471
       10827.700         10830.600      -0.311591      -0.166825
       10828.100         10831.000      0.0583793      -0.402268
       10828.400         10831.300       0.137419     -0.0876192
       10828.800         10831.700       0.158774       0.111568
       10829.200         10832.000       0.447814       0.332462
       10829.500         10832.400       0.535510       0.483940
       10829.900         10832.800       0.498247       0.478562
       10830.200         10833.100       0.530522       0.485879
       10830.600         10833.500       0.638632       0.654013
       10831.000         10833.800       0.511998       0.530956
       10831.300         10834.200      -0.145774       0.724768
       10831.700         10834.600      -0.806808       0.531706
       10832.000         10834.900      -0.637972       0.222221
       10832.400         10835.300      -0.733197     -0.0210420
       10832.800         10835.700      -0.675065      -0.227131
       10833.100         10836.000      -0.758197      -0.270448
       10833.500         10836.400      -0.826475      -0.108971
       10833.800         10836.700      -0.921859      -0.370322
       10834.200         10837.100       -1.02076      -0.221843
       10834.600         10837.500      -0.874949      -0.190254
       10834.900         10837.800    -0.00338212      0.0889104
       10835.300         10838.200     -0.0684720       0.304383
       10835.700         10838.500       0.136528       0.658416
       10836.000         10838.900     -0.0811805       0.636051
       10836.400         10839.300     -0.0129979       0.714094
       10836.700         10839.600      0.0735088       0.418722
       10837.100         10840.000      0.0674749       0.567635
       10837.500         10840.400     -0.0835571       0.295622
       10837.800         10840.700       0.229997       0.211900
       10838.200         10841.100       0.118097     -0.0991273
       10838.500         10841.400      -0.438127      -0.117938
       10838.900         10841.800      -0.777258      -0.293836
       10839.300         10842.200      -0.913695      0.0691042
       10839.600         10842.500      -0.715021       0.126133
       10840.000         10842.900      -0.769969       0.196324
       10840.400         10843.200      -0.733420       0.107467
       10840.700         10843.600      -0.681455       0.143534
       10841.100         10844.000       -1.12145      0.0500847
       10841.400         10844.300       -1.16158     -0.0186826
       10841.800         10844.700      -0.438640     -0.0789433
       10842.200         10845.100      -0.374650      0.0971129
       10842.500         10845.400     -0.0107485      -0.205200
       10842.900         10845.800      0.0196736      -0.256215
       10843.200         10846.100      0.0993652      -0.230616
       10843.600         10846.500      0.0793006      -0.263055
       10844.000         10846.900       0.204702      -0.218594
       10844.300         10847.200       0.567182      -0.287307
       10844.700         10847.600       0.815244      -0.189803
       10845.100         10848.000       0.697652      0.0670357
       10845.400         10848.300        1.20541     -0.0355721
       10845.800         10848.700        1.09948       0.120550
       10846.100         10849.000        1.17545       0.351180
       10846.500         10849.400        1.26682       0.364430
       10846.900         10849.800        1.29359       0.257324
       10847.200         10850.100       0.995483     -0.0133291
       10847.600         10850.500       0.806036       0.136337
       10848.000         10850.800       0.535394       0.377934
       10848.300         10851.200       0.440489      0.0931011
       10848.700         10851.600       0.258738    -0.00380097
       10849.000         10851.900       0.214055       0.230180
       10849.400         10852.300       0.378995       0.179595
       10849.800         10852.700       0.284990       0.109759
       10850.100         10853.000       0.456758       0.298641
       10850.500         10853.400       0.636856       0.644570
       10850.800         10853.700       0.805600       0.571423
       10851.200         10854.100       0.883020       0.478802
       10851.600         10854.500       0.975017       0.763215
       10851.900         10854.800       0.977190       0.785911
       10852.300         10855.200       0.881032       0.382902
       10852.700         10855.600       0.666060       0.189200
       10853.000         10855.900       0.613291       0.208251
       10853.400         10856.300       0.484985       0.127527
       10853.700         10856.600       0.245001      0.0450653
       10854.100         10857.000     -0.0708352       0.154679
       10854.500         10857.400      -0.210141     -0.0681754
       10854.800         10857.700      -0.396225      -0.294029
       10855.200         10858.100      -0.482471     -0.0317460
       10855.600         10858.400      -0.166825       0.121778
       10855.900         10858.800      -0.402268       0.317714
       10856.300         10859.200     -0.0876192       0.113939
       10856.600         10859.500       0.111568    -0.00250961
       10857.000         10859.900       0.332462      0.0569277
       10857.400         10860.300       0.483940      -0.108282
       10857.700         10860.600       0.478562      0.0915730
       10858.100         10861.000       0.485879       0.163326
       10858.400         10861.300       0.654013      -0.137921
       10858.800         10861.700       0.530956      -0.220432
       10859.200         10862.100       0.724768      -0.229988
       10859.500         10862.400       0.531706       0.130249
       10859.900         10862.800       0.222221       0.183251
       10860.300         10863.200     -0.0210420      -0.191382
       10860.600         10863.500      -0.227131      0.0244242
       10861.000         10863.900      -0.270448      -0.104651
       10861.300         10864.200      -0.108971      -0.247398
       10861.700         10864.600      -0.370322      -0.137182
       10862.100         10865.000      -0.221843      -0.117855
       10862.400         10865.300      -0.190254      -0.458314
       10862.800         10865.700      0.0889104      -0.403037
       10863.200         10866.100       0.304383      -0.242429
       10863.500         10866.400       0.658416       0.106243
       10863.900         10866.800       0.636051     -0.0309741
       10864.200         10867.100       0.714094     -0.0343055
       10864.600         10867.500       0.418722     -0.0602545
       10865.000         10867.900       0.567635     -0.0665759
       10865.300         10868.200       0.295622      0.0256429
       10865.700         10868.600       0.211900       0.285989
       10866.100         10869.000     -0.0991273       0.262280
       10866.400         10869.300      -0.117938       0.479106
       10866.800         10869.700      -0.293836       0.587460
       10867.100         10870.000      0.0691042       0.448864
       10867.500         10870.400       0.126133       0.561314
       10867.900         10870.800       0.196324       0.900139
       10868.200         10871.100       0.107467       0.475332
       10868.600         10871.500       0.143534      0.0558663
       10869.000         10871.900      0.0500847      0.0406686
       10869.300         10872.200     -0.0186826      -0.145151
       10869.700         10872.600     -0.0789433      -0.316873
       10870.000         10872.900      0.0971129      -0.551995
       10870.400         10873.300      -0.205200      -0.604084
       10870.800         10873.700      -0.256215      -0.821491
       10871.100         10874.000      -0.230616       -1.34649
       10871.500         10874.400      -0.263055       -1.22766
       10871.900         10874.800      -0.218594      -0.871045
       10872.200         10875.100      -0.287307      -0.927255
       10872.600         10875.500      -0.189803      -0.792025
       10872.900         10875.800      0.0670357       -1.00937
       10873.300         10876.200     -0.0355721      -0.957602
       10873.700         10876.600       0.120550      -0.947145
       10874.000         10876.900       0.351180       -1.22295
       10874.400         10877.300       0.364430       -1.20288
       10874.800         10877.700       0.257324       -1.13764
       10875.100         10878.000     -0.0133291       -1.12362
       10875.500         10878.400       0.136337       -1.32319
       10875.800         10878.800       0.377934       -1.39901
       10876.200         10879.100      0.0931011       -1.15726
       10876.600         10879.500    -0.00380097      -0.955397
       10876.900         10879.800       0.230180      -0.715352
       10877.300         10880.200       0.179595      -0.284987
       10877.700         10880.600       0.109759      -0.244149
       10878.000         10880.900       0.298641      -0.107513
       10878.400         10881.300       0.644570     -0.0309402
       10878.800         10881.700       0.571423       0.380658
       10879.100         10882.000       0.478802       0.677122
       10879.500         10882.400       0.763215       0.655616
       10879.800         10882.700       0.785911       0.743369
       10880.200         10883.100       0.382902       0.368900
       10880.600         10883.500       0.189200       0.156768
       10880.900         10883.800       0.208251     0.00653510
       10881.300         10884.200       0.127527      -0.272352
       10881.700         10884.600      0.0450653     -0.0441025
       10882.000         10884.900       0.154679      -0.285755
       10882.400         10885.300     -0.0681754      -0.328066
       10882.700         10885.600      -0.294029      -0.273393
       10883.100         10886.000     -0.0317460      -0.139534
       10883.500         10886.400       0.121778       0.210678
       10883.800         10886.700       0.317714       0.254696
       10884.200         10887.100       0.113939       0.398942
       10884.600         10887.500    -0.00250961       0.505936
       10884.900         10887.800      0.0569277       0.460769
       10885.300         10888.200      -0.108282       0.444862
       10885.600         10888.600      0.0915730       0.413039
       10886.000         10888.900       0.163326       0.473317
       10886.400         10889.300      -0.137921       0.220347
       10886.700         10889.600      -0.220432       0.206529
       10887.100         10890.000      -0.229988       0.203605
       10887.500         10890.400       0.130249      0.0727755
       10887.800         10890.700       0.183251      -0.292857
       10888.200         10891.100      -0.191382      -0.487112
       10888.600         10891.500      0.0244242      -0.478469
       10888.900         10891.800      -0.104651      -0.457779
       10889.300         10892.200      -0.247398      -0.468492
       10889.600         10892.500      -0.137182      -0.292204
       10890.000         10892.900      -0.117855      -0.183146
       10890.400         10893.300      -0.458314      -0.111431
       10890.700         10893.600      -0.403037      0.0581283
       10891.100         10894.000      -0.242429       0.615120
       10891.500         10894.400       0.106243       0.585251
       10891.800         10894.700     -0.0309741       0.641648
       10892.200         10895.100     -0.0343055       0.923719
       10892.500         10895.500     -0.0602545       0.829609
       10892.900         10895.800     -0.0665759       0.715473
       10893.300         10896.200      0.0256429       0.452809
       10893.600         10896.500       0.285989       0.671551
       10894.000         10896.900       0.262280       0.164155
       10894.400         10897.300       0.479106      0.0522875
       10894.700         10897.600       0.587460     -0.0117398
       10895.100         10898.000       0.448864      0.0955781
       10895.500         10898.400       0.561314      -0.240022
       10895.800         10898.700       0.900139      0.0856901
       10896.200         10899.100       0.475332       0.172314
       10896.500         10899.500      0.0558663       0.165236
       10896.900         10899.800      0.0406686      0.0587584
       10897.300         10900.200      -0.145151      0.0712093
       10897.600         10900.500      -0.316873      0.0175464
       10898.000         10900.900      -0.551995      0.0523580
       10898.400         10901.300      -0.604084     -0.0375071
       10898.700         10901.600      -0.821491      0.0706259
       10899.100         10902.000       -1.34649      -0.285052
       10899.500         10902.400       -1.22766      -0.672503
       10899.800         10902.700      -0.871045      -0.673336
       10900.200         10903.100      -0.927255      -0.623616
       10900.500         10903.500      -0.792025      -0.224170
       10900.900         10903.800       -1.00937      0.0219735
       10901.300         10904.200      -0.957602     0.00254892
       10901.600         10904.500      -0.947145       0.212516
       10902.000         10904.900       -1.22295       0.311221
       10902.400         10905.300       -1.20288      0.0933130
       10902.700         10905.600       -1.13764       0.143622
       10903.100         10906.000       -1.12362      -0.146721
       10903.500         10906.400       -1.32319     -0.0882335
       10903.800         10906.700       -1.39901       0.166097
       10904.200         10907.100       -1.15726       0.687762
       10904.500         10907.500      -0.955397       0.700120
       10904.900         10907.800      -0.715352       0.738205
       10905.300         10908.200      -0.284987       0.729505
       10905.600         10908.500      -0.244149       0.999171
       10906.000         10908.900      -0.107513        1.06157
       10906.400         10909.300     -0.0309402        1.28092
       10906.700         10909.600       0.380658        1.20893
       10907.100         10910.000       0.677122       0.747762
       10907.500         10910.400       0.655616       0.127648
       10907.800         10910.700       0.743369       0.132835
       10908.200         10911.100       0.368900     -0.0352415
       10908.500         10911.500       0.156768     0.00971220
       10908.900         10911.800     0.00653510      -0.115247
       10909.300         10912.200      -0.272352     -0.0677195
       10909.600         10912.500     -0.0441025      -0.168751
       10910.000         10912.900      -0.285755      -0.123374
       10910.400         10913.300      -0.328066      -0.111743
       10910.700         10913.600      -0.273393     -0.0411891
       10911.100         10914.000      -0.139534      -0.301609
       10911.500         10914.400       0.210678      -0.258141
       10911.800         10914.700       0.254696      -0.319986
       10912.200         10915.100       0.398942      -0.217759
       10912.500         10915.500       0.505936      -0.190737
       10912.900         10915.800       0.460769       0.117621
       10913.300         10916.200       0.444862       0.236805
       10913.600         10916.600       0.413039       0.423056
       10914.000         10916.900       0.473317       0.376012
       10914.400         10917.300       0.220347       0.694324
       10914.700         10917.600       0.206529       0.938599
       10915.100         10918.000       0.203605        1.08627
       10915.500         10918.400      0.0727755        1.03489
       10915.800         10918.700      -0.292857       0.870325
       10916.200         10919.100      -0.487112       0.533291
