       lambda          SN_2796        SN_2803
       11146.500         11148.000      -0.188273        1.18550
       11146.900         11148.400      -0.212670       0.870378
       11147.300         11148.800      -0.544395       0.599695
       11147.600         11149.100      -0.502116       0.641739
       11148.000         11149.500      -0.652512       0.580345
       11148.400         11149.900      -0.329745       0.719110
       11148.800         11150.200      0.0782878       0.308574
       11149.100         11150.600      0.0513898       0.210062
       11149.500         11151.000     -0.0303676      -0.182572
       11149.900         11151.400       0.945403      -0.442256
       11150.200         11151.700        1.73038      -0.783492
       11150.600         11152.100        2.16726      -0.305189
       11151.000         11152.500        2.51413      -0.531557
       11151.400         11152.800        2.79490      -0.365702
       11151.700         11153.200        2.57315      -0.475125
       11152.100         11153.600        1.39956      -0.461065
       11152.500         11154.000       0.628684      -0.830078
       11152.800         11154.300      0.0393571      -0.293087
       11153.200         11154.700      -0.720946      0.0659216
       11153.600         11155.100      -0.136080       0.146229
       11154.000         11155.500     -0.0776268       0.225489
       11154.300         11155.800      -0.457825       0.436168
       11154.700         11156.200      -0.747169     -0.0498496
       11155.100         11156.600      -0.477862      -0.275001
       11155.500         11156.900      -0.987934      -0.304367
       11155.800         11157.300      -0.944442      -0.394902
       11156.200         11157.700      -0.615468      -0.978134
       11156.600         11158.100      -0.422332      -0.686471
       11156.900         11158.400      -0.469352      -0.785942
       11157.300         11158.800      0.0607023      -0.947435
       11157.700         11159.200      0.0873506      -0.746637
       11158.100         11159.500      -0.518722      -0.598254
       11158.400         11159.900      -0.361401      -0.733256
       11158.800         11160.300      0.0253866      -0.291112
       11159.200         11160.700      -0.259609       0.130147
       11159.500         11161.000      -0.345635       0.257538
       11159.900         11161.400       0.204561       0.549123
       11160.300         11161.800       0.440024       0.301300
       11160.700         11162.200      -0.243616       0.270728
       11161.000         11162.500      -0.150602      -0.425158
       11161.400         11162.900      0.0464512      -0.737280
       11161.800         11163.300       0.206857       -1.04823
       11162.200         11163.600       0.254262      -0.838019
       11162.500         11164.000       0.459864       -1.20742
       11162.900         11164.400      0.0454057      -0.695047
       11163.300         11164.800      -0.185985      -0.326667
       11163.600         11165.100      -0.155725       0.173741
       11164.000         11165.500      -0.304219       0.697533
       11164.400         11165.900       0.251112        1.27761
       11164.800         11166.200       0.511923        1.29132
       11165.100         11166.600        1.14831        1.16690
       11165.500         11167.000       0.941254       0.985844
       11165.900         11167.400        1.17901       0.492543
       11166.200         11167.700       0.808449       0.162915
       11166.600         11168.100        1.13931       0.277963
       11167.000         11168.500       0.528079       0.381712
       11167.400         11168.900        1.00166       0.390075
       11167.700         11169.200       0.967793       0.398112
       11168.100         11169.600       0.724079      0.0568235
       11168.500         11170.000       0.405292     -0.0289480
       11168.900         11170.300       0.535588      -0.233250
       11169.200         11170.700       0.268868      -0.335837
       11169.600         11171.100       0.472917      0.0571648
       11170.000         11171.500       0.696871       0.764316
       11170.300         11171.800       0.502308       0.728127
       11170.700         11172.200      0.0858875       0.716337
       11171.100         11172.600       0.301221       0.519808
       11171.500         11173.000     -0.0868052       0.156741
       11171.800         11173.300      -0.109581      -0.407024
       11172.200         11173.700       0.172369      -0.832415
       11172.600         11174.100       0.736844       -1.14123
       11173.000         11174.400       0.566385      -0.765075
       11173.300         11174.800       0.756908      -0.115510
       11173.700         11175.200        1.30845       0.912293
       11174.100         11175.600        1.53452        1.09298
       11174.400         11175.900        1.12273        1.57434
       11174.800         11176.300        1.22311        1.56327
       11175.200         11176.700        1.18550        1.06881
       11175.600         11177.100       0.870378       0.595623
       11175.900         11177.400       0.599695       0.516369
       11176.300         11177.800       0.641739     -0.0249796
       11176.700         11178.200       0.580345      -0.424934
       11177.100         11178.500       0.719110      0.0643857
       11177.400         11178.900       0.308574      -0.609192
       11177.800         11179.300       0.210062      -0.677716
       11178.200         11179.700      -0.182572      -0.482766
       11178.500         11180.000      -0.442256      -0.172898
       11178.900         11180.400      -0.783492      -0.374588
       11179.300         11180.800      -0.305189       0.109187
       11179.700         11181.200      -0.531557       0.208399
       11180.000         11181.500      -0.365702       0.337581
       11180.400         11181.900      -0.475125     -0.0541071
       11180.800         11182.300      -0.461065     -0.0560322
       11181.200         11182.600      -0.830078      -0.572622
       11181.500         11183.000      -0.293087      -0.336415
       11181.900         11183.400      0.0659216      -0.182243
       11182.300         11183.800       0.146229       0.181683
       11182.600         11184.100       0.225489       0.205540
       11183.000         11184.500       0.436168        1.03554
       11183.400         11184.900     -0.0498496        1.18273
       11183.800         11185.300      -0.275001        1.12798
       11184.100         11185.600      -0.304367        1.36366
       11184.500         11186.000      -0.394902        1.32085
       11184.900         11186.400      -0.978134        1.39073
       11185.300         11186.800      -0.686471        1.28125
       11185.600         11187.100      -0.785942        1.41244
       11186.000         11187.500      -0.947435        1.12565
       11186.400         11187.900      -0.746637        1.21290
       11186.800         11188.200      -0.598254       0.422985
       11187.100         11188.600      -0.733256      -0.144010
       11187.500         11189.000      -0.291112      -0.557610
       11187.900         11189.400       0.130147      -0.553458
       11188.200         11189.700       0.257538      -0.387597
       11188.600         11190.100       0.549123       0.187664
       11189.000         11190.500       0.301300       0.616476
       11189.400         11190.900       0.270728       0.967041
       11189.700         11191.200      -0.425158        1.28268
       11190.100         11191.600      -0.737280        1.04717
       11190.500         11192.000       -1.04823       0.981409
       11190.900         11192.400      -0.838019       0.755426
       11191.200         11192.700       -1.20742       0.572900
       11191.600         11193.100      -0.695047       0.180286
       11192.000         11193.500      -0.326667       0.337509
       11192.400         11193.800       0.173741       0.875672
       11192.700         11194.200       0.697533        1.29377
       11193.100         11194.600        1.27761        1.37763
       11193.500         11195.000        1.29132        1.62152
       11193.800         11195.300        1.16690        1.11680
       11194.200         11195.700       0.985844       0.554111
       11194.600         11196.100       0.492543       0.323977
       11195.000         11196.500       0.162915      0.0244420
       11195.300         11196.800       0.277963      0.0278445
       11195.700         11197.200       0.381712       0.351935
       11196.100         11197.600       0.390075    -0.00839209
       11196.500         11198.000       0.398112       0.427857
       11196.800         11198.300      0.0568235       0.562194
       11197.200         11198.700     -0.0289480       0.800035
       11197.600         11199.100      -0.233250       0.933319
       11198.000         11199.400      -0.335837        1.21472
       11198.300         11199.800      0.0571648       0.846850
       11198.700         11200.200       0.764316        1.07277
       11199.100         11200.600       0.728127       0.886844
       11199.400         11200.900       0.716337       0.435944
       11199.800         11201.300       0.519808       0.267705
       11200.200         11201.700       0.156741       0.179182
       11200.600         11202.100      -0.407024      0.0710164
       11200.900         11202.400      -0.832415      -0.562978
       11201.300         11202.800       -1.14123      -0.734796
       11201.700         11203.200      -0.765075      -0.831449
       11202.100         11203.600      -0.115510      -0.536720
       11202.400         11203.900       0.912293      -0.936320
       11202.800         11204.300        1.09298      -0.849728
       11203.200         11204.700        1.57434      -0.460878
       11203.600         11205.100        1.56327      -0.392050
       11203.900         11205.400        1.06881      -0.766595
       11204.300         11205.800       0.595623      -0.545579
       11204.700         11206.200       0.516369      -0.527099
       11205.100         11206.500     -0.0249796      -0.765017
       11205.400         11206.900      -0.424934       -1.02972
       11205.800         11207.300      0.0643857      -0.832466
       11206.200         11207.700      -0.609192      -0.465419
       11206.500         11208.000      -0.677716       0.552344
       11206.900         11208.400      -0.482766       0.438753
       11207.300         11208.800      -0.172898       0.958808
       11207.700         11209.200      -0.374588       0.939348
       11208.000         11209.500       0.109187       0.904262
       11208.400         11209.900       0.208399       0.695263
       11208.800         11210.300       0.337581       0.836754
       11209.200         11210.700     -0.0541071       0.516700
       11209.500         11211.000     -0.0560322       0.466661
       11209.900         11211.400      -0.572622       0.700024
       11210.300         11211.800      -0.336415       0.341385
       11210.700         11212.200      -0.182243     -0.0197416
       11211.000         11212.500       0.181683     -0.0364854
       11211.400         11212.900       0.205540      -0.425589
       11211.800         11213.300        1.03554       -1.30282
       11212.200         11213.700        1.18273       -1.57740
       11212.500         11214.000        1.12798       -1.22726
       11212.900         11214.400        1.36366       -1.23850
       11213.300         11214.800        1.32085      -0.502296
       11213.700         11215.100        1.39073      -0.147038
       11214.000         11215.500        1.28125      0.0467936
       11214.400         11215.900        1.41244     -0.0670490
       11214.800         11216.300        1.12565       0.242929
       11215.100         11216.600        1.21290      -0.130236
       11215.500         11217.000       0.422985      -0.384069
       11215.900         11217.400      -0.144010      -0.120612
       11216.300         11217.800      -0.557610      -0.313821
       11216.600         11218.100      -0.553458      -0.592429
       11217.000         11218.500      -0.387597      -0.317139
       11217.400         11218.900       0.187664      -0.307027
       11217.800         11219.300       0.616476      -0.547964
       11218.100         11219.600       0.967041     -0.0549754
       11218.500         11220.000        1.28268       0.258570
       11218.900         11220.400        1.04717      0.0937935
       11219.300         11220.800       0.981409     -0.0103519
       11219.600         11221.100       0.755426       0.219940
       11220.000         11221.500       0.572900      -0.109432
       11220.400         11221.900       0.180286      -0.502029
       11220.800         11222.300       0.337509      -0.596806
       11221.100         11222.600       0.875672      -0.423148
       11221.500         11223.000        1.29377      -0.435044
       11221.900         11223.400        1.37763      -0.108557
       11222.300         11223.800        1.62152      -0.360685
       11222.600         11224.100        1.11680      -0.445605
       11223.000         11224.500       0.554111      -0.352270
       11223.400         11224.900       0.323977      -0.252559
       11223.800         11225.300      0.0244420     -0.0752157
       11224.100         11225.600      0.0278445      0.0586784
       11224.500         11226.000       0.351935       0.392933
       11224.900         11226.400    -0.00839209       0.434510
       11225.300         11226.800       0.427857       0.501866
       11225.600         11227.100       0.562194       0.769863
       11226.000         11227.500       0.800035       0.811167
       11226.400         11227.900       0.933319       0.784370
       11226.800         11228.200        1.21472       0.789488
       11227.100         11228.600       0.846850       0.687300
       11227.500         11229.000        1.07277       0.456555
       11227.900         11229.400       0.886844       0.505274
       11228.200         11229.700       0.435944       0.191885
       11228.600         11230.100       0.267705       0.174747
       11229.000         11230.500       0.179182      0.0255043
       11229.400         11230.900      0.0710164      -0.581267
       11229.700         11231.200      -0.562978      -0.743505
       11230.100         11231.600      -0.734796      -0.342613
       11230.500         11232.000      -0.831449      -0.411741
       11230.900         11232.400      -0.536720      -0.252367
       11231.200         11232.700      -0.936320       0.126419
       11231.600         11233.100      -0.849728       0.747627
       11232.000         11233.500      -0.460878       0.916444
       11232.400         11233.900      -0.392050        1.15391
       11232.700         11234.200      -0.766595        1.22901
       11233.100         11234.600      -0.545579        1.24177
       11233.500         11235.000      -0.527099        1.10426
       11233.900         11235.400      -0.765017       0.881387
       11234.200         11235.700       -1.02972       0.703630
       11234.600         11236.100      -0.832466       0.423413
       11235.000         11236.500      -0.465419       0.303445
       11235.400         11236.900       0.552344      0.0499793
       11235.700         11237.200       0.438753       0.307440
       11236.100         11237.600       0.958808       0.278802
       11236.500         11238.000       0.939348       0.359671
       11236.900         11238.400       0.904262       0.332829
       11237.200         11238.700       0.695263       0.478103
       11237.600         11239.100       0.836754       0.362949
       11238.000         11239.500       0.516700       0.208572
       11238.400         11239.900       0.466661       0.228914
       11238.700         11240.200       0.700024       0.127774
       11239.100         11240.600       0.341385       0.365083
       11239.500         11241.000     -0.0197416       0.346981
       11239.900         11241.400     -0.0364854       0.419425
       11240.200         11241.700      -0.425589       0.431047
       11240.600         11242.100       -1.30282       0.529910
       11241.000         11242.500       -1.57740     -0.0248155
       11241.400         11242.900       -1.22726       0.410200
       11241.700         11243.200       -1.23850       0.690280
       11242.100         11243.600      -0.502296       0.455808
       11242.500         11244.000      -0.147038       0.450638
       11242.900         11244.400      0.0467936       0.590392
       11243.200         11244.700     -0.0670490       0.348202
       11243.600         11245.100       0.242929       0.647007
       11244.000         11245.500      -0.130236        1.26249
       11244.400         11245.900      -0.384069        1.52613
       11244.700         11246.200      -0.120612        1.48719
       11245.100         11246.600      -0.313821        1.47076
       11245.500         11247.000      -0.592429       0.999872
       11245.900         11247.400      -0.317139       0.623334
       11246.200         11247.700      -0.307027     -0.0255510
       11246.600         11248.100      -0.547964      -0.182212
       11247.000         11248.500     -0.0549754      -0.349878
       11247.400         11248.900       0.258570    -0.00973272
       11247.700         11249.200      0.0937935     -0.0617861
       11248.100         11249.600     -0.0103519       0.105112
       11248.500         11250.000       0.219940       0.336449
       11248.900         11250.400      -0.109432       0.818500
       11249.200         11250.700      -0.502029        1.02485
       11249.600         11251.100      -0.596806       0.944620
       11250.000         11251.500      -0.423148       0.824723
       11250.400         11251.900      -0.435044       0.810827
       11250.700         11252.200      -0.108557      0.0499705
       11251.100         11252.600      -0.360685      0.0310587
       11251.500         11253.000      -0.445605       0.102227
       11251.900         11253.400      -0.352270       0.739979
       11252.200         11253.700      -0.252559       0.752819
       11252.600         11254.100     -0.0752157       0.549265
       11253.000         11254.500      0.0586784      -0.192900
       11253.400         11254.900       0.392933      -0.258099
       11253.700         11255.200       0.434510      -0.522218
       11254.100         11255.600       0.501866      -0.561874
       11254.500         11256.000       0.769863     -0.0527905
       11254.900         11256.400       0.811167       0.260235
       11255.200         11256.700       0.784370       0.513333
       11255.600         11257.100       0.789488       0.775731
       11256.000         11257.500       0.687300       0.699333
       11256.400         11257.900       0.456555       0.863340
       11256.700         11258.300       0.505274       0.740569
       11257.100         11258.600       0.191885       0.767670
       11257.500         11259.000       0.174747       0.156948
       11257.900         11259.400      0.0255043     -0.0297665
       11258.300         11259.800      -0.581267      -0.896405
       11258.600         11260.100      -0.743505      -0.180222
       11259.000         11260.500      -0.342613      -0.557018
       11259.400         11260.900      -0.411741     -0.0855280
       11259.800         11261.300      -0.252367       0.921207
       11260.100         11261.600       0.126419       0.647185
       11260.500         11262.000       0.747627       0.502475
       11260.900         11262.400       0.916444       0.678000
       11261.300         11262.800        1.15391       0.236182
       11261.600         11263.100        1.22901      -0.637244
       11262.000         11263.500        1.24177      -0.154017
       11262.400         11263.900        1.10426      -0.217763
       11262.800         11264.300       0.881387      -0.274191
       11263.100         11264.600       0.703630     -0.0587617
       11263.500         11265.000       0.423413       0.458693
       11263.900         11265.400       0.303445       0.318685
       11264.300         11265.800      0.0499793       0.189085
       11264.600         11266.100       0.307440     0.00194684
       11265.000         11266.500       0.278802      0.0853388
       11265.400         11266.900       0.359671      -0.296683
       11265.800         11267.300       0.332829     -0.0485724
       11266.100         11267.600       0.478103      -0.166675
       11266.500         11268.000       0.362949     -0.0965729
       11266.900         11268.400       0.208572       0.314928
       11267.300         11268.800       0.228914       0.508992
       11267.600         11269.100       0.127774       0.803644
       11268.000         11269.500       0.365083       0.797575
       11268.400         11269.900       0.346981        1.05488
       11268.800         11270.300       0.419425       0.997597
       11269.100         11270.700       0.431047        1.07028
       11269.500         11271.000       0.529910       0.802954
       11269.900         11271.400     -0.0248155       0.640664
       11270.300         11271.800       0.410200       0.287897
       11270.700         11272.200       0.690280      0.0178126
       11271.000         11272.500       0.455808      -0.251582
       11271.400         11272.900       0.450638      -0.171474
       11271.800         11273.300       0.590392       0.460154
       11272.200         11273.700       0.348202       0.447108
       11272.500         11274.000       0.647007       0.743218
       11272.900         11274.400        1.26249       0.691779
       11273.300         11274.800        1.52613       0.372101
       11273.700         11275.200        1.48719      0.0496401
       11274.000         11275.500        1.47076      -0.109983
       11274.400         11275.900       0.999872      -0.221730
       11274.800         11276.300       0.623334       0.137801
       11275.200         11276.700     -0.0255510       0.209652
       11275.500         11277.000      -0.182212      0.0714519
       11275.900         11277.400      -0.349878      -0.236375
       11276.300         11277.800    -0.00973272      -0.594460
       11276.700         11278.200     -0.0617861      -0.920274
       11277.000         11278.500       0.105112       -1.19162
       11277.400         11278.900       0.336449       -1.13609
       11277.800         11279.300       0.818500       -1.13705
       11278.200         11279.700        1.02485      -0.886337
       11278.500         11280.100       0.944620      -0.700911
       11278.900         11280.400       0.824723      -0.491362
       11279.300         11280.800       0.810827      -0.493976
       11279.700         11281.200      0.0499705     -0.0165725
       11280.100         11281.600      0.0310587      -0.177672
       11280.400         11281.900       0.102227      -0.124972
       11280.800         11282.300       0.739979      -0.141720
       11281.200         11282.700       0.752819      0.0594789
       11281.600         11283.100       0.549265      -0.324441
       11281.900         11283.400      -0.192900      -0.492048
       11282.300         11283.800      -0.258099      -0.439203
       11282.700         11284.200      -0.522218      -0.293323
       11283.100         11284.600      -0.561874      -0.531746
       11283.400         11284.900     -0.0527905      -0.557431
       11283.800         11285.300       0.260235      -0.486708
       11284.200         11285.700       0.513333      -0.569491
       11284.600         11286.100       0.775731      -0.721923
       11284.900         11286.500       0.699333      -0.258912
       11285.300         11286.800       0.863340       0.426637
       11285.700         11287.200       0.740569        1.07708
       11286.100         11287.600       0.767670        1.26294
       11286.500         11288.000       0.156948        1.51080
       11286.800         11288.300     -0.0297665        1.33330
       11287.200         11288.700      -0.896405       0.777683
       11287.600         11289.100      -0.180222      0.0526948
       11288.000         11289.500      -0.557018      0.0522011
       11288.300         11289.800     -0.0855280      -0.130552
       11288.700         11290.200       0.921207      -0.269903
       11289.100         11290.600       0.647185      -0.108196
       11289.500         11291.000       0.502475      -0.185848
       11289.800         11291.300       0.678000      -0.230083
       11290.200         11291.700       0.236182      -0.356755
       11290.600         11292.100      -0.637244      -0.400030
       11291.000         11292.500      -0.154017      -0.456457
       11291.300         11292.900      -0.217763     -0.0850266
       11291.700         11293.200      -0.274191     -0.0139908
       11292.100         11293.600     -0.0587617      0.0364371
       11292.500         11294.000       0.458693       0.276283
       11292.900         11294.400       0.318685       0.263019
       11293.200         11294.700       0.189085      -0.107324
       11293.600         11295.100     0.00194684      -0.438043
       11294.000         11295.500      0.0853388      -0.724215
       11294.400         11295.900      -0.296683       -1.15848
       11294.700         11296.200     -0.0485724       -1.33850
       11295.100         11296.600      -0.166675       -1.11804
       11295.500         11297.000     -0.0965729      -0.680767
       11295.900         11297.400       0.314928      -0.181283
       11296.200         11297.800       0.508992       0.721761
       11296.600         11298.100       0.803644        1.27859
       11297.000         11298.500       0.797575        1.33602
       11297.400         11298.900        1.05488        1.13810
       11297.800         11299.300       0.997597        1.10613
       11298.100         11299.600        1.07028       0.951816
       11298.500         11300.000       0.802954       0.367523
       11298.900         11300.400       0.640664       0.233400
       11299.300         11300.800       0.287897       0.325659
       11299.600         11301.100      0.0178126      -0.246296
       11300.000         11301.500      -0.251582      -0.946473
       11300.400         11301.900      -0.171474      -0.863591
       11300.800         11302.300       0.460154      -0.509540
       11301.100         11302.700       0.447108      -0.401061
       11301.500         11303.000       0.743218      -0.430676
       11301.900         11303.400       0.691779      -0.220254
       11302.300         11303.800       0.372101       0.150637
       11302.700         11304.200      0.0496401       0.120796
       11303.000         11304.500      -0.109983     -0.0143321
       11303.400         11304.900      -0.221730       0.334709
       11303.800         11305.300       0.137801       0.523712
       11304.200         11305.700       0.209652      -0.362874
       11304.500         11306.000      0.0714519      -0.707965
       11304.900         11306.400      -0.236375      -0.358804
       11305.300         11306.800      -0.594460      -0.169793
       11305.700         11307.200      -0.920274       0.220830
       11306.000         11307.600       -1.19162       0.213402
       11306.400         11307.900       -1.13609       0.610443
       11306.800         11308.300       -1.13705       0.678896
       11307.200         11308.700      -0.886337       0.957883
       11307.600         11309.100      -0.700911       0.870424
       11307.900         11309.400      -0.491362        1.30892
       11308.300         11309.800      -0.493976       0.980136
       11308.700         11310.200     -0.0165725       0.793337
       11309.100         11310.600      -0.177672       0.421981
       11309.400         11310.900      -0.124972       0.265734
       11309.800         11311.300      -0.141720       0.131761
       11310.200         11311.700      0.0594789       0.516106
       11310.600         11312.100      -0.324441       0.969264
       11310.900         11312.500      -0.492048        1.09096
       11311.300         11312.800      -0.439203        1.28008
       11311.700         11313.200      -0.293323        1.18127
       11312.100         11313.600      -0.531746       0.929532
       11312.500         11314.000      -0.557431       0.706967
       11312.800         11314.300      -0.486708       0.804426
       11313.200         11314.700      -0.569491       0.884247
       11313.600         11315.100      -0.721923       0.752497
       11314.000         11315.500      -0.258912       0.645868
       11314.300         11315.900       0.426637       0.349770
       11314.700         11316.200        1.07708     -0.0131766
       11315.100         11316.600        1.26294     -0.0621697
       11315.500         11317.000        1.51080       0.485596
       11315.900         11317.400        1.33330       0.279286
       11316.200         11317.700       0.777683       0.413940
       11316.600         11318.100      0.0526948       0.352245
       11317.000         11318.500      0.0522011     -0.0395107
       11317.400         11318.900      -0.130552      -0.514639
       11317.700         11319.300      -0.269903      -0.495680
       11318.100         11319.600      -0.108196      -0.234675
       11318.500         11320.000      -0.185848      0.0823657
       11318.900         11320.400      -0.230083       0.819869
       11319.300         11320.800      -0.356755        1.47976
       11319.600         11321.100      -0.400030        1.82158
       11320.000         11321.500      -0.456457        1.40845
       11320.400         11321.900     -0.0850266        1.15839
       11320.800         11322.300     -0.0139908       0.364351
       11321.100         11322.600      0.0364371      0.0810112
       11321.500         11323.000       0.276283     -0.0347192
       11321.900         11323.400       0.263019       0.110337
       11322.300         11323.800      -0.107324       0.459216
       11322.600         11324.200      -0.438043       0.559847
       11323.000         11324.500      -0.724215       0.645876
       11323.400         11324.900       -1.15848       0.306826
       11323.800         11325.300       -1.33850       0.209490
       11324.200         11325.700       -1.11804    -0.00381358
       11324.500         11326.000      -0.680767      -0.112715
       11324.900         11326.400      -0.181283      -0.224773
       11325.300         11326.800       0.721761      -0.192518
       11325.700         11327.200        1.27859      -0.306081
       11326.000         11327.600        1.33602      -0.491065
       11326.400         11327.900        1.13810      -0.223982
       11326.800         11328.300        1.10613     -0.0847796
       11327.200         11328.700       0.951816     -0.0126971
       11327.600         11329.100       0.367523      -0.123517
       11327.900         11329.500       0.233400      0.0534199
       11328.300         11329.800       0.325659       0.780860
       11328.700         11330.200      -0.246296       0.635867
       11329.100         11330.600      -0.946473        1.04552
       11329.500         11331.000      -0.863591       0.990388
       11329.800         11331.300      -0.509540       0.756982
       11330.200         11331.700      -0.401061        1.04369
       11330.600         11332.100      -0.430676        1.36935
       11331.000         11332.500      -0.220254        1.17596
       11331.300         11332.900       0.150637       0.660433
       11331.700         11333.200       0.120796       0.498908
       11332.100         11333.600     -0.0143321      -0.355181
       11332.500         11334.000       0.334709       -1.15775
       11332.900         11334.400       0.523712       -1.82540
       11333.200         11334.700      -0.362874      -0.738222
       11333.600         11335.100      -0.707965      -0.301252
       11334.000         11335.500      -0.358804      0.0782020
       11334.400         11335.900      -0.169793     0.00311546
       11334.700         11336.300       0.220830       0.719054
       11335.100         11336.600       0.213402       0.662734
       11335.500         11337.000       0.610443       0.480324
       11335.900         11337.400       0.678896       0.265437
       11336.300         11337.800       0.957883       0.439796
       11336.600         11338.100       0.870424       0.129262
       11337.000         11338.500        1.30892       0.243913
       11337.400         11338.900       0.980136       0.267170
       11337.800         11339.300       0.793337       0.364500
       11338.100         11339.700       0.421981       0.271647
       11338.500         11340.000       0.265734       0.223929
       11338.900         11340.400       0.131761      0.0467497
       11339.300         11340.800       0.516106       0.271778
       11339.700         11341.200       0.969264       0.318403
       11340.000         11341.500        1.09096       0.630980
       11340.400         11341.900        1.28008       0.553474
       11340.800         11342.300        1.18127       0.380799
       11341.200         11342.700       0.929532       0.211354
       11341.500         11343.100       0.706967       0.136802
       11341.900         11343.400       0.804426      -0.255595
       11342.300         11343.800       0.884247     -0.0315852
       11342.700         11344.200       0.752497      0.0613961
       11343.100         11344.600       0.645868    -0.00705113
       11343.400         11345.000       0.349770      -0.135906
       11343.800         11345.300     -0.0131766      0.0455290
       11344.200         11345.700     -0.0621697       0.239456
       11344.600         11346.100       0.485596       0.411562
       11345.000         11346.500       0.279286       0.120753
       11345.300         11346.800       0.413940       0.450802
       11345.700         11347.200       0.352245       0.657633
       11346.100         11347.600     -0.0395107       0.381486
       11346.500         11348.000      -0.514639       0.830963
       11346.800         11348.400      -0.495680        1.09309
       11347.200         11348.700      -0.234675       0.757708
       11347.600         11349.100      0.0823657       0.588034
       11348.000         11349.500       0.819869       0.782537
       11348.400         11349.900        1.47976       0.106987
       11348.700         11350.300        1.82158      -0.263820
       11349.100         11350.600        1.40845       0.245718
       11349.500         11351.000        1.15839       0.204245
       11349.900         11351.400       0.364351      0.0875583
       11350.300         11351.800      0.0810112       0.242061
       11350.600         11352.100     -0.0347192       0.266020
       11351.000         11352.500       0.110337      0.0119085
       11351.400         11352.900       0.459216    0.000871853
       11351.800         11353.300       0.559847     -0.0626947
       11352.100         11353.700       0.645876      -0.131662
       11352.500         11354.000       0.306826      -0.138674
       11352.900         11354.400       0.209490      -0.735713
       11353.300         11354.800    -0.00381358      -0.891051
       11353.700         11355.200      -0.112715       -1.01290
       11354.000         11355.600      -0.224773       -1.09897
       11354.400         11355.900      -0.192518      -0.365092
       11354.800         11356.300      -0.306081       0.303847
       11355.200         11356.700      -0.491065       0.689548
       11355.600         11357.100      -0.223982        1.21298
       11355.900         11357.400     -0.0847796        1.38947
       11356.300         11357.800     -0.0126971        1.31399
       11356.700         11358.200      -0.123517        1.28440
       11357.100         11358.600      0.0534199       0.933817
       11357.400         11359.000       0.780860       0.228675
       11357.800         11359.300       0.635867       0.425629
       11358.200         11359.700        1.04552      -0.139896
       11358.600         11360.100       0.990388    -0.00229486
       11359.000         11360.500       0.756982     -0.0341213
       11359.300         11360.900        1.04369      -0.114663
       11359.700         11361.200        1.36935      -0.552797
       11360.100         11361.600        1.17596      -0.301387
       11360.500         11362.000       0.660433      -0.665831
       11360.900         11362.400       0.498908      -0.763725
       11361.200         11362.800      -0.355181      -0.638563
       11361.600         11363.100       -1.15775      -0.434675
       11362.000         11363.500       -1.82540      -0.416439
       11362.400         11363.900      -0.738222      -0.476214
       11362.800         11364.300      -0.301252      -0.201546
       11363.100         11364.600      0.0782020      -0.255079
       11363.500         11365.000     0.00311546      0.0248614
       11363.900         11365.400       0.719054      -0.161606
       11364.300         11365.800       0.662734      0.0308060
       11364.600         11366.200       0.480324     -0.0413094
       11365.000         11366.500       0.265437       0.125450
       11365.400         11366.900       0.439796     -0.0788055
       11365.800         11367.300       0.129262       0.293636
       11366.200         11367.700       0.243913       0.154276
       11366.500         11368.100       0.267170       0.438483
       11366.900         11368.400       0.364500       0.520072
       11367.300         11368.800       0.271647       0.976389
       11367.700         11369.200       0.223929       0.589781
       11368.100         11369.600      0.0467497       0.937244
       11368.400         11370.000       0.271778        1.13862
       11368.800         11370.300       0.318403        1.60577
       11369.200         11370.700       0.630980       0.980901
       11369.600         11371.100       0.553474        1.33347
       11370.000         11371.500       0.380799        1.09234
       11370.300         11371.900       0.211354        1.05126
       11370.700         11372.200       0.136802       0.673327
       11371.100         11372.600      -0.255595       0.902194
       11371.500         11373.000     -0.0315852       0.665325
       11371.900         11373.400      0.0613961       0.802118
       11372.200         11373.800    -0.00705113       0.557294
       11372.600         11374.100      -0.135906       0.314671
       11373.000         11374.500      0.0455290       0.273045
       11373.400         11374.900       0.239456       0.129086
       11373.800         11375.300       0.411562      0.0866714
       11374.100         11375.600       0.120753       0.109436
       11374.500         11376.000       0.450802       0.215351
       11374.900         11376.400       0.657633     -0.0479940
       11375.300         11376.800       0.381486     -0.0809234
       11375.600         11377.200       0.830963       0.266025
       11376.000         11377.500        1.09309      0.0100575
       11376.400         11377.900       0.757708     -0.0680936
       11376.800         11378.300       0.588034       0.335676
       11377.200         11378.700       0.782537       0.158958
       11377.500         11379.100       0.106987     -0.0884701
       11377.900         11379.400      -0.263820       0.381634
       11378.300         11379.800       0.245718        1.01016
       11378.700         11380.200       0.204245        1.32280
       11379.100         11380.600      0.0875583        1.74796
       11379.400         11381.000       0.242061        1.99236
       11379.800         11381.300       0.266020        1.67994
       11380.200         11381.700      0.0119085        1.06328
       11380.600         11382.100    0.000871853       0.656701
       11381.000         11382.500     -0.0626947       0.268105
       11381.300         11382.900      -0.131662       0.268142
       11381.700         11383.200      -0.138674       0.481222
       11382.100         11383.600      -0.735713       0.468650
       11382.500         11384.000      -0.891051       0.331523
       11382.900         11384.400       -1.01290       0.198161
       11383.200         11384.800       -1.09897      -0.386413
       11383.600         11385.100      -0.365092      -0.333061
       11384.000         11385.500       0.303847       0.237660
       11384.400         11385.900       0.689548       0.365086
