       lambda          SN_2796        SN_2803
       10692.400         10695.300      0.0138100      0.0599448
       10692.800         10695.600      0.0262301     -0.0400567
       10693.100         10696.000      0.0624465      -0.153390
       10693.500         10696.300       0.376848      0.0170909
       10693.800         10696.700       0.590371      -0.142921
       10694.200         10697.000       0.795635      0.0883991
       10694.500         10697.400        1.05979       0.125221
       10694.900         10697.800        1.18415       0.139984
       10695.300         10698.100        1.42958     -0.0547016
       10695.600         10698.500        1.41302      -0.710233
       10696.000         10698.800       0.948525      -0.652452
       10696.300         10699.200        1.20986      -0.220236
       10696.700         10699.500        1.14766      -0.447863
       10697.000         10699.900        1.18179      -0.183469
       10697.400         10700.200       0.999622      -0.257230
       10697.800         10700.600       0.870137       0.164279
       10698.100         10701.000       0.857929       0.300871
       10698.500         10701.300       0.730592       0.181625
       10698.800         10701.700       0.447587       0.450003
       10699.200         10702.000       0.489934       0.382218
       10699.500         10702.400       0.151035      -0.318472
       10699.900         10702.700     -0.0138265      -0.423595
       10700.200         10703.100      0.0625979      -0.835300
       10700.600         10703.500       0.236168       -1.31569
       10701.000         10703.800       0.207324       -1.11289
       10701.300         10704.200      0.0766537       -1.08900
       10701.700         10704.500       0.119662       -1.05499
       10702.000         10704.900       0.701409      -0.795884
       10702.400         10705.200       0.645030      -0.726400
       10702.700         10705.600       0.821743      -0.277845
       10703.100         10706.000       0.775971     -0.0153737
       10703.500         10706.300       0.719288       0.389215
       10703.800         10706.700       0.488272        1.33074
       10704.200         10707.000       0.660377        1.51057
       10704.500         10707.400       0.654731        1.48776
       10704.900         10707.700       0.758434        1.45535
       10705.200         10708.100       0.621052        1.04311
       10705.600         10708.500       0.747122       0.654543
       10706.000         10708.800       0.313079      -0.316402
       10706.300         10709.200       0.167296      -0.275761
       10706.700         10709.500      -0.131049      -0.128811
       10707.000         10709.900      0.0146914     -0.0976022
       10707.400         10710.200      -0.158667      -0.135114
       10707.700         10710.600     -0.0448920      0.0879298
       10708.100         10711.000      -0.264199     -0.0746018
       10708.500         10711.300      -0.765866      -0.316145
       10708.800         10711.700      -0.692259      -0.528724
       10709.200         10712.000      -0.378631      -0.268724
       10709.500         10712.400      -0.364981      -0.578000
       10709.900         10712.700      -0.446461      -0.769327
       10710.200         10713.100      -0.352078      -0.729652
       10710.600         10713.500      -0.434891       -1.12807
       10711.000         10713.800      -0.473868       -1.34778
       10711.300         10714.200      -0.495717       -1.38540
       10711.700         10714.500      -0.342920       -1.43811
       10712.000         10714.900      -0.442175       -1.33054
       10712.400         10715.200      -0.357546       -1.20211
       10712.700         10715.600      -0.295858      -0.987212
       10713.100         10716.000     -0.0791601       -1.07351
       10713.500         10716.300     -0.0859169       -1.16320
       10713.800         10716.700       0.108713      -0.775411
       10714.200         10717.000      0.0909240      -0.777220
       10714.500         10717.400       0.181883      -0.839925
       10714.900         10717.800      0.0153177      -0.884136
       10715.200         10718.100       0.156000      -0.774926
       10715.600         10718.500      0.0409718      -0.719534
       10716.000         10718.800     -0.0633335      -0.807632
       10716.300         10719.200     -0.0440252      -0.627995
       10716.700         10719.500     -0.0347089      -0.816251
       10717.000         10719.900       0.144057      -0.869155
       10717.400         10720.300       0.176099      -0.850837
       10717.800         10720.600     -0.0827107      -0.790793
       10718.100         10721.000       0.134800      -0.556922
       10718.500         10721.300      0.0116335      -0.551067
       10718.800         10721.700      -0.450027      -0.855792
       10719.200         10722.000      -0.368976      -0.521459
       10719.500         10722.400      -0.130788      -0.678159
       10719.900         10722.800      0.0599448      0.0674297
       10720.300         10723.100     -0.0400567       0.635744
       10720.600         10723.500      -0.153390       0.740799
       10721.000         10723.800      0.0170909       0.918708
       10721.300         10724.200      -0.142921       0.550984
       10721.700         10724.500      0.0883991       0.700943
       10722.000         10724.900       0.125221       0.814880
       10722.400         10725.300       0.139984       0.254081
       10722.800         10725.600     -0.0547016     -0.0471197
       10723.100         10726.000      -0.710233      -0.272861
       10723.500         10726.300      -0.652452      -0.300103
       10723.800         10726.700      -0.220236      -0.390149
       10724.200         10727.000      -0.447863      -0.404954
       10724.500         10727.400      -0.183469      -0.377716
       10724.900         10727.800      -0.257230      -0.543086
       10725.300         10728.100       0.164279      -0.701249
       10725.600         10728.500       0.300871      -0.467404
       10726.000         10728.800       0.181625     0.00423879
       10726.300         10729.200       0.450003       0.299680
       10726.700         10729.600       0.382218      -0.103082
       10727.000         10729.900      -0.318472       0.205859
       10727.400         10730.300      -0.423595      0.0600526
       10727.800         10730.600      -0.835300      0.0611581
       10728.100         10731.000       -1.31569       0.259558
       10728.500         10731.300       -1.11289       0.215731
       10728.800         10731.700       -1.08900       0.182672
       10729.200         10732.100       -1.05499       0.422068
       10729.600         10732.400      -0.795884       0.197903
       10729.900         10732.800      -0.726400       0.355458
       10730.300         10733.100      -0.277845     -0.0576719
       10730.600         10733.500     -0.0153737     0.00651792
       10731.000         10733.900       0.389215       0.224336
       10731.300         10734.200        1.33074       0.325804
       10731.700         10734.600        1.51057       0.429984
       10732.100         10734.900        1.48776       0.521448
       10732.400         10735.300        1.45535    -0.00834185
       10732.800         10735.600        1.04311      -0.129262
       10733.100         10736.000       0.654543      -0.441326
       10733.500         10736.400      -0.316402      -0.138494
       10733.900         10736.700      -0.275761      -0.105318
       10734.200         10737.100      -0.128811      -0.352287
       10734.600         10737.400     -0.0976022      -0.723273
       10734.900         10737.800      -0.135114      -0.799954
       10735.300         10738.100      0.0879298      -0.826134
       10735.600         10738.500     -0.0746018      -0.894763
       10736.000         10738.900      -0.316145      -0.903564
       10736.400         10739.200      -0.528724      -0.966358
       10736.700         10739.600      -0.268724       -1.23134
       10737.100         10739.900      -0.578000       -1.61709
       10737.400         10740.300      -0.769327       -1.37242
       10737.800         10740.700      -0.729652       -1.29935
       10738.100         10741.000       -1.12807       -1.13192
       10738.500         10741.400       -1.34778       -1.23214
       10738.900         10741.700       -1.38540      -0.845166
       10739.200         10742.100       -1.43811      -0.354325
       10739.600         10742.400       -1.33054     -0.0633552
       10739.900         10742.800       -1.20211       0.236837
       10740.300         10743.200      -0.987212       0.698362
       10740.700         10743.500       -1.07351       0.724988
       10741.000         10743.900       -1.16320       0.635209
       10741.400         10744.200      -0.775411       0.589006
       10741.700         10744.600      -0.777220       0.425050
       10742.100         10745.000      -0.839925       0.446777
       10742.400         10745.300      -0.884136      -0.193783
       10742.800         10745.700      -0.774926      0.0365178
       10743.200         10746.000      -0.719534      -0.321746
       10743.500         10746.400      -0.807632      -0.111425
       10743.900         10746.700      -0.627995      -0.195189
       10744.200         10747.100      -0.816251      0.0192913
       10744.600         10747.500      -0.869155      -0.108408
       10745.000         10747.800      -0.850837     -0.0847389
       10745.300         10748.200      -0.790793      -0.166037
       10745.700         10748.500      -0.556922       0.106711
       10746.000         10748.900      -0.551067     -0.0564721
       10746.400         10749.300      -0.855792       0.162739
       10746.700         10749.600      -0.521459      0.0850625
       10747.100         10750.000      -0.678159       0.334848
       10747.500         10750.300      0.0674297      0.0180249
       10747.800         10750.700       0.635744       0.333762
       10748.200         10751.000       0.740799       0.590284
       10748.500         10751.400       0.918708       0.553780
       10748.900         10751.800       0.550984       0.439939
       10749.300         10752.100       0.700943       0.625973
       10749.600         10752.500       0.814880       0.684223
       10750.000         10752.800       0.254081       0.638840
       10750.300         10753.200     -0.0471197       0.566959
       10750.700         10753.600      -0.272861       0.502420
       10751.000         10753.900      -0.300103       0.478098
       10751.400         10754.300      -0.390149       0.553482
       10751.800         10754.600      -0.404954       0.558307
       10752.100         10755.000      -0.377716       0.558857
       10752.500         10755.400      -0.543086       0.466552
       10752.800         10755.700      -0.701249       0.299819
       10753.200         10756.100      -0.467404       0.394231
       10753.600         10756.400     0.00423879       0.392960
       10753.900         10756.800       0.299680       0.557326
       10754.300         10757.100      -0.103082       0.436350
       10754.600         10757.500       0.205859       0.525935
       10755.000         10757.900      0.0600526       0.289039
       10755.400         10758.200      0.0611581       0.314474
       10755.700         10758.600       0.259558       0.406324
       10756.100         10758.900       0.215731       0.651258
       10756.400         10759.300       0.182672       0.385469
       10756.800         10759.700       0.422068       0.159077
       10757.100         10760.000       0.197903       0.275495
       10757.500         10760.400       0.355458       0.247732
       10757.900         10760.700     -0.0576719     -0.0395465
       10758.200         10761.100     0.00651792       0.458843
       10758.600         10761.500       0.224336       0.396333
       10758.900         10761.800       0.325804       0.371001
       10759.300         10762.200       0.429984       0.254569
       10759.700         10762.500       0.521448       0.336939
       10760.000         10762.900    -0.00834185       0.481408
       10760.400         10763.200      -0.129262       0.147449
       10760.700         10763.600      -0.441326       0.283796
       10761.100         10764.000      -0.138494       0.255413
       10761.500         10764.300      -0.105318       0.100909
       10761.800         10764.700      -0.352287      0.0940184
       10762.200         10765.000      -0.723273       0.123038
       10762.500         10765.400      -0.799954      0.0658980
       10762.900         10765.800      -0.826134       0.338935
       10763.200         10766.100      -0.894763       0.340821
       10763.600         10766.500      -0.903564       0.340200
       10764.000         10766.800      -0.966358       0.200187
       10764.300         10767.200       -1.23134       0.200174
       10764.700         10767.600       -1.61709       0.114395
       10765.000         10767.900       -1.37242      0.0756021
       10765.400         10768.300       -1.29935      -0.212456
       10765.800         10768.600       -1.13192      -0.390292
       10766.100         10769.000       -1.23214      -0.649784
       10766.500         10769.400      -0.845166      -0.702510
       10766.800         10769.700      -0.354325      -0.710639
       10767.200         10770.100     -0.0633552      -0.736895
       10767.600         10770.400       0.236837      -0.823837
       10767.900         10770.800       0.698362      -0.726967
       10768.300         10771.200       0.724988      -0.692753
       10768.600         10771.500       0.635209      -0.601526
       10769.000         10771.900       0.589006      -0.485739
       10769.400         10772.200       0.425050      -0.446809
       10769.700         10772.600       0.446777      -0.535598
       10770.100         10772.900      -0.193783      -0.597026
       10770.400         10773.300      0.0365178      -0.640377
       10770.800         10773.700      -0.321746      -0.793562
       10771.200         10774.000      -0.111425      -0.981860
       10771.500         10774.400      -0.195189       -1.12632
       10771.900         10774.700      0.0192913      -0.820196
       10772.200         10775.100      -0.108408      -0.423197
       10772.600         10775.500     -0.0847389      -0.627791
       10772.900         10775.800      -0.166037      -0.518637
       10773.300         10776.200       0.106711      -0.244210
       10773.700         10776.500     -0.0564721       0.113144
       10774.000         10776.900       0.162739       0.305380
       10774.400         10777.300      0.0850625       0.568615
       10774.700         10777.600       0.334848       0.555535
       10775.100         10778.000      0.0180249       0.524548
       10775.500         10778.300       0.333762     -0.0532551
       10775.800         10778.700       0.590284       0.225155
       10776.200         10779.100       0.553780       0.442174
       10776.500         10779.400       0.439939       0.261464
       10776.900         10779.800       0.625973       0.130062
       10777.300         10780.100       0.684223      0.0565659
       10777.600         10780.500       0.638840      -0.162574
       10778.000         10780.900       0.566959       0.109023
       10778.300         10781.200       0.502420      0.0975506
       10778.700         10781.600       0.478098       0.124311
       10779.100         10781.900       0.553482       0.153440
       10779.400         10782.300       0.558307       0.128437
       10779.800         10782.700       0.558857       0.477904
       10780.100         10783.000       0.466552       0.514303
       10780.500         10783.400       0.299819       0.495615
       10780.900         10783.700       0.394231       0.138620
       10781.200         10784.100       0.392960   -0.000816808
       10781.600         10784.500       0.557326      -0.478579
       10781.900         10784.800       0.436350      -0.198541
       10782.300         10785.200       0.525935      -0.211242
       10782.700         10785.500       0.289039      -0.313654
       10783.000         10785.900       0.314474      -0.570004
       10783.400         10786.300       0.406324      -0.585463
       10783.700         10786.600       0.651258      -0.416455
       10784.100         10787.000       0.385469       0.331878
       10784.500         10787.300       0.159077      0.0945176
       10784.800         10787.700       0.275495       0.532070
       10785.200         10788.100       0.247732       0.571347
       10785.500         10788.400     -0.0395465       0.577857
       10785.900         10788.800       0.458843       0.499943
       10786.300         10789.100       0.396333       0.166190
       10786.600         10789.500       0.371001      0.0601034
       10787.000         10789.800       0.254569     -0.0505643
       10787.300         10790.200       0.336939      -0.537258
       10787.700         10790.600       0.481408     -0.0832025
       10788.100         10790.900       0.147449      -0.172910
       10788.400         10791.300       0.283796      -0.197728
       10788.800         10791.700       0.255413      -0.343433
       10789.100         10792.000       0.100909      -0.187987
       10789.500         10792.400      0.0940184      0.0673596
       10789.800         10792.700       0.123038      0.0529189
       10790.200         10793.100      0.0658980       0.249256
       10790.600         10793.500       0.338935       0.650644
       10790.900         10793.800       0.340821       0.614908
       10791.300         10794.200       0.340200       0.659323
       10791.700         10794.500       0.200187       0.661849
       10792.000         10794.900       0.200174       0.614276
       10792.400         10795.200       0.114395       0.470493
       10792.700         10795.600      0.0756021       0.489751
       10793.100         10796.000      -0.212456       0.612076
       10793.500         10796.300      -0.390292       0.745339
       10793.800         10796.700      -0.649784       0.693338
       10794.200         10797.100      -0.702510       0.552194
       10794.500         10797.400      -0.710639       0.879378
       10794.900         10797.800      -0.736895       0.786800
       10795.200         10798.100      -0.823837       0.887552
       10795.600         10798.500      -0.726967        1.00454
       10796.000         10798.900      -0.692753       0.968965
       10796.300         10799.200      -0.601526        1.04724
       10796.700         10799.600      -0.485739       0.861873
       10797.100         10799.900      -0.446809       0.664716
       10797.400         10800.300      -0.535598       0.844857
       10797.800         10800.700      -0.597026       0.405504
       10798.100         10801.000      -0.640377       0.273541
       10798.500         10801.400      -0.793562       0.431518
       10798.900         10801.700      -0.981860       0.363076
       10799.200         10802.100       -1.12632      0.0990357
       10799.600         10802.500      -0.820196     -0.0198738
       10799.900         10802.800      -0.423197     -0.0270480
       10800.300         10803.200      -0.627791      -0.132258
       10800.700         10803.500      -0.518637     -0.0613219
       10801.000         10803.900      -0.244210      0.0450925
       10801.400         10804.300       0.113144       0.165385
       10801.700         10804.600       0.305380     0.00230438
       10802.100         10805.000       0.568615      -0.516847
       10802.500         10805.300       0.555535      -0.407978
       10802.800         10805.700       0.524548      -0.733537
       10803.200         10806.100     -0.0532551      -0.939175
       10803.500         10806.400       0.225155      -0.746052
       10803.900         10806.800       0.442174      -0.819763
       10804.300         10807.100       0.261464      -0.911987
       10804.600         10807.500       0.130062      -0.986245
       10805.000         10807.900      0.0565659       -1.06235
       10805.300         10808.200      -0.162574      -0.729733
       10805.700         10808.600       0.109023      -0.872510
       10806.100         10808.900      0.0975506      -0.493300
       10806.400         10809.300       0.124311       0.379564
       10806.800         10809.700       0.153440      -0.213407
       10807.100         10810.000       0.128437      -0.263045
       10807.500         10810.400       0.477904      -0.200936
       10807.900         10810.700       0.514303      -0.570836
       10808.200         10811.100       0.495615      -0.709403
       10808.600         10811.500       0.138620       -1.10136
       10808.900         10811.800   -0.000816808      -0.876032
       10809.300         10812.200      -0.478579      -0.609317
       10809.700         10812.500      -0.198541      -0.712306
       10810.000         10812.900      -0.211242      -0.682606
       10810.400         10813.300      -0.313654      -0.798790
       10810.700         10813.600      -0.570004      -0.918800
       10811.100         10814.000      -0.585463      -0.467679
       10811.500         10814.400      -0.416455      -0.342852
       10811.800         10814.700       0.331878      -0.523843
       10812.200         10815.100      0.0945176      -0.716845
       10812.500         10815.400       0.532070      -0.561623
       10812.900         10815.800       0.571347      -0.842572
       10813.300         10816.200       0.577857      -0.973995
       10813.600         10816.500       0.499943       -1.33194
       10814.000         10816.900       0.166190       -1.10274
       10814.400         10817.200      0.0601034       -1.18290
       10814.700         10817.600     -0.0505643       -1.27572
       10815.100         10818.000      -0.537258       -1.11290
       10815.400         10818.300     -0.0832025       -1.11723
       10815.800         10818.700      -0.172910       -1.40016
       10816.200         10819.000      -0.197728       -1.32498
       10816.500         10819.400      -0.343433       -1.04582
       10816.900         10819.800      -0.187987      -0.217631
       10817.200         10820.100      0.0673596      -0.159357
       10817.600         10820.500      0.0529189    -0.00201854
       10818.000         10820.800       0.249256       0.270226
       10818.300         10821.200       0.650644       0.471170
       10818.700         10821.600       0.614908       0.565146
       10819.000         10821.900       0.659323       0.574581
       10819.400         10822.300       0.661849       0.704156
       10819.800         10822.700       0.614276       0.284703
       10820.100         10823.000       0.470493       0.198095
       10820.500         10823.400       0.489751      0.0321617
       10820.800         10823.700       0.612076      -0.387526
       10821.200         10824.100       0.745339      -0.584924
       10821.600         10824.500       0.693338      -0.638532
       10821.900         10824.800       0.552194      -0.893889
       10822.300         10825.200       0.879378       -1.17825
       10822.700         10825.500       0.786800       -1.20532
       10823.000         10825.900       0.887552      -0.917198
       10823.400         10826.300        1.00454      -0.890808
       10823.700         10826.600       0.968965      -0.639859
       10824.100         10827.000        1.04724      -0.278013
       10824.500         10827.300       0.861873      -0.511283
       10824.800         10827.700       0.664716      -0.380224
       10825.200         10828.100       0.844857      -0.275386
       10825.500         10828.400       0.405504     -0.0356622
       10825.900         10828.800       0.273541      0.0875609
       10826.300         10829.200       0.431518      0.0845471
       10826.600         10829.500       0.363076       0.274406
       10827.000         10829.900      0.0990357       0.441537
       10827.300         10830.200     -0.0198738       0.463921
       10827.700         10830.600     -0.0270480       0.652892
       10828.100         10831.000      -0.132258       0.383356
       10828.400         10831.300     -0.0613219       0.270966
       10828.800         10831.700      0.0450925       0.107629
       10829.200         10832.000       0.165385      0.0690940
       10829.500         10832.400     0.00230438    -0.00494259
       10829.900         10832.800      -0.516847     -0.0275977
       10830.200         10833.100      -0.407978      -0.352167
       10830.600         10833.500      -0.733537      -0.704255
       10831.000         10833.800      -0.939175      -0.917870
       10831.300         10834.200      -0.746052       -1.13102
       10831.700         10834.600      -0.819763       -1.19600
       10832.000         10834.900      -0.911987      -0.983310
       10832.400         10835.300      -0.986245       -1.09876
       10832.800         10835.700       -1.06235      -0.988441
       10833.100         10836.000      -0.729733       -1.16931
       10833.500         10836.400      -0.872510       -1.36453
       10833.800         10836.700      -0.493300       -1.04741
       10834.200         10837.100       0.379564       -1.12436
       10834.600         10837.500      -0.213407      -0.789057
       10834.900         10837.800      -0.263045      -0.853950
       10835.300         10838.200      -0.200936       -1.00011
       10835.700         10838.500      -0.570836      -0.942855
       10836.000         10838.900      -0.709403      -0.976783
       10836.400         10839.300       -1.10136       -1.00596
       10836.700         10839.600      -0.876032      -0.924890
       10837.100         10840.000      -0.609317      -0.837586
       10837.500         10840.400      -0.712306      -0.528700
       10837.800         10840.700      -0.682606      -0.439024
       10838.200         10841.100      -0.798790     -0.0114960
       10838.500         10841.400      -0.918800       0.115930
       10838.900         10841.800      -0.467679       0.605592
       10839.300         10842.200      -0.342852       0.731385
       10839.600         10842.500      -0.523843       0.792998
       10840.000         10842.900      -0.716845       0.553421
       10840.400         10843.200      -0.561623       0.206191
       10840.700         10843.600      -0.842572     -0.0902774
       10841.100         10844.000      -0.973995      -0.235762
       10841.400         10844.300       -1.33194      -0.567895
       10841.800         10844.700       -1.10274      -0.333021
       10842.200         10845.100       -1.18290      -0.580475
       10842.500         10845.400       -1.27572      -0.301978
       10842.900         10845.800       -1.11290       0.100529
       10843.200         10846.100       -1.11723       0.895438
       10843.600         10846.500       -1.40016        1.33302
       10844.000         10846.900       -1.32498        1.59757
       10844.300         10847.200       -1.04582        1.57114
       10844.700         10847.600      -0.217631        1.67594
       10845.100         10848.000      -0.159357        1.17417
       10845.400         10848.300    -0.00201854       0.865781
       10845.800         10848.700       0.270226       0.464066
       10846.100         10849.000       0.471170      0.0835324
       10846.500         10849.400       0.565146      -0.523410
       10846.900         10849.800       0.574581      -0.820582
       10847.200         10850.100       0.704156      -0.790514
       10847.600         10850.500       0.284703      -0.792424
       10848.000         10850.800       0.198095      -0.555658
       10848.300         10851.200      0.0321617      -0.163730
       10848.700         10851.600      -0.387526      -0.441796
       10849.000         10851.900      -0.584924      -0.501828
       10849.400         10852.300      -0.638532      -0.321879
       10849.800         10852.700      -0.893889      -0.163404
       10850.100         10853.000       -1.17825     -0.0762500
       10850.500         10853.400       -1.20532     -0.0384214
       10850.800         10853.700      -0.917198      0.0292549
       10851.200         10854.100      -0.890808      -0.244147
       10851.600         10854.500      -0.639859      -0.424789
       10851.900         10854.800      -0.278013       0.203152
       10852.300         10855.200      -0.511283       0.236746
       10852.700         10855.600      -0.380224       0.315571
       10853.000         10855.900      -0.275386       0.246301
       10853.400         10856.300     -0.0356622      0.0853429
       10853.700         10856.600      0.0875609     -0.0113121
       10854.100         10857.000      0.0845471      0.0729891
       10854.500         10857.400       0.274406      0.0365959
       10854.800         10857.700       0.441537      -0.334532
       10855.200         10858.100       0.463921      -0.681245
       10855.600         10858.400       0.652892      -0.685566
       10855.900         10858.800       0.383356      -0.860701
       10856.300         10859.200       0.270966      -0.978187
       10856.600         10859.500       0.107629      -0.686519
       10857.000         10859.900      0.0690940      -0.832898
       10857.400         10860.300    -0.00494259       -1.05474
       10857.700         10860.600     -0.0275977       -1.16306
       10858.100         10861.000      -0.352167       -1.07174
       10858.400         10861.300      -0.704255       -1.28116
       10858.800         10861.700      -0.917870       -1.63532
       10859.200         10862.100       -1.13102       -1.73784
       10859.500         10862.400       -1.19600       -1.43220
       10859.900         10862.800      -0.983310       -1.54110
       10860.300         10863.200       -1.09876       -1.59884
       10860.600         10863.500      -0.988441       -1.40840
       10861.000         10863.900       -1.16931       -1.35252
       10861.300         10864.200       -1.36453       -1.26389
       10861.700         10864.600       -1.04741      -0.954308
       10862.100         10865.000       -1.12436      -0.498661
       10862.400         10865.300      -0.789057      -0.743338
       10862.800         10865.700      -0.853950      -0.915350
       10863.200         10866.100       -1.00011       -1.15223
       10863.500         10866.400      -0.942855       -1.28227
       10863.900         10866.800      -0.976783       -1.48348
       10864.200         10867.100       -1.00596       -1.40176
       10864.600         10867.500      -0.924890       -1.29190
       10865.000         10867.900      -0.837586       -1.09990
       10865.300         10868.200      -0.528700       -1.54877
       10865.700         10868.600      -0.439024       -1.14908
       10866.100         10869.000     -0.0114960      -0.340607
       10866.400         10869.300       0.115930       0.328314
       10866.800         10869.700       0.605592       0.394583
       10867.100         10870.000       0.731385       0.222772
       10867.500         10870.400       0.792998       0.104389
       10867.900         10870.800       0.553421      0.0525201
       10868.200         10871.100       0.206191     -0.0303655
       10868.600         10871.500     -0.0902774       0.140976
       10869.000         10871.900      -0.235762       0.128737
       10869.300         10872.200      -0.567895      -0.170641
       10869.700         10872.600      -0.333021      -0.584209
       10870.000         10872.900      -0.580475      -0.678547
       10870.400         10873.300      -0.301978      -0.468260
       10870.800         10873.700       0.100529      -0.390180
       10871.100         10874.000       0.895438      -0.417228
       10871.500         10874.400        1.33302      -0.249380
       10871.900         10874.800        1.59757      -0.239022
       10872.200         10875.100        1.57114      -0.516396
       10872.600         10875.500        1.67594      -0.537219
       10872.900         10875.800        1.17417      -0.166631
       10873.300         10876.200       0.865781      -0.196726
       10873.700         10876.600       0.464066      -0.308231
       10874.000         10876.900      0.0835324     -0.0446777
       10874.400         10877.300      -0.523410      0.0674047
       10874.800         10877.700      -0.820582      0.0659742
       10875.100         10878.000      -0.790514       0.128180
       10875.500         10878.400      -0.792424       0.430351
       10875.800         10878.800      -0.555658       0.573761
       10876.200         10879.100      -0.163730       0.444169
       10876.600         10879.500      -0.441796       0.519272
       10876.900         10879.800      -0.501828       0.728923
       10877.300         10880.200      -0.321879       0.913811
       10877.700         10880.600      -0.163404        1.04076
       10878.000         10880.900     -0.0762500        1.16882
       10878.400         10881.300     -0.0384214        1.21480
       10878.800         10881.700      0.0292549        1.14062
       10879.100         10882.000      -0.244147        1.23628
       10879.500         10882.400      -0.424789       0.959113
       10879.800         10882.700       0.203152        1.04072
       10880.200         10883.100       0.236746        1.00669
       10880.600         10883.500       0.315571       0.753024
       10880.900         10883.800       0.246301       0.698439
       10881.300         10884.200      0.0853429       0.332602
       10881.700         10884.600     -0.0113121       0.201483
       10882.000         10884.900      0.0729891       0.484827
       10882.400         10885.300      0.0365959       0.285190
       10882.700         10885.600      -0.334532       0.403346
       10883.100         10886.000      -0.681245       0.488068
       10883.500         10886.400      -0.685566       0.463109
       10883.800         10886.700      -0.860701       0.237767
       10884.200         10887.100      -0.978187       0.256172
       10884.600         10887.500      -0.686519       0.711798
       10884.900         10887.800      -0.832898       0.902304
       10885.300         10888.200       -1.05474       0.987597
       10885.600         10888.600       -1.16306       0.609500
       10886.000         10888.900       -1.07174       0.283367
       10886.400         10889.300       -1.28116      -0.165709
       10886.700         10889.600       -1.63532      -0.448770
       10887.100         10890.000       -1.73784      -0.441173
       10887.500         10890.400       -1.43220      -0.507853
       10887.800         10890.700       -1.54110       -1.07251
       10888.200         10891.100       -1.59884       -1.17974
       10888.600         10891.500       -1.40840       -1.29262
       10888.900         10891.800       -1.35252      -0.815160
       10889.300         10892.200       -1.26389      -0.255485
       10889.600         10892.500      -0.954308     -0.0678195
       10890.000         10892.900      -0.498661      0.0937330
       10890.400         10893.300      -0.743338       0.413966
       10890.700         10893.600      -0.915350       0.772652
       10891.100         10894.000       -1.15223        1.28270
       10891.500         10894.400       -1.28227        1.38351
       10891.800         10894.700       -1.48348        1.51105
       10892.200         10895.100       -1.40176        1.02534
       10892.500         10895.500       -1.29190       0.695188
       10892.900         10895.800       -1.09990        1.06522
       10893.300         10896.200       -1.54877        1.33612
       10893.600         10896.500       -1.14908       0.420111
       10894.000         10896.900      -0.340607       0.334903
       10894.400         10897.300       0.328314       0.365907
       10894.700         10897.600       0.394583      -0.188082
       10895.100         10898.000       0.222772      -0.647580
       10895.500         10898.400       0.104389      -0.691546
       10895.800         10898.700      0.0525201      -0.614467
       10896.200         10899.100     -0.0303655      -0.750021
       10896.500         10899.500       0.140976      -0.985654
       10896.900         10899.800       0.128737      -0.814903
       10897.300         10900.200      -0.170641      -0.953347
       10897.600         10900.500      -0.584209       -1.34737
       10898.000         10900.900      -0.678547       -1.11991
       10898.400         10901.300      -0.468260      -0.112603
       10898.700         10901.600      -0.390180       0.415107
       10899.100         10902.000      -0.417228       0.354108
       10899.500         10902.400      -0.249380       0.794781
       10899.800         10902.700      -0.239022       0.935875
       10900.200         10903.100      -0.516396        1.01345
       10900.500         10903.500      -0.537219       0.792396
       10900.900         10903.800      -0.166631       0.736776
       10901.300         10904.200      -0.196726       0.648327
       10901.600         10904.500      -0.308231       0.410915
       10902.000         10904.900     -0.0446777       0.506877
       10902.400         10905.300      0.0674047       0.444477
       10902.700         10905.600      0.0659742       0.947401
       10903.100         10906.000       0.128180        1.11822
       10903.500         10906.400       0.430351        1.03726
       10903.800         10906.700       0.573761        1.16722
       10904.200         10907.100       0.444169        1.13441
       10904.500         10907.500       0.519272        1.05976
       10904.900         10907.800       0.728923       0.937831
       10905.300         10908.200       0.913811       0.723198
       10905.600         10908.500        1.04076       0.561674
       10906.000         10908.900        1.16882      0.0766823
       10906.400         10909.300        1.21480    -0.00110030
       10906.700         10909.600        1.14062     -0.0489941
       10907.100         10910.000        1.23628      -0.137710
       10907.500         10910.400       0.959113     -0.0728162
       10907.800         10910.700        1.04072       0.134014
       10908.200         10911.100        1.00669       0.355527
       10908.500         10911.500       0.753024       0.326484
       10908.900         10911.800       0.698439       0.301363
       10909.300         10912.200       0.332602       0.180749
       10909.600         10912.500       0.201483       0.323507
       10910.000         10912.900       0.484827       0.406237
       10910.400         10913.300       0.285190       0.447422
       10910.700         10913.600       0.403346       0.466870
       10911.100         10914.000       0.488068       0.206633
       10911.500         10914.400       0.463109     -0.0109494
       10911.800         10914.700       0.237767      -0.176883
       10912.200         10915.100       0.256172      -0.229984
       10912.500         10915.500       0.711798      -0.272078
       10912.900         10915.800       0.902304      -0.426335
       10913.300         10916.200       0.987597      -0.627796
       10913.600         10916.600       0.609500      -0.722909
       10914.000         10916.900       0.283367      -0.970306
       10914.400         10917.300      -0.165709      -0.765235
       10914.700         10917.600      -0.448770      -0.540708
       10915.100         10918.000      -0.441173      -0.470043
       10915.500         10918.400      -0.507853      -0.407715
       10915.800         10918.700       -1.07251      -0.545119
       10916.200         10919.100       -1.17974      -0.593807
       10916.600         10919.500       -1.29262      -0.513659
       10916.900         10919.800      -0.815160      -0.891628
       10917.300         10920.200      -0.255485      -0.797431
       10917.600         10920.600     -0.0678195      -0.889306
