       lambda          SN_2796        SN_2803
       11568.500         11573.100       0.370023       0.498630
       11568.900         11573.500       0.346984       0.772641
       11569.300         11573.900       0.350328        1.00539
       11569.700         11574.300       0.131243        1.03631
       11570.000         11574.700       0.174505       0.987268
       11570.400         11575.100       0.212473       0.898524
       11570.800         11575.500       0.333492       0.885867
       11571.200         11575.800       0.517553       0.795652
       11571.600         11576.200       0.440297       0.815856
       11572.000         11576.600       0.305176       0.807379
       11572.400         11577.000       0.351894       0.784041
       11572.800         11577.400       0.427408       0.553468
       11573.100         11577.800       0.602072       0.268164
       11573.500         11578.200       0.450761       0.225003
       11573.900         11578.500       0.257175      0.0244285
       11574.300         11578.900       0.203289      -0.261340
       11574.700         11579.300       0.208998      -0.339317
       11575.100         11579.700       0.115661      -0.223163
       11575.500         11580.100      0.0678817      -0.238274
       11575.800         11580.500      0.0974709      -0.234118
       11576.200         11580.900       0.160653      -0.213569
       11576.600         11581.200       0.171168      -0.152413
       11577.000         11581.600       0.264067     -0.0374969
       11577.400         11582.000       0.203360       0.189516
       11577.800         11582.400      0.0654656       0.109403
       11578.200         11582.800      -0.172723       0.112593
       11578.500         11583.200     -0.0514676    -0.00540230
       11578.900         11583.600       0.390763     -0.0672774
       11579.300         11584.000       0.369584    -0.00152106
       11579.700         11584.300       0.267853      0.0884648
       11580.100         11584.700       0.390836      0.0712547
       11580.500         11585.100       0.449316       0.146306
       11580.900         11585.500       0.414343       0.191296
       11581.200         11585.900       0.332913       0.356139
       11581.600         11586.300       0.338069       0.396014
       11582.000         11586.700       0.297647       0.374380
       11582.400         11587.000       0.441511       0.195439
       11582.800         11587.400       0.376853       0.246741
       11583.200         11587.800       0.396988       0.436274
       11583.600         11588.200       0.285428       0.504306
       11584.000         11588.600       0.193184       0.596981
       11584.300         11589.000       0.364314       0.614923
       11584.700         11589.400       0.482704       0.590794
       11585.100         11589.700       0.414219       0.572061
       11585.500         11590.100       0.351873       0.762529
       11585.900         11590.500       0.398031       0.827522
       11586.300         11590.900      0.0432174       0.785015
       11586.700         11591.300      -0.333140       0.915171
       11587.000         11591.700      -0.498690       0.591155
       11587.400         11592.100      -0.652022       0.596932
       11587.800         11592.500      -0.675879       0.698062
       11588.200         11592.800      -0.607563       0.550421
       11588.600         11593.200      -0.633862       0.681621
       11589.000         11593.600      -0.728685       0.906844
       11589.400         11594.000      -0.927246        1.29290
       11589.700         11594.400       -1.10390        1.69671
       11590.100         11594.800       -1.15816        2.33742
       11590.500         11595.200       -1.26323        2.85508
       11590.900         11595.500       -1.35651        3.66671
       11591.300         11595.900       -1.28400        4.45229
       11591.700         11596.300       -1.06181        4.54315
       11592.100         11596.700      -0.898898        4.97732
       11592.500         11597.100      -0.696977        4.44755
       11592.800         11597.500      -0.700867        3.83722
       11593.200         11597.900       -1.07696        3.38774
       11593.600         11598.300       -1.00404        3.00703
       11594.000         11598.600      -0.950356        2.66606
       11594.400         11599.000      -0.702373        2.09785
       11594.800         11599.400      -0.452867        1.78238
       11595.200         11599.800      -0.345382        1.38359
       11595.500         11600.200      -0.220733       0.916571
       11595.900         11600.600      -0.257396       0.446593
       11596.300         11601.000      -0.389811     -0.0776754
       11596.700         11601.400      -0.479660      -0.210392
       11597.100         11601.700      -0.498604      -0.517489
       11597.500         11602.100      -0.192190      -0.403016
       11597.900         11602.500       0.135755      -0.424690
       11598.300         11602.900       0.498630      -0.479298
       11598.600         11603.300       0.772641      -0.400780
       11599.000         11603.700        1.00539      -0.295407
       11599.400         11604.100        1.03631       0.126895
       11599.800         11604.400       0.987268       0.227034
       11600.200         11604.800       0.898524       0.430122
       11600.600         11605.200       0.885867       0.513914
       11601.000         11605.600       0.795652       0.232451
       11601.400         11606.000       0.815856       0.140005
       11601.700         11606.400       0.807379     -0.0811195
       11602.100         11606.800       0.784041      -0.259972
       11602.500         11607.200       0.553468      -0.500274
       11602.900         11607.500       0.268164      -0.385676
       11603.300         11607.900       0.225003      -0.306747
       11603.700         11608.300      0.0244285      -0.375517
       11604.100         11608.700      -0.261340      -0.388383
       11604.400         11609.100      -0.339317      -0.428495
       11604.800         11609.500      -0.223163      -0.600944
       11605.200         11609.900      -0.238274      -0.817785
       11605.600         11610.300      -0.234118      -0.762378
       11606.000         11610.600      -0.213569      -0.519445
       11606.400         11611.000      -0.152413      -0.455990
       11606.800         11611.400     -0.0374969      -0.279253
       11607.200         11611.800       0.189516      0.0621429
       11607.500         11612.200       0.109403      0.0263026
       11607.900         11612.600       0.112593      0.0172075
       11608.300         11613.000    -0.00540230      0.0916201
       11608.700         11613.400     -0.0672774       0.150762
       11609.100         11613.700    -0.00152106       0.183460
       11609.500         11614.100      0.0884648       0.314530
       11609.900         11614.500      0.0712547       0.418625
       11610.300         11614.900       0.146306       0.446439
       11610.600         11615.300       0.191296       0.385042
       11611.000         11615.700       0.356139       0.214766
       11611.400         11616.100       0.396014      0.0359953
       11611.800         11616.500       0.374380       0.180700
       11612.200         11616.800       0.195439      0.0427715
       11612.600         11617.200       0.246741       0.306254
       11613.000         11617.600       0.436274       0.326757
       11613.400         11618.000       0.504306       0.274837
       11613.700         11618.400       0.596981       0.261343
       11614.100         11618.800       0.614923      0.0974554
       11614.500         11619.200       0.590794    -0.00478017
       11614.900         11619.600       0.572061      -0.187968
       11615.300         11619.900       0.762529      0.0488740
       11615.700         11620.300       0.827522       0.225527
       11616.100         11620.700       0.785015       0.350129
       11616.500         11621.100       0.915171       0.298589
       11616.800         11621.500       0.591155       0.258963
       11617.200         11621.900       0.596932       0.375338
       11617.600         11622.300       0.698062       0.424023
       11618.000         11622.700       0.550421       0.386855
       11618.400         11623.000       0.681621       0.494764
       11618.800         11623.400       0.906844       0.592836
       11619.200         11623.800        1.29290       0.782880
       11619.600         11624.200        1.69671       0.954670
       11619.900         11624.600        2.33742        1.34606
       11620.300         11625.000        2.85508        1.70558
       11620.700         11625.400        3.66671        2.22340
       11621.100         11625.800        4.45229        2.88491
       11621.500         11626.100        4.54315        3.90914
       11621.900         11626.500        4.97732        4.35710
       11622.300         11626.900        4.44755        4.45760
       11622.700         11627.300        3.83722        4.68377
       11623.000         11627.700        3.38774        4.78809
       11623.400         11628.100        3.00703        4.49224
       11623.800         11628.500        2.66606        4.20741
       11624.200         11628.900        2.09785        3.82624
       11624.600         11629.200        1.78238        3.37618
       11625.000         11629.600        1.38359        2.88560
       11625.400         11630.000       0.916571        2.18706
       11625.800         11630.400       0.446593        1.51112
       11626.100         11630.800     -0.0776754       0.870695
       11626.500         11631.200      -0.210392       0.354616
       11626.900         11631.600      -0.517489       0.133505
       11627.300         11632.000      -0.403016      0.0166599
       11627.700         11632.300      -0.424690      -0.188272
       11628.100         11632.700      -0.479298      -0.259006
       11628.500         11633.100      -0.400780      -0.444469
       11628.900         11633.500      -0.295407      -0.351189
       11629.200         11633.900       0.126895     -0.0940865
       11629.600         11634.300       0.227034      -0.150127
       11630.000         11634.700       0.430122      -0.144641
       11630.400         11635.100       0.513914      0.0960492
       11630.800         11635.500       0.232451       0.155636
       11631.200         11635.800       0.140005       0.313214
       11631.600         11636.200     -0.0811195       0.336441
       11632.000         11636.600      -0.259972       0.287343
       11632.300         11637.000      -0.500274       0.337405
       11632.700         11637.400      -0.385676       0.327839
       11633.100         11637.800      -0.306747       0.354395
       11633.500         11638.200      -0.375517       0.543076
       11633.900         11638.600      -0.388383       0.490021
       11634.300         11638.900      -0.428495       0.402341
       11634.700         11639.300      -0.600944       0.391249
       11635.100         11639.700      -0.817785       0.470100
       11635.500         11640.100      -0.762378       0.300910
       11635.800         11640.500      -0.519445       0.190543
       11636.200         11640.900      -0.455990       0.212649
       11636.600         11641.300      -0.279253       0.232050
       11637.000         11641.700      0.0621429       0.151781
       11637.400         11642.100      0.0263026       0.371834
       11637.800         11642.400      0.0172075       0.285552
       11638.200         11642.800      0.0916201       0.166442
       11638.600         11643.200       0.150762      0.0734272
       11638.900         11643.600       0.183460       0.126669
       11639.300         11644.000       0.314530      0.0187339
       11639.700         11644.400       0.418625     -0.0200208
       11640.100         11644.800       0.446439     -0.0847528
       11640.500         11645.200       0.385042       0.152533
       11640.900         11645.500       0.214766       0.175923
       11641.300         11645.900      0.0359953       0.119789
       11641.700         11646.300       0.180700      0.0933389
       11642.100         11646.700      0.0427715       0.199875
       11642.400         11647.100       0.306254      0.0682991
       11642.800         11647.500       0.326757       0.209145
       11643.200         11647.900       0.274837       0.458245
       11643.600         11648.300       0.261343       0.418599
       11644.000         11648.700      0.0974554       0.265319
       11644.400         11649.000    -0.00478017       0.371973
       11644.800         11649.400      -0.187968       0.511802
       11645.200         11649.800      0.0488740       0.361113
       11645.500         11650.200       0.225527     -0.0276691
       11645.900         11650.600       0.350129     0.00725003
       11646.300         11651.000       0.298589     -0.0896365
       11646.700         11651.400       0.258963      0.0936738
       11647.100         11651.800       0.375338       0.137728
       11647.500         11652.200       0.424023      0.0166807
       11647.900         11652.500       0.386855     -0.0120215
       11648.300         11652.900       0.494764     0.00302156
       11648.700         11653.300       0.592836      0.0699986
       11649.000         11653.700       0.782880      0.0311438
       11649.400         11654.100       0.954670     0.00930403
       11649.800         11654.500        1.34606       0.151604
       11650.200         11654.900        1.70558       0.320908
       11650.600         11655.300        2.22340       0.591469
       11651.000         11655.700        2.88491       0.563209
       11651.400         11656.000        3.90914       0.642398
       11651.800         11656.400        4.35710       0.425929
       11652.200         11656.800        4.45760       0.396743
       11652.500         11657.200        4.68377       0.415286
       11652.900         11657.600        4.78809       0.371725
       11653.300         11658.000        4.49224      0.0743479
       11653.700         11658.400        4.20741     -0.0161059
       11654.100         11658.800        3.82624       0.143917
       11654.500         11659.200        3.37618       0.168233
       11654.900         11659.500        2.88560      0.0224150
       11655.300         11659.900        2.18706      0.0180129
       11655.700         11660.300        1.51112       0.134462
       11656.000         11660.700       0.870695       0.223014
       11656.400         11661.100       0.354616       0.297816
       11656.800         11661.500       0.133505       0.410973
       11657.200         11661.900      0.0166599       0.324881
       11657.600         11662.300      -0.188272       0.228369
       11658.000         11662.700      -0.259006       0.106569
       11658.400         11663.000      -0.444469       0.162926
       11658.800         11663.400      -0.351189       0.277065
       11659.200         11663.800     -0.0940865       0.343602
       11659.500         11664.200      -0.150127       0.305990
       11659.900         11664.600      -0.144641       0.184230
       11660.300         11665.000      0.0960492       0.210674
       11660.700         11665.400       0.155636       0.201705
       11661.100         11665.800       0.313214      0.0774178
       11661.500         11666.200       0.336441       0.390085
       11661.900         11666.500       0.287343       0.469833
       11662.300         11666.900       0.337405       0.497539
       11662.700         11667.300       0.327839       0.618553
       11663.000         11667.700       0.354395       0.549975
       11663.400         11668.100       0.543076       0.581205
       11663.800         11668.500       0.490021       0.698647
       11664.200         11668.900       0.402341       0.704282
       11664.600         11669.300       0.391249       0.801017
       11665.000         11669.700       0.470100       0.762551
       11665.400         11670.000       0.300910       0.744345
       11665.800         11670.400       0.190543       0.595819
       11666.200         11670.800       0.212649       0.742791
       11666.500         11671.200       0.232050       0.337446
       11666.900         11671.600       0.151781       0.137926
       11667.300         11672.000       0.371834       0.245445
       11667.700         11672.400       0.285552       0.411286
       11668.100         11672.800       0.166442       0.684637
       11668.500         11673.200      0.0734272       0.677848
       11668.900         11673.600       0.126669       0.337465
       11669.300         11673.900      0.0187339       0.404385
       11669.700         11674.300     -0.0200208       0.266009
       11670.000         11674.700     -0.0847528       0.349781
       11670.400         11675.100       0.152533       0.327442
       11670.800         11675.500       0.175923       0.346199
       11671.200         11675.900       0.119789       0.494500
       11671.600         11676.300      0.0933389       0.531393
       11672.000         11676.700       0.199875       0.728772
       11672.400         11677.100      0.0682991       0.672207
       11672.800         11677.400       0.209145       0.576491
       11673.200         11677.800       0.458245       0.510101
       11673.600         11678.200       0.418599       0.419037
       11673.900         11678.600       0.265319       0.559736
       11674.300         11679.000       0.371973       0.535237
       11674.700         11679.400       0.511802       0.691542
       11675.100         11679.800       0.361113       0.724220
       11675.500         11680.200     -0.0276691       0.648929
       11675.900         11680.600     0.00725003       0.601576
       11676.300         11681.000     -0.0896365       0.505850
       11676.700         11681.300      0.0936738       0.402044
       11677.100         11681.700       0.137728       0.166726
       11677.400         11682.100      0.0166807      0.0970038
       11677.800         11682.500     -0.0120215     -0.0352183
       11678.200         11682.900     0.00302156     -0.0282157
       11678.600         11683.300      0.0699986       0.131987
       11679.000         11683.700      0.0311438       0.135448
       11679.400         11684.100     0.00930403      0.0228855
       11679.800         11684.500       0.151604      0.0676684
       11680.200         11684.800       0.320908     -0.0956819
       11680.600         11685.200       0.591469      -0.100476
       11681.000         11685.600       0.563209      -0.155370
       11681.300         11686.000       0.642398      -0.598773
       11681.700         11686.400       0.425929      -0.728849
       11682.100         11686.800       0.396743      -0.672526
       11682.500         11687.200       0.415286      -0.651407
       11682.900         11687.600       0.371725      -0.690414
       11683.300         11688.000      0.0743479      -0.672191
       11683.700         11688.400     -0.0161059      -0.653611
       11684.100         11688.700       0.143917      -0.581612
       11684.500         11689.100       0.168233      -0.540583
       11684.800         11689.500      0.0224150      -0.654861
       11685.200         11689.900      0.0180129      -0.703671
       11685.600         11690.300       0.134462      -0.827910
       11686.000         11690.700       0.223014      -0.901268
       11686.400         11691.100       0.297816      -0.569410
       11686.800         11691.500       0.410973      -0.387008
       11687.200         11691.900       0.324881      -0.539773
       11687.600         11692.300       0.228369      -0.866199
       11688.000         11692.600       0.106569      -0.844344
       11688.400         11693.000       0.162926      -0.849995
       11688.700         11693.400       0.277065      -0.845752
       11689.100         11693.800       0.343602      -0.980286
       11689.500         11694.200       0.305990       -1.02376
       11689.900         11694.600       0.184230       -1.08846
       11690.300         11695.000       0.210674      -0.928985
       11690.700         11695.400       0.201705      -0.734922
       11691.100         11695.800      0.0774178      -0.544949
       11691.500         11696.200       0.390085      -0.429700
       11691.900         11696.500       0.469833      -0.248753
       11692.300         11696.900       0.497539     -0.0359712
       11692.600         11697.300       0.618553       0.317813
       11693.000         11697.700       0.549975       0.377040
       11693.400         11698.100       0.581205       0.344932
       11693.800         11698.500       0.698647       0.298391
       11694.200         11698.900       0.704282       0.303320
       11694.600         11699.300       0.801017       0.186570
       11695.000         11699.700       0.762551       0.367444
       11695.400         11700.100       0.744345       0.323381
       11695.800         11700.400       0.595819       0.206717
       11696.200         11700.800       0.742791       0.179682
       11696.500         11701.200       0.337446       0.238353
       11696.900         11701.600       0.137926       0.135921
       11697.300         11702.000       0.245445      0.0326201
       11697.700         11702.400       0.411286      -0.142906
       11698.100         11702.800       0.684637      -0.265836
       11698.500         11703.200       0.677848      -0.208558
       11698.900         11703.600       0.337465      -0.191986
       11699.300         11704.000       0.404385      -0.285884
       11699.700         11704.400       0.266009      -0.103057
       11700.100         11704.700       0.349781      -0.234124
       11700.400         11705.100       0.327442      -0.118975
       11700.800         11705.500       0.346199      0.0874988
       11701.200         11705.900       0.494500      0.0824112
       11701.600         11706.300       0.531393      0.0636642
       11702.000         11706.700       0.728772       0.137688
       11702.400         11707.100       0.672207       0.116765
       11702.800         11707.500       0.576491       0.195470
       11703.200         11707.900       0.510101       0.345690
       11703.600         11708.300       0.419037       0.402338
       11704.000         11708.600       0.559736       0.473278
       11704.400         11709.000       0.535237       0.615297
       11704.700         11709.400       0.691542       0.717833
       11705.100         11709.800       0.724220       0.590196
       11705.500         11710.200       0.648929       0.456521
       11705.900         11710.600       0.601576       0.291535
       11706.300         11711.000       0.505850       0.224019
       11706.700         11711.400       0.402044      0.0949893
       11707.100         11711.800       0.166726       0.107075
       11707.500         11712.200      0.0970038       0.140265
       11707.900         11712.600     -0.0352183       0.187502
       11708.300         11712.900     -0.0282157      0.0590753
       11708.600         11713.300       0.131987     -0.0348849
       11709.000         11713.700       0.135448     -0.0190951
       11709.400         11714.100      0.0228855      -0.119283
       11709.800         11714.500      0.0676684      -0.244124
       11710.200         11714.900     -0.0956819      -0.195954
       11710.600         11715.300      -0.100476      -0.128528
       11711.000         11715.700      -0.155370      -0.144712
       11711.400         11716.100      -0.598773     -0.0299897
       11711.800         11716.500      -0.728849      0.0300520
       11712.200         11716.900      -0.672526      -0.100315
       11712.600         11717.200      -0.651407     -0.0896929
       11712.900         11717.600      -0.690414      -0.223794
       11713.300         11718.000      -0.672191      -0.179021
       11713.700         11718.400      -0.653611      -0.189338
       11714.100         11718.800      -0.581612      -0.328530
       11714.500         11719.200      -0.540583      -0.217814
       11714.900         11719.600      -0.654861      -0.237490
       11715.300         11720.000      -0.703671     -0.0591612
       11715.700         11720.400      -0.827910      0.0552660
       11716.100         11720.800      -0.901268      0.0328911
       11716.500         11721.200      -0.569410     -0.0205614
       11716.900         11721.500      -0.387008     -0.0419748
       11717.200         11721.900      -0.539773     -0.0929702
       11717.600         11722.300      -0.866199      -0.325264
       11718.000         11722.700      -0.844344      -0.172697
       11718.400         11723.100      -0.849995      -0.152880
       11718.800         11723.500      -0.845752      -0.128552
       11719.200         11723.900      -0.980286      -0.211607
       11719.600         11724.300       -1.02376      -0.308861
       11720.000         11724.700       -1.08846      -0.233850
       11720.400         11725.100      -0.928985      -0.183355
       11720.800         11725.500      -0.734922      -0.313999
       11721.200         11725.800      -0.544949      -0.217605
       11721.500         11726.200      -0.429700      -0.328252
       11721.900         11726.600      -0.248753      -0.398818
       11722.300         11727.000     -0.0359712      -0.118964
       11722.700         11727.400       0.317813      0.0844635
       11723.100         11727.800       0.377040       0.150015
       11723.500         11728.200       0.344932      0.0819342
       11723.900         11728.600       0.298391      0.0969906
       11724.300         11729.000       0.303320       0.276816
       11724.700         11729.400       0.186570       0.307303
       11725.100         11729.800       0.367444       0.147823
       11725.500         11730.100       0.323381      0.0730439
       11725.800         11730.500       0.206717      0.0928150
       11726.200         11730.900       0.179682       0.120338
       11726.600         11731.300       0.238353       0.182837
       11727.000         11731.700       0.135921       0.123137
       11727.400         11732.100      0.0326201      0.0200325
       11727.800         11732.500      -0.142906     0.00500659
       11728.200         11732.900      -0.265836      -0.258187
       11728.600         11733.300      -0.208558      -0.349915
       11729.000         11733.700      -0.191986      -0.618873
       11729.400         11734.100      -0.285884      -0.612597
       11729.800         11734.500      -0.103057      -0.653886
       11730.100         11734.800      -0.234124      -0.601124
       11730.500         11735.200      -0.118975      -0.561460
       11730.900         11735.600      0.0874988      -0.630796
       11731.300         11736.000      0.0824112      -0.620139
       11731.700         11736.400      0.0636642      -0.673547
       11732.100         11736.800       0.137688      -0.583600
       11732.500         11737.200       0.116765      -0.799035
       11732.900         11737.600       0.195470      -0.812229
       11733.300         11738.000       0.345690      -0.704042
       11733.700         11738.400       0.402338      -0.567527
       11734.100         11738.800       0.473278      -0.353291
       11734.500         11739.200       0.615297      -0.442141
       11734.800         11739.500       0.717833      -0.594588
       11735.200         11739.900       0.590196      -0.660334
       11735.600         11740.300       0.456521      -0.760378
       11736.000         11740.700       0.291535      -0.596925
       11736.400         11741.100       0.224019      -0.608317
       11736.800         11741.500      0.0949893      -0.604383
       11737.200         11741.900       0.107075      -0.489929
       11737.600         11742.300       0.140265      -0.307340
       11738.000         11742.700       0.187502      -0.304165
       11738.400         11743.100      0.0590753      -0.275975
       11738.800         11743.500     -0.0348849      -0.236442
       11739.200         11743.900     -0.0190951      -0.274236
       11739.500         11744.200      -0.119283      -0.350107
       11739.900         11744.600      -0.244124      -0.235436
       11740.300         11745.000      -0.195954      -0.133070
       11740.700         11745.400      -0.128528     -0.0717526
       11741.100         11745.800      -0.144712      -0.115188
       11741.500         11746.200     -0.0299897      -0.144695
       11741.900         11746.600      0.0300520     -0.0447659
       11742.300         11747.000      -0.100315      -0.212330
       11742.700         11747.400     -0.0896929      -0.343908
       11743.100         11747.800      -0.223794      -0.348483
       11743.500         11748.200      -0.179021      -0.254588
       11743.900         11748.600      -0.189338     -0.0734731
       11744.200         11748.900      -0.328530       0.139825
       11744.600         11749.300      -0.217814       0.367226
       11745.000         11749.700      -0.237490       0.531965
       11745.400         11750.100     -0.0591612       0.534698
       11745.800         11750.500      0.0552660       0.583049
       11746.200         11750.900      0.0328911       0.670574
       11746.600         11751.300     -0.0205614       0.830524
       11747.000         11751.700     -0.0419748       0.788574
       11747.400         11752.100     -0.0929702        1.06387
       11747.800         11752.500      -0.325264        1.28426
       11748.200         11752.900      -0.172697        1.37937
       11748.600         11753.300      -0.152880        1.30413
       11748.900         11753.600      -0.128552        1.27401
       11749.300         11754.000      -0.211607        1.18644
       11749.700         11754.400      -0.308861        1.06029
       11750.100         11754.800      -0.233850        1.03502
       11750.500         11755.200      -0.183355        1.05584
       11750.900         11755.600      -0.313999       0.978273
       11751.300         11756.000      -0.217605       0.750598
       11751.700         11756.400      -0.328252       0.530538
       11752.100         11756.800      -0.398818       0.510384
       11752.500         11757.200      -0.118964       0.494873
       11752.900         11757.600      0.0844635       0.306147
       11753.300         11758.000       0.150015       0.160480
       11753.600         11758.400      0.0819342     -0.0766910
       11754.000         11758.700      0.0969906      -0.197481
       11754.400         11759.100       0.276816      -0.280647
       11754.800         11759.500       0.307303      -0.298426
       11755.200         11759.900       0.147823      -0.273866
       11755.600         11760.300      0.0730439      -0.422141
       11756.000         11760.700      0.0928150      -0.378415
       11756.400         11761.100       0.120338      -0.202423
       11756.800         11761.500       0.182837      -0.184976
       11757.200         11761.900       0.123137      -0.188507
       11757.600         11762.300      0.0200325      -0.302575
       11758.000         11762.700     0.00500659      -0.229284
       11758.400         11763.100      -0.258187      -0.299761
       11758.700         11763.500      -0.349915      0.0286636
       11759.100         11763.800      -0.618873       0.134484
       11759.500         11764.200      -0.612597       0.401721
       11759.900         11764.600      -0.653886       0.475114
       11760.300         11765.000      -0.601124       0.446980
       11760.700         11765.400      -0.561460       0.737665
       11761.100         11765.800      -0.630796       0.719434
       11761.500         11766.200      -0.620139       0.590952
       11761.900         11766.600      -0.673547       0.771223
       11762.300         11767.000      -0.583600       0.679427
       11762.700         11767.400      -0.799035       0.586243
       11763.100         11767.800      -0.812229       0.378581
       11763.500         11768.200      -0.704042       0.551117
       11763.800         11768.600      -0.567527       0.489589
       11764.200         11768.900      -0.353291       0.406834
       11764.600         11769.300      -0.442141       0.248385
       11765.000         11769.700      -0.594588       0.334007
       11765.400         11770.100      -0.660334       0.308185
       11765.800         11770.500      -0.760378       0.313597
       11766.200         11770.900      -0.596925       0.369833
       11766.600         11771.300      -0.608317       0.283766
       11767.000         11771.700      -0.604383       0.150540
       11767.400         11772.100      -0.489929       0.312937
       11767.800         11772.500      -0.307340       0.607251
       11768.200         11772.900      -0.304165       0.801394
       11768.600         11773.300      -0.275975       0.898353
       11768.900         11773.700      -0.236442       0.940033
       11769.300         11774.100      -0.274236       0.953164
       11769.700         11774.400      -0.350107       0.990425
       11770.100         11774.800      -0.235436       0.829684
       11770.500         11775.200      -0.133070       0.752044
       11770.900         11775.600     -0.0717526       0.544213
       11771.300         11776.000      -0.115188       0.387952
       11771.700         11776.400      -0.144695       0.518713
       11772.100         11776.800     -0.0447659       0.538597
       11772.500         11777.200      -0.212330       0.384930
       11772.900         11777.600      -0.343908     -0.0158998
       11773.300         11778.000      -0.348483      0.0441130
       11773.700         11778.400      -0.254588     -0.0765325
       11774.100         11778.800     -0.0734731     -0.0803792
       11774.400         11779.200       0.139825      -0.193600
       11774.800         11779.600       0.367226      -0.190978
       11775.200         11779.900       0.531965     -0.0669758
       11775.600         11780.300       0.534698      -0.130192
       11776.000         11780.700       0.583049     -0.0720214
       11776.400         11781.100       0.670574      0.0305175
       11776.800         11781.500       0.830524      -0.145542
       11777.200         11781.900       0.788574      -0.235942
       11777.600         11782.300        1.06387      -0.231551
       11778.000         11782.700        1.28426      0.0632502
       11778.400         11783.100        1.37937     -0.0992669
       11778.800         11783.500        1.30413     -0.0864167
       11779.200         11783.900        1.27401   -0.000388652
       11779.600         11784.300        1.18644       0.131807
       11779.900         11784.700        1.06029      0.0810086
       11780.300         11785.100        1.03502       0.103037
       11780.700         11785.400        1.05584       0.184327
       11781.100         11785.800       0.978273       0.196522
       11781.500         11786.200       0.750598       0.223334
       11781.900         11786.600       0.530538       0.341696
       11782.300         11787.000       0.510384       0.495720
       11782.700         11787.400       0.494873       0.708309
       11783.100         11787.800       0.306147       0.635291
       11783.500         11788.200       0.160480       0.999484
       11783.900         11788.600     -0.0766910        1.02743
       11784.300         11789.000      -0.197481        1.03442
       11784.700         11789.400      -0.280647        1.17258
       11785.100         11789.800      -0.298426        1.20026
       11785.400         11790.200      -0.273866        1.08049
       11785.800         11790.600      -0.422141        1.05308
       11786.200         11791.000      -0.378415        1.08590
       11786.600         11791.300      -0.202423       0.996445
       11787.000         11791.700      -0.184976       0.888594
       11787.400         11792.100      -0.188507       0.834303
       11787.800         11792.500      -0.302575       0.638375
       11788.200         11792.900      -0.229284       0.654297
       11788.600         11793.300      -0.299761       0.524447
       11789.000         11793.700      0.0286636       0.560895
       11789.400         11794.100       0.134484       0.476874
       11789.800         11794.500       0.401721       0.225980
       11790.200         11794.900       0.475114       0.170902
       11790.600         11795.300       0.446980      0.0916438
       11791.000         11795.700       0.737665     -0.0230185
       11791.300         11796.100       0.719434      0.0422270
       11791.700         11796.500       0.590952       0.164529
       11792.100         11796.900       0.771223       0.342097
       11792.500         11797.200       0.679427       0.350546
       11792.900         11797.600       0.586243       0.439981
       11793.300         11798.000       0.378581       0.408665
       11793.700         11798.400       0.551117       0.243142
       11794.100         11798.800       0.489589       0.259467
       11794.500         11799.200       0.406834       0.293322
       11794.900         11799.600       0.248385       0.252710
       11795.300         11800.000       0.334007       0.448028
       11795.700         11800.400       0.308185       0.468597
       11796.100         11800.800       0.313597       0.626819
       11796.500         11801.200       0.369833       0.406828
       11796.900         11801.600       0.283766       0.293130
       11797.200         11802.000       0.150540       0.173898
       11797.600         11802.400       0.312937       0.369882
       11798.000         11802.800       0.607251       0.461208
       11798.400         11803.200       0.801394       0.602732
       11798.800         11803.500       0.898353       0.411450
       11799.200         11803.900       0.940033       0.396014
       11799.600         11804.300       0.953164       0.372992
       11800.000         11804.700       0.990425       0.505774
       11800.400         11805.100       0.829684       0.325982
       11800.800         11805.500       0.752044       0.263974
       11801.200         11805.900       0.544213       0.167861
       11801.600         11806.300       0.387952       0.344431
       11802.000         11806.700       0.518713       0.281461
       11802.400         11807.100       0.538597       0.335765
       11802.800         11807.500       0.384930      0.0609529
       11803.200         11807.900     -0.0158998     -0.0826411
       11803.500         11808.300      0.0441130      -0.189583
       11803.900         11808.700     -0.0765325     0.00606887
       11804.300         11809.100     -0.0803792      0.0373401
       11804.700         11809.500      -0.193600     -0.0326995
       11805.100         11809.800      -0.190978      0.0602582
       11805.500         11810.200     -0.0669758       0.179358
       11805.900         11810.600      -0.130192       0.169654
       11806.300         11811.000     -0.0720214       0.296587
       11806.700         11811.400      0.0305175       0.260257
       11807.100         11811.800      -0.145542       0.290596
       11807.500         11812.200      -0.235942       0.288261
       11807.900         11812.600      -0.231551       0.439753
       11808.300         11813.000      0.0632502       0.433617
       11808.700         11813.400     -0.0992669       0.344403
       11809.100         11813.800     -0.0864167       0.178641
       11809.500         11814.200   -0.000388652       0.125962
       11809.800         11814.600       0.131807      0.0257907
       11810.200         11815.000      0.0810086      -0.240560
       11810.600         11815.400       0.103037      -0.225383
       11811.000         11815.800       0.184327     -0.0521575
       11811.400         11816.200       0.196522      -0.180130
       11811.800         11816.500       0.223334     -0.0286162
       11812.200         11816.900       0.341696       0.117101
       11812.600         11817.300       0.495720    -0.00561966
       11813.000         11817.700       0.708309      -0.312371
       11813.400         11818.100       0.635291      -0.311385
       11813.800         11818.500       0.999484      -0.286182
       11814.200         11818.900        1.02743   -0.000426481
       11814.600         11819.300        1.03442      0.0187210
       11815.000         11819.700        1.17258       0.315035
       11815.400         11820.100        1.20026       0.520230
       11815.800         11820.500        1.08049       0.445636
       11816.200         11820.900        1.05308       0.313827
