       lambda          SN_2796        SN_2803
       9683.9200         9687.7900        1.90218       0.153797
       9684.2400         9688.1100        1.80709       0.137363
       9684.5600         9688.4400        1.84860       0.151562
       9684.8800         9688.7600        1.81577       0.128163
       9685.2100         9689.0800        2.01370       0.173009
       9685.5300         9689.4100        2.24051       0.147127
       9685.8500         9689.7300        1.99794       0.370867
       9686.1800         9690.0500        1.71618       0.345921
       9686.5000         9690.3800        1.51821       0.355433
       9686.8200         9690.7000       0.936710       0.401755
       9687.1500         9691.0200       0.299688       0.375526
       9687.4700         9691.3500     -0.0641410       0.396290
       9687.7900         9691.6700      -0.334914       0.468585
       9688.1100         9691.9900      -0.314879       0.459056
       9688.4400         9692.3200      -0.223698       0.488747
       9688.7600         9692.6400      -0.134046       0.537198
       9689.0800         9692.9600      -0.103976       0.441378
       9689.4100         9693.2900      -0.561528       0.426513
       9689.7300         9693.6100      -0.446450       0.540651
       9690.0500         9693.9300      -0.272534      0.0252685
       9690.3800         9694.2600      -0.334367     -0.0130804
       9690.7000         9694.5800      -0.237005     -0.0386517
       9691.0200         9694.9000      -0.253382      -0.155701
       9691.3500         9695.2300      -0.329802      -0.257263
       9691.6700         9695.5500      -0.345356      -0.244721
       9691.9900         9695.8700      -0.337962      -0.412699
       9692.3200         9696.2000      -0.215441      -0.419541
       9692.6400         9696.5200      -0.326032      -0.345122
       9692.9600         9696.8400      -0.241073      -0.592532
       9693.2900         9697.1700      -0.220518      -0.429386
       9693.6100         9697.4900       0.130642      -0.470247
       9693.9300         9697.8100      0.0991113      -0.486843
       9694.2600         9698.1400       0.119859      -0.566302
       9694.5800         9698.4600       0.213396      -0.473149
       9694.9000         9698.7900      0.0196092      -0.497337
       9695.2300         9699.1100       0.199040      -0.473509
       9695.5500         9699.4300       0.491602      -0.424471
       9695.8700         9699.7500       0.610722      -0.404411
       9696.2000         9700.0800       0.716333      -0.305013
       9696.5200         9700.4000       0.568745      -0.316103
       9696.8400         9700.7300       0.547628      -0.326453
       9697.1700         9701.0500       0.559250      -0.141677
       9697.4900         9701.3700       0.397249      -0.142601
       9697.8100         9701.7000       0.519915     -0.0754938
       9698.1400         9702.0200       0.574881     -0.0722481
       9698.4600         9702.3400       0.654111       0.149739
       9698.7900         9702.6700       0.800216      0.0363660
       9699.1100         9702.9900       0.948393       0.120735
       9699.4300         9703.3100       0.964128       0.185480
       9699.7500         9703.6400       0.901735       0.110696
       9700.0800         9703.9600       0.860583     -0.0479060
       9700.4000         9704.2900       0.813879      -0.170357
       9700.7300         9704.6100       0.761557      -0.226978
       9701.0500         9704.9300       0.786848      -0.415871
       9701.3700         9705.2600       0.796911      -0.480470
       9701.7000         9705.5800       0.881380      -0.518764
       9702.0200         9705.9000       0.790212      -0.370262
       9702.3400         9706.2300       0.793903      -0.389646
       9702.6700         9706.5500       0.647567      -0.177765
       9702.9900         9706.8800       0.484435      -0.226362
       9703.3100         9707.2000       0.227636      -0.202314
       9703.6400         9707.5200     -0.0382701      -0.226647
       9703.9600         9707.8500      0.0479875      -0.380581
       9704.2900         9708.1700    -0.00615178      -0.301329
       9704.6100         9708.5000      0.0837969      -0.240262
       9704.9300         9708.8200       0.117159      -0.144864
       9705.2600         9709.1400      0.0798089     0.00930587
       9705.5800         9709.4700      0.0270896      -0.151843
       9705.9000         9709.7900     0.00982716      -0.170794
       9706.2300         9710.1100      0.0504658      -0.317103
       9706.5500         9710.4400      0.0837358      -0.273158
       9706.8800         9710.7600       0.155333      -0.437499
       9707.2000         9711.0900      0.0723780      -0.298302
       9707.5200         9711.4100       0.111005      -0.398283
       9707.8500         9711.7300       0.339826      -0.426327
       9708.1700         9712.0600       0.213229     -0.0204401
       9708.5000         9712.3800       0.222305      0.0744633
       9708.8200         9712.7100       0.153797       0.222651
       9709.1400         9713.0300       0.137363       0.229337
       9709.4700         9713.3500       0.151562       0.182809
       9709.7900         9713.6800       0.128163       0.354273
       9710.1100         9714.0000       0.173009       0.381684
       9710.4400         9714.3300       0.147127       0.327869
       9710.7600         9714.6500       0.370867       0.327326
       9711.0900         9714.9700       0.345921       0.370898
       9711.4100         9715.3000       0.355433       0.295533
       9711.7300         9715.6200       0.401755       0.247369
       9712.0600         9715.9500       0.375526       0.239742
       9712.3800         9716.2700       0.396290     -0.0575498
       9712.7100         9716.5900       0.468585      -0.204181
       9713.0300         9716.9200       0.459056      -0.406313
       9713.3500         9717.2400       0.488747      -0.432669
       9713.6800         9717.5700       0.537198      -0.480017
       9714.0000         9717.8900       0.441378      -0.521953
       9714.3300         9718.2100       0.426513      -0.598076
       9714.6500         9718.5400       0.540651      -0.518369
       9714.9700         9718.8600      0.0252685      -0.519252
       9715.3000         9719.1900     -0.0130804      -0.532510
       9715.6200         9719.5100     -0.0386517      -0.642764
       9715.9500         9719.8400      -0.155701      -0.642734
       9716.2700         9720.1600      -0.257263      -0.757624
       9716.5900         9720.4800      -0.244721      -0.639375
       9716.9200         9720.8100      -0.412699      -0.448317
       9717.2400         9721.1300      -0.419541     -0.0232094
       9717.5700         9721.4600      -0.345122      0.0844785
       9717.8900         9721.7800      -0.592532      0.0873307
       9718.2100         9722.1100      -0.429386      -0.122826
       9718.5400         9722.4300      -0.470247     -0.0604819
       9718.8600         9722.7500      -0.486843     -0.0774832
       9719.1900         9723.0800      -0.566302      0.0119569
       9719.5100         9723.4000      -0.473149      0.0177096
       9719.8400         9723.7300      -0.497337    -0.00290556
       9720.1600         9724.0500      -0.473509      0.0571745
       9720.4800         9724.3800      -0.424471     -0.0707473
       9720.8100         9724.7000      -0.404411      0.0404165
       9721.1300         9725.0200      -0.305013     -0.0879179
       9721.4600         9725.3500      -0.316103      -0.386613
       9721.7800         9725.6700      -0.326453      -0.526057
       9722.1100         9726.0000      -0.141677      -0.465625
       9722.4300         9726.3200      -0.142601      -0.260048
       9722.7500         9726.6500     -0.0754938      -0.213771
       9723.0800         9726.9700     -0.0722481     -0.0742017
       9723.4000         9727.3000       0.149739      -0.129005
       9723.7300         9727.6200      0.0363660      0.0493352
       9724.0500         9727.9400       0.120735       0.238948
       9724.3800         9728.2700       0.185480       0.195494
       9724.7000         9728.5900       0.110696       0.216436
       9725.0200         9728.9200     -0.0479060      0.0829226
       9725.3500         9729.2400      -0.170357       0.158271
       9725.6700         9729.5700      -0.226978       0.197841
       9726.0000         9729.8900      -0.415871       0.171225
       9726.3200         9730.2200      -0.480470       0.147888
       9726.6500         9730.5400      -0.518764       0.163028
       9726.9700         9730.8700      -0.370262    -0.00678532
       9727.3000         9731.1900      -0.389646      -0.397049
       9727.6200         9731.5100      -0.177765      -0.422887
       9727.9400         9731.8400      -0.226362      -0.476397
       9728.2700         9732.1600      -0.202314      -0.533360
       9728.5900         9732.4900      -0.226647      -0.458239
       9728.9200         9732.8100      -0.380581      -0.235081
       9729.2400         9733.1400      -0.301329     -0.0746224
       9729.5700         9733.4600      -0.240262     -0.0659029
       9729.8900         9733.7900      -0.144864      0.0465409
       9730.2200         9734.1100     0.00930587       0.232567
       9730.5400         9734.4400      -0.151843       0.361712
       9730.8700         9734.7600      -0.170794       0.216576
       9731.1900         9735.0900      -0.317103       0.186800
       9731.5100         9735.4100      -0.273158       0.362336
       9731.8400         9735.7400      -0.437499       0.436857
       9732.1600         9736.0600      -0.298302       0.410901
       9732.4900         9736.3800      -0.398283       0.432823
       9732.8100         9736.7100      -0.426327       0.299545
       9733.1400         9737.0300     -0.0204401       0.255365
       9733.4600         9737.3600      0.0744633       0.300606
       9733.7900         9737.6800       0.222651       0.393685
       9734.1100         9738.0100       0.229337       0.330033
       9734.4400         9738.3300       0.182809       0.238799
       9734.7600         9738.6600       0.354273       0.183908
       9735.0900         9738.9800       0.381684       0.277795
       9735.4100         9739.3100       0.327869       0.397535
       9735.7400         9739.6300       0.327326       0.255239
       9736.0600         9739.9600       0.370898      0.0384549
       9736.3800         9740.2800       0.295533    -0.00766024
       9736.7100         9740.6100       0.247369      0.0698838
       9737.0300         9740.9300       0.239742       0.264878
       9737.3600         9741.2600     -0.0575498       0.277647
       9737.6800         9741.5800      -0.204181       0.186258
       9738.0100         9741.9100      -0.406313       0.207017
       9738.3300         9742.2300      -0.432669       0.274896
       9738.6600         9742.5600      -0.480017       0.199379
       9738.9800         9742.8800      -0.521953       0.136619
       9739.3100         9743.2100      -0.598076       0.203955
       9739.6300         9743.5300      -0.518369       0.138565
       9739.9600         9743.8600      -0.519252       0.248537
       9740.2800         9744.1800      -0.532510       0.457040
       9740.6100         9744.5100      -0.642764       0.391892
       9740.9300         9744.8300      -0.642734       0.322076
       9741.2600         9745.1600      -0.757624      0.0976229
       9741.5800         9745.4800      -0.639375       0.102438
       9741.9100         9745.8100      -0.448317     -0.0319806
       9742.2300         9746.1300     -0.0232094      -0.168819
       9742.5600         9746.4600      0.0844785      -0.149432
       9742.8800         9746.7800      0.0873307     -0.0896052
       9743.2100         9747.1100      -0.122826      -0.196165
       9743.5300         9747.4300     -0.0604819      -0.522721
       9743.8600         9747.7600     -0.0774832      -0.261451
       9744.1800         9748.0800      0.0119569      -0.146815
       9744.5100         9748.4100      0.0177096      -0.211818
       9744.8300         9748.7300    -0.00290556     -0.0617635
       9745.1600         9749.0600      0.0571745     0.00738114
       9745.4800         9749.3800     -0.0707473      0.0771998
       9745.8100         9749.7100      0.0404165      0.0665621
       9746.1300         9750.0300     -0.0879179      0.0689920
       9746.4600         9750.3600      -0.386613      0.0930280
       9746.7800         9750.6800      -0.526057     -0.0989904
       9747.1100         9751.0100      -0.465625      0.0281939
       9747.4300         9751.3300      -0.260048      0.0974800
       9747.7600         9751.6600      -0.213771       0.313818
       9748.0800         9751.9900     -0.0742017       0.142924
       9748.4100         9752.3100      -0.129005      0.0259665
       9748.7300         9752.6400      0.0493352     -0.0212098
       9749.0600         9752.9600       0.238948     -0.0501662
       9749.3800         9753.2900       0.195494      -0.118319
       9749.7100         9753.6100       0.216436      0.0174166
       9750.0300         9753.9400      0.0829226      0.0789895
       9750.3600         9754.2600       0.158271       0.226415
       9750.6800         9754.5900       0.197841       0.227804
       9751.0100         9754.9100       0.171225       0.475059
       9751.3300         9755.2400       0.147888       0.275026
       9751.6600         9755.5600       0.163028       0.331036
       9751.9900         9755.8900    -0.00678532       0.208416
       9752.3100         9756.2200      -0.397049       0.158323
       9752.6400         9756.5400      -0.422887       0.150145
       9752.9600         9756.8700      -0.476397       0.150310
       9753.2900         9757.1900      -0.533360     -0.0249896
       9753.6100         9757.5200      -0.458239     -0.0449436
       9753.9400         9757.8400      -0.235081      -0.167820
       9754.2600         9758.1700     -0.0746224      -0.146883
       9754.5900         9758.4900     -0.0659029      -0.143552
       9754.9100         9758.8200      0.0465409     -0.0790121
       9755.2400         9759.1400       0.232567      -0.236258
       9755.5600         9759.4700       0.361712      -0.223006
       9755.8900         9759.8000       0.216576     -0.0638046
       9756.2200         9760.1200       0.186800       0.141941
       9756.5400         9760.4500       0.362336       0.264579
       9756.8700         9760.7700       0.436857       0.103005
       9757.1900         9761.1000       0.410901      0.0334463
       9757.5200         9761.4200       0.432823     -0.0173149
       9757.8400         9761.7500       0.299545     0.00403422
       9758.1700         9762.0800       0.255365      0.0853493
       9758.4900         9762.4000       0.300606     0.00827692
       9758.8200         9762.7300       0.393685     -0.0638698
       9759.1400         9763.0500       0.330033     -0.0755396
       9759.4700         9763.3800       0.238799      0.0108765
       9759.8000         9763.7000       0.183908      0.0193156
       9760.1200         9764.0300       0.277795      -0.160105
       9760.4500         9764.3500       0.397535      -0.150556
       9760.7700         9764.6800       0.255239      -0.288150
       9761.1000         9765.0100      0.0384549      -0.341526
       9761.4200         9765.3300    -0.00766024      -0.179882
       9761.7500         9765.6600      0.0698838     -0.0575934
       9762.0800         9765.9800       0.264878      -0.203296
       9762.4000         9766.3100       0.277647      -0.304825
       9762.7300         9766.6300       0.186258      -0.161980
       9763.0500         9766.9600       0.207017      -0.190927
       9763.3800         9767.2900       0.274896      -0.280727
       9763.7000         9767.6100       0.199379      -0.331251
       9764.0300         9767.9400       0.136619      -0.409020
       9764.3500         9768.2600       0.203955      -0.205775
       9764.6800         9768.5900       0.138565      -0.206448
       9765.0100         9768.9200       0.248537      0.0416819
       9765.3300         9769.2400       0.457040      0.0848671
       9765.6600         9769.5700       0.391892      0.0410209
       9765.9800         9769.8900       0.322076      0.0406731
       9766.3100         9770.2200      0.0976229      0.0626906
       9766.6300         9770.5400       0.102438       0.131154
       9766.9600         9770.8700     -0.0319806      0.0679025
       9767.2900         9771.2000      -0.168819       0.145636
       9767.6100         9771.5200      -0.149432       0.175357
       9767.9400         9771.8500     -0.0896052       0.149685
       9768.2600         9772.1700      -0.196165       0.263541
       9768.5900         9772.5000      -0.522721       0.146844
       9768.9200         9772.8300      -0.261451       0.151606
       9769.2400         9773.1500      -0.146815      -0.198741
       9769.5700         9773.4800      -0.211818      -0.114444
       9769.8900         9773.8000     -0.0617635     -0.0907516
       9770.2200         9774.1300     0.00738114      -0.256044
       9770.5400         9774.4600      0.0771998      -0.235861
       9770.8700         9774.7800      0.0665621      -0.287331
       9771.2000         9775.1100      0.0689920      -0.309126
       9771.5200         9775.4300      0.0930280      -0.466141
       9771.8500         9775.7600     -0.0989904      -0.584015
       9772.1700         9776.0900      0.0281939      -0.482982
       9772.5000         9776.4100      0.0974800      -0.525786
       9772.8300         9776.7400       0.313818      -0.346072
       9773.1500         9777.0700       0.142924      -0.222521
       9773.4800         9777.3900      0.0259665     -0.0562152
       9773.8000         9777.7200     -0.0212098     -0.0199092
       9774.1300         9778.0400     -0.0501662      0.0432975
       9774.4600         9778.3700      -0.118319       0.247935
       9774.7800         9778.7000      0.0174166       0.289288
       9775.1100         9779.0200      0.0789895       0.313993
       9775.4300         9779.3500       0.226415       0.438975
       9775.7600         9779.6700       0.227804       0.531911
       9776.0900         9780.0000       0.475059       0.617543
       9776.4100         9780.3300       0.275026       0.588901
       9776.7400         9780.6500       0.331036       0.670784
       9777.0700         9780.9800       0.208416       0.529518
       9777.3900         9781.3100       0.158323       0.479995
       9777.7200         9781.6300       0.150145       0.501091
       9778.0400         9781.9600       0.150310       0.506070
       9778.3700         9782.2800     -0.0249896       0.541996
       9778.7000         9782.6100     -0.0449436       0.459360
       9779.0200         9782.9400      -0.167820       0.467538
       9779.3500         9783.2600      -0.146883       0.415668
       9779.6700         9783.5900      -0.143552       0.285948
       9780.0000         9783.9200     -0.0790121       0.180962
       9780.3300         9784.2400      -0.236258       0.291679
       9780.6500         9784.5700      -0.223006       0.285890
       9780.9800         9784.9000     -0.0638046       0.144327
       9781.3100         9785.2200       0.141941       0.187764
       9781.6300         9785.5500       0.264579       0.143603
       9781.9600         9785.8700       0.103005       0.160263
       9782.2800         9786.2000      0.0334463      0.0598129
       9782.6100         9786.5300     -0.0173149     -0.0577619
       9782.9400         9786.8500     0.00403422      -0.170425
       9783.2600         9787.1800      0.0853493      -0.224094
       9783.5900         9787.5100     0.00827692      -0.273420
       9783.9200         9787.8300     -0.0638698      -0.463464
       9784.2400         9788.1600     -0.0755396      -0.482508
       9784.5700         9788.4900      0.0108765      -0.632924
       9784.9000         9788.8100      0.0193156      -0.556665
       9785.2200         9789.1400      -0.160105      -0.579157
       9785.5500         9789.4700      -0.150556      -0.549039
       9785.8700         9789.7900      -0.288150      -0.487314
       9786.2000         9790.1200      -0.341526      -0.566408
       9786.5300         9790.4500      -0.179882      -0.621886
       9786.8500         9790.7700     -0.0575934      -0.740816
       9787.1800         9791.1000      -0.203296      -0.746348
       9787.5100         9791.4200      -0.304825      -0.800508
       9787.8300         9791.7500      -0.161980      -0.745526
       9788.1600         9792.0800      -0.190927      -0.582916
       9788.4900         9792.4100      -0.280727      -0.519828
       9788.8100         9792.7300      -0.331251      -0.449261
       9789.1400         9793.0600      -0.409020      -0.504560
       9789.4700         9793.3800      -0.205775      -0.361404
       9789.7900         9793.7100      -0.206448      -0.238680
       9790.1200         9794.0400      0.0416819      -0.227041
       9790.4500         9794.3700      0.0848671      -0.178553
       9790.7700         9794.6900      0.0410209      -0.147201
       9791.1000         9795.0200      0.0406731    -0.00202392
       9791.4200         9795.3400      0.0626906      0.0536063
       9791.7500         9795.6700       0.131154       0.220192
       9792.0800         9796.0000      0.0679025       0.204168
       9792.4100         9796.3300       0.145636       0.130670
       9792.7300         9796.6500       0.175357      0.0853082
       9793.0600         9796.9800       0.149685      0.0236747
       9793.3800         9797.3100       0.263541      0.0267849
       9793.7100         9797.6300       0.146844      -0.212692
       9794.0400         9797.9600       0.151606      -0.313165
       9794.3700         9798.2900      -0.198741      -0.203148
       9794.6900         9798.6100      -0.114444      -0.105575
       9795.0200         9798.9400     -0.0907516      -0.134457
       9795.3400         9799.2700      -0.256044      -0.192202
       9795.6700         9799.5900      -0.235861      -0.117682
       9796.0000         9799.9200      -0.287331      -0.279798
       9796.3300         9800.2500      -0.309126      -0.389032
       9796.6500         9800.5700      -0.466141      -0.294992
       9796.9800         9800.9000      -0.584015      -0.153765
       9797.3100         9801.2300      -0.482982      -0.139653
       9797.6300         9801.5500      -0.525786      -0.138094
       9797.9600         9801.8800      -0.346072    -0.00319402
       9798.2900         9802.2100      -0.222521      -0.155375
       9798.6100         9802.5400     -0.0562152      -0.313577
       9798.9400         9802.8600     -0.0199092      -0.435944
       9799.2700         9803.1900      0.0432975      -0.225672
       9799.5900         9803.5200       0.247935     -0.0782494
       9799.9200         9803.8400       0.289288      -0.124183
       9800.2500         9804.1700       0.313993      0.0299660
       9800.5700         9804.5000       0.438975      0.0861343
       9800.9000         9804.8300       0.531911      0.0324608
       9801.2300         9805.1500       0.617543      -0.262035
       9801.5500         9805.4800       0.588901      -0.156994
       9801.8800         9805.8100       0.670784      -0.122881
       9802.2100         9806.1300       0.529518      -0.174152
       9802.5400         9806.4600       0.479995    0.000573669
       9802.8600         9806.7900       0.501091      0.0319436
       9803.1900         9807.1100       0.506070      0.0297425
       9803.5200         9807.4400       0.541996      0.0825678
       9803.8400         9807.7700       0.459360      0.0799438
       9804.1700         9808.1000       0.467538       0.142175
       9804.5000         9808.4200       0.415668     -0.0680637
       9804.8300         9808.7500       0.285948      0.0348343
       9805.1500         9809.0800       0.180962      0.0469112
       9805.4800         9809.4000       0.291679      0.0976003
       9805.8100         9809.7300       0.285890      0.0964338
       9806.1300         9810.0600       0.144327      0.0997085
       9806.4600         9810.3900       0.187764      0.0551051
       9806.7900         9810.7100       0.143603     -0.0484881
       9807.1100         9811.0400       0.160263     -0.0148539
       9807.4400         9811.3700      0.0598129     -0.0163053
       9807.7700         9811.7000     -0.0577619      -0.115700
       9808.1000         9812.0200      -0.170425     -0.0308880
       9808.4200         9812.3500      -0.224094      -0.197095
       9808.7500         9812.6800      -0.273420     -0.0186666
       9809.0800         9813.0000      -0.463464      -0.137313
       9809.4000         9813.3300      -0.482508      -0.187419
       9809.7300         9813.6600      -0.632924     -0.0178484
       9810.0600         9813.9900      -0.556665     -0.0658556
       9810.3900         9814.3100      -0.579157      0.0447452
       9810.7100         9814.6400      -0.549039       0.224228
       9811.0400         9814.9700      -0.487314       0.287488
       9811.3700         9815.3000      -0.566408       0.183622
       9811.7000         9815.6200      -0.621886       0.184298
       9812.0200         9815.9500      -0.740816       0.227737
       9812.3500         9816.2800      -0.746348      0.0776824
       9812.6800         9816.6100      -0.800508       0.236280
       9813.0000         9816.9300      -0.745526       0.240605
       9813.3300         9817.2600      -0.582916       0.186968
       9813.6600         9817.5900      -0.519828       0.262229
       9813.9900         9817.9200      -0.449261       0.238638
       9814.3100         9818.2400      -0.504560       0.105797
       9814.6400         9818.5700      -0.361404     -0.0586759
       9814.9700         9818.9000      -0.238680    -0.00722630
       9815.3000         9819.2300      -0.227041      0.0909224
       9815.6200         9819.5500      -0.178553      0.0678088
       9815.9500         9819.8800      -0.147201      0.0986302
       9816.2800         9820.2100    -0.00202392     -0.0567505
       9816.6100         9820.5400      0.0536063       0.124892
       9816.9300         9820.8600       0.220192     -0.0603834
       9817.2600         9821.1900       0.204168      -0.280780
       9817.5900         9821.5200       0.130670      -0.396295
       9817.9200         9821.8500      0.0853082      -0.404966
       9818.2400         9822.1700      0.0236747      -0.433839
       9818.5700         9822.5000      0.0267849      -0.250577
       9818.9000         9822.8300      -0.212692      -0.239946
       9819.2300         9823.1600      -0.313165      -0.374137
       9819.5500         9823.4800      -0.203148      -0.445244
       9819.8800         9823.8100      -0.105575      -0.462354
       9820.2100         9824.1400      -0.134457      -0.589253
       9820.5400         9824.4700      -0.192202      -0.716744
       9820.8600         9824.7900      -0.117682      -0.876683
       9821.1900         9825.1200      -0.279798      -0.745831
       9821.5200         9825.4500      -0.389032      -0.539192
       9821.8500         9825.7800      -0.294992      -0.227645
       9822.1700         9826.1100      -0.153765      -0.159960
       9822.5000         9826.4300      -0.139653      -0.203510
       9822.8300         9826.7600      -0.138094      -0.374811
       9823.1600         9827.0900    -0.00319402      -0.408840
       9823.4800         9827.4200      -0.155375      -0.540419
       9823.8100         9827.7500      -0.313577      -0.623037
       9824.1400         9828.0700      -0.435944      -0.537360
       9824.4700         9828.4000      -0.225672      -0.534946
       9824.7900         9828.7300     -0.0782494      -0.415079
       9825.1200         9829.0600      -0.124183      -0.405992
       9825.4500         9829.3800      0.0299660      -0.462192
       9825.7800         9829.7100      0.0861343      -0.481712
       9826.1100         9830.0400      0.0324608      -0.653199
       9826.4300         9830.3700      -0.262035      -0.776395
       9826.7600         9830.7000      -0.156994      -0.783602
       9827.0900         9831.0200      -0.122881      -0.605883
       9827.4200         9831.3500      -0.174152      -0.511184
       9827.7500         9831.6800    0.000573669      -0.241140
       9828.0700         9832.0100      0.0319436      -0.104601
       9828.4000         9832.3300      0.0297425      -0.246851
       9828.7300         9832.6600      0.0825678      -0.240274
       9829.0600         9832.9900      0.0799438      -0.243687
       9829.3800         9833.3200       0.142175      -0.140741
       9829.7100         9833.6500     -0.0680637     -0.0636163
       9830.0400         9833.9800      0.0348343     -0.0448629
       9830.3700         9834.3000      0.0469112      0.0266507
       9830.7000         9834.6300      0.0976003       0.112213
       9831.0200         9834.9600      0.0964338       0.107299
       9831.3500         9835.2900      0.0997085      0.0924305
       9831.6800         9835.6200      0.0551051       0.122963
       9832.0100         9835.9400     -0.0484881      0.0803456
       9832.3300         9836.2700     -0.0148539     -0.0880510
       9832.6600         9836.6000     -0.0163053     -0.0633493
       9832.9900         9836.9300      -0.115700     -0.0788886
       9833.3200         9837.2600     -0.0308880      0.0318141
       9833.6500         9837.5800      -0.197095      -0.222006
       9833.9800         9837.9100     -0.0186666      -0.237957
       9834.3000         9838.2400      -0.137313      -0.225629
       9834.6300         9838.5700      -0.187419      -0.271022
       9834.9600         9838.9000     -0.0178484      -0.488204
       9835.2900         9839.2300     -0.0658556      -0.446306
       9835.6200         9839.5500      0.0447452      -0.416024
       9835.9400         9839.8800       0.224228      -0.483308
       9836.2700         9840.2100       0.287488      -0.298755
       9836.6000         9840.5400       0.183622      -0.156782
       9836.9300         9840.8700       0.184298      -0.125249
       9837.2600         9841.1900       0.227737      0.0883809
       9837.5800         9841.5200      0.0776824       0.116632
       9837.9100         9841.8500       0.236280       0.317403
       9838.2400         9842.1800       0.240605       0.354815
       9838.5700         9842.5100       0.186968       0.363581
       9838.9000         9842.8400       0.262229       0.375474
       9839.2300         9843.1600       0.238638       0.526881
       9839.5500         9843.4900       0.105797       0.520082
       9839.8800         9843.8200     -0.0586759       0.404991
       9840.2100         9844.1500    -0.00722630       0.339231
       9840.5400         9844.4800      0.0909224       0.269162
       9840.8700         9844.8100      0.0678088       0.199316
       9841.1900         9845.1300      0.0986302       0.154974
       9841.5200         9845.4600     -0.0567505       0.116845
       9841.8500         9845.7900       0.124892      -0.127116
       9842.1800         9846.1200     -0.0603834      -0.210013
       9842.5100         9846.4500      -0.280780      -0.152868
       9842.8400         9846.7800      -0.396295     -0.0650492
       9843.1600         9847.1100      -0.404966      -0.106996
       9843.4900         9847.4300      -0.433839     -0.0464645
       9843.8200         9847.7600      -0.250577      -0.108251
       9844.1500         9848.0900      -0.239946      0.0181213
       9844.4800         9848.4200      -0.374137     -0.0134698
       9844.8100         9848.7500      -0.445244      -0.157441
       9845.1300         9849.0800      -0.462354       0.300844
       9845.4600         9849.4000      -0.589253       0.438786
       9845.7900         9849.7300      -0.716744       0.342578
       9846.1200         9850.0600      -0.876683      0.0986452
       9846.4500         9850.3900      -0.745831     -0.0701849
       9846.7800         9850.7200      -0.539192      -0.121517
       9847.1100         9851.0500      -0.227645      -0.208019
       9847.4300         9851.3800      -0.159960      -0.225590
       9847.7600         9851.7000      -0.203510      -0.299685
       9848.0900         9852.0300      -0.374811      -0.334952
       9848.4200         9852.3600      -0.408840      -0.387797
       9848.7500         9852.6900      -0.540419      -0.331861
       9849.0800         9853.0200      -0.623037      -0.309827
       9849.4000         9853.3500      -0.537360      -0.656838
       9849.7300         9853.6800      -0.534946      -0.931359
       9850.0600         9854.0000      -0.415079       -1.13039
       9850.3900         9854.3300      -0.405992      -0.838669
       9850.7200         9854.6600      -0.462192      -0.464139
       9851.0500         9854.9900      -0.481712      -0.438141
       9851.3800         9855.3200      -0.653199      -0.353696
       9851.7000         9855.6500      -0.776395      -0.181270
       9852.0300         9855.9800      -0.783602     -0.0605401
       9852.3600         9856.3100      -0.605883       0.121695
       9852.6900         9856.6300      -0.511184       0.167569
       9853.0200         9856.9600      -0.241140       0.321071
       9853.3500         9857.2900      -0.104601       0.555895
       9853.6800         9857.6200      -0.246851       0.511670
       9854.0000         9857.9500      -0.240274       0.598302
       9854.3300         9858.2800      -0.243687       0.544467
       9854.6600         9858.6100      -0.140741       0.647066
       9854.9900         9858.9400     -0.0636163       0.583775
       9855.3200         9859.2700     -0.0448629       0.564605
       9855.6500         9859.5900      0.0266507       0.561680
       9855.9800         9859.9200       0.112213       0.406039
       9856.3100         9860.2500       0.107299       0.414115
       9856.6300         9860.5800      0.0924305       0.381629
       9856.9600         9860.9100       0.122963       0.458202
       9857.2900         9861.2400      0.0803456       0.216335
       9857.6200         9861.5700     -0.0880510     -0.0198734
       9857.9500         9861.9000     -0.0633493       0.162470
       9858.2800         9862.2300     -0.0788886     -0.0952558
       9858.6100         9862.5500      0.0318141      -0.120614
       9858.9400         9862.8800      -0.222006      -0.222014
       9859.2700         9863.2100      -0.237957      -0.379812
       9859.5900         9863.5400      -0.225629      -0.406123
       9859.9200         9863.8700      -0.271022      -0.252447
       9860.2500         9864.2000      -0.488204      -0.201638
       9860.5800         9864.5300      -0.446306      -0.156743
       9860.9100         9864.8600      -0.416024      -0.199800
       9861.2400         9865.1900      -0.483308      -0.250255
       9861.5700         9865.5200      -0.298755      -0.151347
       9861.9000         9865.8400      -0.156782      -0.118050
       9862.2300         9866.1700      -0.125249      -0.141700
       9862.5500         9866.5000      0.0883809       0.145224
       9862.8800         9866.8300       0.116632     0.00465305
       9863.2100         9867.1600       0.317403      0.0771885
       9863.5400         9867.4900       0.354815       0.350637
       9863.8700         9867.8200       0.363581       0.555668
       9864.2000         9868.1500       0.375474       0.296304
       9864.5300         9868.4800       0.526881       0.322519
       9864.8600         9868.8100       0.520082       0.123373
       9865.1900         9869.1400       0.404991      0.0388401
       9865.5200         9869.4700       0.339231     -0.0974437
       9865.8400         9869.7900       0.269162     -0.0970885
       9866.1700         9870.1200       0.199316     -0.0954994
       9866.5000         9870.4500       0.154974     -0.0834194
       9866.8300         9870.7800       0.116845      -0.162745
       9867.1600         9871.1100      -0.127116     -0.0160795
       9867.4900         9871.4400      -0.210013      0.0265710
       9867.8200         9871.7700      -0.152868     -0.0895517
       9868.1500         9872.1000     -0.0650492      -0.202413
       9868.4800         9872.4300      -0.106996     -0.0847761
       9868.8100         9872.7600     -0.0464645     -0.0283869
       9869.1400         9873.0900      -0.108251      0.0141863
