       lambda          SN_2796        SN_2803
       8994.8300         8997.2300       0.364274       0.693266
       8995.1300         8997.5300       0.147115       0.585416
       8995.4300         8997.8300       0.270335       0.595745
       8995.7300         8998.1300       0.163646       0.485056
       8996.0300         8998.4300     -0.0340977       0.306970
       8996.3300         8998.7300     -0.0434531     -0.0863843
       8996.6300         8999.0300     -0.0570428      -0.790961
       8996.9300         8999.3300      -0.294247       -1.15745
       8997.2300         8999.6300      -0.398557       -1.02778
       8997.5300         8999.9300      -0.284493      -0.804567
       8997.8300         9000.2300      -0.344783      -0.776151
       8998.1300         9000.5300      -0.252571      -0.654305
       8998.4300         9000.8300      -0.356218      -0.488267
       8998.7300         9001.1300      -0.134911      -0.373578
       8999.0300         9001.4300     -0.0124246      -0.341902
       8999.3300         9001.7300     -0.0369091     -0.0609749
       8999.6300         9002.0300   -0.000168488       0.331847
       8999.9300         9002.3300      0.0696107       0.697777
       9000.2300         9002.6300       0.275998       0.568247
       9000.5300         9002.9300       0.564006       0.656220
       9000.8300         9003.2300       0.833959       0.317974
       9001.1300         9003.5300       0.582740       0.211970
       9001.4300         9003.8300       0.161269      0.0251412
       9001.7300         9004.1300       0.177855      0.0752493
       9002.0300         9004.4300       0.154505      -0.114138
       9002.3300         9004.7300       0.105563      -0.436591
       9002.6300         9005.0300       0.117672      -0.428058
       9002.9300         9005.3300      0.0513442       0.228535
       9003.2300         9005.6400     -0.0851417       0.427450
       9003.5300         9005.9400      -0.299504       0.514710
       9003.8300         9006.2400     -0.0948654       0.423240
       9004.1300         9006.5400       0.335061       0.377682
       9004.4300         9006.8400       0.248439       0.357891
       9004.7300         9007.1400       0.215718       0.507409
       9005.0300         9007.4400       0.110988       0.351409
       9005.3300         9007.7400      -0.177498     -0.0854786
       9005.6400         9008.0400      -0.189282      -0.602740
       9005.9400         9008.3400      -0.153597      -0.894183
       9006.2400         9008.6400     -0.0825386      -0.784784
       9006.5400         9008.9400      -0.530121      -0.715808
       9006.8400         9009.2400      -0.530166      -0.542866
       9007.1400         9009.5400      -0.673052      -0.656598
       9007.4400         9009.8400      -0.366163      -0.820874
       9007.7400         9010.1400     -0.0912965      -0.782213
       9008.0400         9010.4400       0.342550      -0.593919
       9008.3400         9010.7400       0.104098      -0.599700
       9008.6400         9011.0400      0.0571152      -0.528970
       9008.9400         9011.3400      -0.273906      -0.424729
       9009.2400         9011.6500      -0.367532      -0.391633
       9009.5400         9011.9500      -0.317175      -0.199718
       9009.8400         9012.2500      -0.270974     -0.0904807
       9010.1400         9012.5500      -0.478849      -0.114404
       9010.4400         9012.8500      -0.692817     -0.0790504
       9010.7400         9013.1500       -1.01333      -0.154707
       9011.0400         9013.4500      -0.833072     0.00136509
       9011.3400         9013.7500      -0.919195     -0.0101211
       9011.6500         9014.0500      -0.600802      -0.139627
       9011.9500         9014.3500      -0.320719     0.00916761
       9012.2500         9014.6500    -0.00299822     -0.0667879
       9012.5500         9014.9500       0.121252      0.0489422
       9012.8500         9015.2500      0.0220911       0.201818
       9013.1500         9015.5500      0.0307833       0.311408
       9013.4500         9015.8500       0.139424       0.369177
       9013.7500         9016.1600      0.0977422       0.315080
       9014.0500         9016.4600       0.249176       0.387304
       9014.3500         9016.7600      0.0122923       0.714886
       9014.6500         9017.0600      0.0164419       0.581525
       9014.9500         9017.3600      -0.537184       0.417937
       9015.2500         9017.6600      -0.644974       0.344110
       9015.5500         9017.9600      -0.472426       0.353470
       9015.8500         9018.2600      -0.380338       0.360734
       9016.1600         9018.5600      -0.334836       0.502674
       9016.4600         9018.8600      -0.122934       0.418788
       9016.7600         9019.1600       0.293913       0.505667
       9017.0600         9019.4600       0.963100       0.437612
       9017.3600         9019.7600        1.06861       0.500901
       9017.6600         9020.0700       0.814030       0.616783
       9017.9600         9020.3700       0.693266       0.878332
       9018.2600         9020.6700       0.585416       0.851092
       9018.5600         9020.9700       0.595745       0.862623
       9018.8600         9021.2700       0.485056       0.420618
       9019.1600         9021.5700       0.306970       0.610506
       9019.4600         9021.8700     -0.0863843       0.648151
       9019.7600         9022.1700      -0.790961       0.499460
       9020.0700         9022.4700       -1.15745       0.571244
       9020.3700         9022.7700       -1.02778       0.611072
       9020.6700         9023.0800      -0.804567       0.242710
       9020.9700         9023.3800      -0.776151       0.372298
       9021.2700         9023.6800      -0.654305       0.359863
       9021.5700         9023.9800      -0.488267       0.654178
       9021.8700         9024.2800      -0.373578       0.559954
       9022.1700         9024.5800      -0.341902       0.430564
       9022.4700         9024.8800     -0.0609749       0.418548
       9022.7700         9025.1800       0.331847       0.520734
       9023.0800         9025.4800       0.697777       0.464027
       9023.3800         9025.7800       0.568247       0.746510
       9023.6800         9026.0800       0.656220       0.655990
       9023.9800         9026.3900       0.317974       0.770648
       9024.2800         9026.6900       0.211970       0.835227
       9024.5800         9026.9900      0.0251412        1.10652
       9024.8800         9027.2900      0.0752493        1.04706
       9025.1800         9027.5900      -0.114138        1.12611
       9025.4800         9027.8900      -0.436591        1.03747
       9025.7800         9028.1900      -0.428058        1.31231
       9026.0800         9028.4900       0.228535        1.14610
       9026.3900         9028.7900       0.427450       0.789952
       9026.6900         9029.1000       0.514710       0.705581
       9026.9900         9029.4000       0.423240       0.408182
       9027.2900         9029.7000       0.377682       0.378332
       9027.5900         9030.0000       0.357891       0.250564
       9027.8900         9030.3000       0.507409       0.201028
       9028.1900         9030.6000       0.351409       0.215374
       9028.4900         9030.9000     -0.0854786     -0.0178484
       9028.7900         9031.2100      -0.602740    -0.00796633
       9029.1000         9031.5100      -0.894183       0.235181
       9029.4000         9031.8100      -0.784784      0.0839374
       9029.7000         9032.1100      -0.715808       0.346659
       9030.0000         9032.4100      -0.542866       0.545241
       9030.3000         9032.7100      -0.656598       0.881753
       9030.6000         9033.0100      -0.820874       0.862502
       9030.9000         9033.3100      -0.782213       0.812161
       9031.2100         9033.6200      -0.593919       0.755824
       9031.5100         9033.9200      -0.599700       0.742593
       9031.8100         9034.2200      -0.528970       0.674403
       9032.1100         9034.5200      -0.424729       0.918766
       9032.4100         9034.8200      -0.391633       0.920652
       9032.7100         9035.1200      -0.199718       0.254092
       9033.0100         9035.4200     -0.0904807       0.326451
       9033.3100         9035.7200      -0.114404       0.263845
       9033.6200         9036.0300     -0.0790504       0.106042
       9033.9200         9036.3300      -0.154707       0.261215
       9034.2200         9036.6300     0.00136509       0.109263
       9034.5200         9036.9300     -0.0101211      0.0291341
       9034.8200         9037.2300      -0.139627     -0.0282902
       9035.1200         9037.5300     0.00916761     0.00255048
       9035.4200         9037.8300     -0.0667879       0.241147
       9035.7200         9038.1400      0.0489422       0.228897
       9036.0300         9038.4400       0.201818       0.517686
       9036.3300         9038.7400       0.311408       0.556418
       9036.6300         9039.0400       0.369177       0.333651
       9036.9300         9039.3400       0.315080       0.395788
       9037.2300         9039.6400       0.387304       0.646408
       9037.5300         9039.9500       0.714886       0.861110
       9037.8300         9040.2500       0.581525       0.731040
       9038.1400         9040.5500       0.417937       0.610103
       9038.4400         9040.8500       0.344110       0.272709
       9038.7400         9041.1500       0.353470       0.296148
       9039.0400         9041.4500       0.360734       0.361555
       9039.3400         9041.7500       0.502674       0.514124
       9039.6400         9042.0600       0.418788       0.373513
       9039.9500         9042.3600       0.505667       0.337822
       9040.2500         9042.6600       0.437612      -0.179443
       9040.5500         9042.9600       0.500901      -0.365292
       9040.8500         9043.2600       0.616783      -0.353607
       9041.1500         9043.5600       0.878332      0.0746048
       9041.4500         9043.8700       0.851092      -0.120182
       9041.7500         9044.1700       0.862623      -0.167234
       9042.0600         9044.4700       0.420618      -0.141715
       9042.3600         9044.7700       0.610506      -0.206686
       9042.6600         9045.0700       0.648151      -0.389027
       9042.9600         9045.3700       0.499460      -0.254484
       9043.2600         9045.6800       0.571244     -0.0898015
       9043.5600         9045.9800       0.611072     0.00569866
       9043.8700         9046.2800       0.242710      -0.316154
       9044.1700         9046.5800       0.372298      -0.403098
       9044.4700         9046.8800       0.359863      -0.310394
       9044.7700         9047.1800       0.654178      -0.442078
       9045.0700         9047.4900       0.559954      -0.215640
       9045.3700         9047.7900       0.430564      -0.223957
       9045.6800         9048.0900       0.418548      0.0398585
       9045.9800         9048.3900       0.520734       0.445775
       9046.2800         9048.6900       0.464027       0.814637
       9046.5800         9049.0000       0.746510       0.901302
       9046.8800         9049.3000       0.655990       0.861797
       9047.1800         9049.6000       0.770648       0.604664
       9047.4900         9049.9000       0.835227       0.730183
       9047.7900         9050.2000        1.10652       0.404675
       9048.0900         9050.5000        1.04706       0.523631
       9048.3900         9050.8100        1.12611       0.346780
       9048.6900         9051.1100        1.03747       0.268475
       9049.0000         9051.4100        1.31231       0.598053
       9049.3000         9051.7100        1.14610       0.583246
       9049.6000         9052.0100       0.789952       0.599363
       9049.9000         9052.3200       0.705581       0.663075
       9050.2000         9052.6200       0.408182       0.637282
       9050.5000         9052.9200       0.378332        1.01076
       9050.8100         9053.2200       0.250564        1.07107
       9051.1100         9053.5200       0.201028        1.01484
       9051.4100         9053.8300       0.215374        1.01131
       9051.7100         9054.1300     -0.0178484       0.205511
       9052.0100         9054.4300    -0.00796633      0.0371008
       9052.3200         9054.7300       0.235181       0.106295
       9052.6200         9055.0300      0.0839374       0.358108
       9052.9200         9055.3400       0.346659       0.303664
       9053.2200         9055.6400       0.545241     -0.0146385
       9053.5200         9055.9400       0.881753     -0.0625899
       9053.8300         9056.2400       0.862502      0.0496226
       9054.1300         9056.5400       0.812161      -0.272757
       9054.4300         9056.8500       0.755824      -0.195367
       9054.7300         9057.1500       0.742593      -0.238388
       9055.0300         9057.4500       0.674403      -0.297863
       9055.3400         9057.7500       0.918766      -0.568427
       9055.6400         9058.0600       0.920652      -0.468448
       9055.9400         9058.3600       0.254092      -0.164191
       9056.2400         9058.6600       0.326451      -0.177263
       9056.5400         9058.9600       0.263845      -0.131743
       9056.8500         9059.2600       0.106042     -0.0206660
       9057.1500         9059.5700       0.261215     -0.0439621
       9057.4500         9059.8700       0.109263     -0.0633586
       9057.7500         9060.1700      0.0291341      0.0379352
       9058.0600         9060.4700     -0.0282902       0.445927
       9058.3600         9060.7700     0.00255048       0.587613
       9058.6600         9061.0800       0.241147       0.682112
       9058.9600         9061.3800       0.228897       0.671941
       9059.2600         9061.6800       0.517686       0.409964
       9059.5700         9061.9800       0.556418       0.271385
       9059.8700         9062.2900       0.333651       0.281985
       9060.1700         9062.5900       0.395788       0.273313
       9060.4700         9062.8900       0.646408       0.198121
       9060.7700         9063.1900       0.861110      -0.169391
       9061.0800         9063.5000       0.731040      -0.524153
       9061.3800         9063.8000       0.610103      -0.546198
       9061.6800         9064.1000       0.272709      -0.661866
       9061.9800         9064.4000       0.296148      -0.475694
       9062.2900         9064.7100       0.361555      -0.372995
       9062.5900         9065.0100       0.514124      -0.317679
       9062.8900         9065.3100       0.373513      -0.115518
       9063.1900         9065.6100       0.337822     -0.0499672
       9063.5000         9065.9100      -0.179443      0.0473341
       9063.8000         9066.2200      -0.365292       0.512349
       9064.1000         9066.5200      -0.353607       0.809970
       9064.4000         9066.8200      0.0746048       0.906586
       9064.7100         9067.1200      -0.120182       0.862456
       9065.0100         9067.4300      -0.167234       0.822843
       9065.3100         9067.7300      -0.141715       0.642464
       9065.6100         9068.0300      -0.206686       0.650067
       9065.9100         9068.3300      -0.389027       0.601362
       9066.2200         9068.6400      -0.254484       0.649606
       9066.5200         9068.9400     -0.0898015       0.319730
       9066.8200         9069.2400     0.00569866     -0.0933449
       9067.1200         9069.5400      -0.316154      -0.132647
       9067.4300         9069.8500      -0.403098     -0.0756850
       9067.7300         9070.1500      -0.310394      -0.149825
       9068.0300         9070.4500      -0.442078    -0.00406593
       9068.3300         9070.7500      -0.215640      -0.265241
       9068.6400         9071.0600      -0.223957      -0.419828
       9068.9400         9071.3600      0.0398585      -0.444830
       9069.2400         9071.6600       0.445775      -0.605106
       9069.5400         9071.9600       0.814637      -0.569753
       9069.8500         9072.2700       0.901302      -0.780178
       9070.1500         9072.5700       0.861797      -0.773172
       9070.4500         9072.8700       0.604664      -0.756777
       9070.7500         9073.1700       0.730183      -0.465033
       9071.0600         9073.4800       0.404675      -0.311048
       9071.3600         9073.7800       0.523631      -0.343814
       9071.6600         9074.0800       0.346780      -0.318539
       9071.9600         9074.3900       0.268475      -0.178570
       9072.2700         9074.6900       0.598053     -0.0859145
       9072.5700         9074.9900       0.583246       0.238175
       9072.8700         9075.2900       0.599363      0.0893276
       9073.1700         9075.6000       0.663075       0.153685
       9073.4800         9075.9000       0.637282      -0.253588
       9073.7800         9076.2000        1.01076      -0.125497
       9074.0800         9076.5000        1.07107       0.200517
       9074.3900         9076.8100        1.01484     -0.0133039
       9074.6900         9077.1100        1.01131      0.0281408
       9074.9900         9077.4100       0.205511      -0.314631
       9075.2900         9077.7200      0.0371008      -0.391962
       9075.6000         9078.0200       0.106295      -0.185629
       9075.9000         9078.3200       0.358108      -0.401878
       9076.2000         9078.6200       0.303664      -0.500473
       9076.5000         9078.9300     -0.0146385      -0.374470
       9076.8100         9079.2300     -0.0625899     -0.0707976
       9077.1100         9079.5300      0.0496226       0.110004
       9077.4100         9079.8300      -0.272757     -0.0598718
       9077.7200         9080.1400      -0.195367       0.253570
       9078.0200         9080.4400      -0.238388       0.215119
       9078.3200         9080.7400      -0.297863       0.225439
       9078.6200         9081.0500      -0.568427       0.470533
       9078.9300         9081.3500      -0.468448       0.422682
       9079.2300         9081.6500      -0.164191       0.317221
       9079.5300         9081.9600      -0.177263    -0.00599986
       9079.8300         9082.2600      -0.131743      -0.170814
       9080.1400         9082.5600     -0.0206660     -0.0445051
       9080.4400         9082.8600     -0.0439621      -0.418225
       9080.7400         9083.1700     -0.0633586      -0.328638
       9081.0500         9083.4700      0.0379352      -0.411371
       9081.3500         9083.7700       0.445927      -0.565780
       9081.6500         9084.0800       0.587613      -0.506475
       9081.9600         9084.3800       0.682112      -0.687783
       9082.2600         9084.6800       0.671941      -0.591870
       9082.5600         9084.9900       0.409964      -0.412102
       9082.8600         9085.2900       0.271385      -0.584730
       9083.1700         9085.5900       0.281985      -0.442760
       9083.4700         9085.8900       0.273313      -0.350947
       9083.7700         9086.2000       0.198121      -0.144890
       9084.0800         9086.5000      -0.169391       0.108825
       9084.3800         9086.8000      -0.524153      0.0734885
       9084.6800         9087.1100      -0.546198     -0.0229047
       9084.9900         9087.4100      -0.661866      -0.204887
       9085.2900         9087.7100      -0.475694      -0.130440
       9085.5900         9088.0200      -0.372995     -0.0967938
       9085.8900         9088.3200      -0.317679       0.121602
       9086.2000         9088.6200      -0.115518      -0.224790
       9086.5000         9088.9300     -0.0499672      -0.480333
       9086.8000         9089.2300      0.0473341      -0.541965
       9087.1100         9089.5300       0.512349      -0.468494
       9087.4100         9089.8400       0.809970      -0.342174
       9087.7100         9090.1400       0.906586      -0.345398
       9088.0200         9090.4400       0.862456      -0.456853
       9088.3200         9090.7500       0.822843      -0.398981
       9088.6200         9091.0500       0.642464      -0.362251
       9088.9300         9091.3500       0.650067     -0.0250487
       9089.2300         9091.6600       0.601362      0.0847388
       9089.5300         9091.9600       0.649606      0.0369112
       9089.8400         9092.2600       0.319730       0.187329
       9090.1400         9092.5600     -0.0933449       0.107744
       9090.4400         9092.8700      -0.132647      -0.122188
       9090.7500         9093.1700     -0.0756850      -0.163201
       9091.0500         9093.4700      -0.149825     0.00274502
       9091.3500         9093.7800    -0.00406593    0.000124258
       9091.6600         9094.0800      -0.265241      0.0688414
       9091.9600         9094.3800      -0.419828       0.170005
       9092.2600         9094.6900      -0.444830       0.132258
       9092.5600         9094.9900      -0.605106      -0.120195
       9092.8700         9095.2900      -0.569753     -0.0124392
       9093.1700         9095.6000      -0.780178       0.193471
       9093.4700         9095.9000      -0.773172       0.154095
       9093.7800         9096.2100      -0.756777       0.149608
       9094.0800         9096.5100      -0.465033       0.261320
       9094.3800         9096.8100      -0.311048       0.271852
       9094.6900         9097.1200      -0.343814       0.311935
       9094.9900         9097.4200      -0.318539       0.477044
       9095.2900         9097.7200      -0.178570       0.687671
       9095.6000         9098.0300     -0.0859145       0.965502
       9095.9000         9098.3300       0.238175        1.14877
       9096.2100         9098.6300      0.0893276        1.24904
       9096.5100         9098.9400       0.153685        1.10764
       9096.8100         9099.2400      -0.253588        1.02365
       9097.1200         9099.5400      -0.125497       0.885578
       9097.4200         9099.8500       0.200517       0.799160
       9097.7200         9100.1500     -0.0133039       0.618270
       9098.0300         9100.4500      0.0281408       0.447277
       9098.3300         9100.7600      -0.314631       0.136188
       9098.6300         9101.0600      -0.391962      -0.114022
       9098.9400         9101.3600      -0.185629     -0.0153823
       9099.2400         9101.6700      -0.401878     -0.0481223
       9099.5400         9101.9700      -0.500473      0.0266785
       9099.8500         9102.2800      -0.374470      0.0664036
       9100.1500         9102.5800     -0.0707976       0.118571
       9100.4500         9102.8800       0.110004       0.249073
       9100.7600         9103.1900     -0.0598718       0.433888
       9101.0600         9103.4900       0.253570       0.436840
       9101.3600         9103.7900       0.215119       0.617902
       9101.6700         9104.1000       0.225439       0.529770
       9101.9700         9104.4000       0.470533       0.747967
       9102.2800         9104.7000       0.422682       0.535647
       9102.5800         9105.0100       0.317221       0.413216
       9102.8800         9105.3100    -0.00599986       0.512316
       9103.1900         9105.6200      -0.170814       0.394443
       9103.4900         9105.9200     -0.0445051       0.349767
       9103.7900         9106.2200      -0.418225       0.518189
       9104.1000         9106.5300      -0.328638       0.534562
       9104.4000         9106.8300      -0.411371       0.721995
       9104.7000         9107.1300      -0.565780       0.563234
       9105.0100         9107.4400      -0.506475       0.599144
       9105.3100         9107.7400      -0.687783       0.681526
       9105.6200         9108.0500      -0.591870       0.514480
       9105.9200         9108.3500      -0.412102       0.519538
       9106.2200         9108.6500      -0.584730       0.550005
       9106.5300         9108.9600      -0.442760       0.541474
       9106.8300         9109.2600      -0.350947       0.601387
       9107.1300         9109.5600      -0.144890       0.379414
       9107.4400         9109.8700       0.108825       0.656112
       9107.7400         9110.1700      0.0734885       0.787794
       9108.0500         9110.4800     -0.0229047       0.754057
       9108.3500         9110.7800      -0.204887       0.718423
       9108.6500         9111.0800      -0.130440       0.839674
       9108.9600         9111.3900     -0.0967938       0.864831
       9109.2600         9111.6900       0.121602       0.900960
       9109.5600         9112.0000      -0.224790       0.856399
       9109.8700         9112.3000      -0.480333       0.899968
       9110.1700         9112.6000      -0.541965       0.831761
       9110.4800         9112.9100      -0.468494       0.871400
       9110.7800         9113.2100      -0.342174        1.01696
       9111.0800         9113.5200      -0.345398        1.19475
       9111.3900         9113.8200      -0.456853        1.24828
       9111.6900         9114.1200      -0.398981        1.01328
       9112.0000         9114.4300      -0.362251       0.786435
       9112.3000         9114.7300     -0.0250487       0.462492
       9112.6000         9115.0400      0.0847388       0.616555
       9112.9100         9115.3400      0.0369112       0.578325
       9113.2100         9115.6400       0.187329       0.509341
       9113.5200         9115.9500       0.107744       0.538120
       9113.8200         9116.2500      -0.122188       0.381949
       9114.1200         9116.5600      -0.163201       0.137263
       9114.4300         9116.8600     0.00274502     -0.0401692
       9114.7300         9117.1600    0.000124258      0.0657265
       9115.0400         9117.4700      0.0688414      0.0245599
       9115.3400         9117.7700       0.170005      -0.273817
       9115.6400         9118.0800       0.132258      -0.395910
       9115.9500         9118.3800      -0.120195      -0.372582
       9116.2500         9118.6900     -0.0124392      -0.455553
       9116.5600         9118.9900       0.193471      -0.355040
       9116.8600         9119.2900       0.154095      0.0867878
       9117.1600         9119.6000       0.149608       0.500030
       9117.4700         9119.9000       0.261320       0.358407
       9117.7700         9120.2100       0.271852       0.598647
       9118.0800         9120.5100       0.311935       0.838025
       9118.3800         9120.8100       0.477044       0.866588
       9118.6900         9121.1200       0.687671       0.830379
       9118.9900         9121.4200       0.965502       0.930934
       9119.2900         9121.7300        1.14877       0.975279
       9119.6000         9122.0300        1.24904       0.761557
       9119.9000         9122.3400        1.10764       0.892488
       9120.2100         9122.6400        1.02365        1.22571
       9120.5100         9122.9400       0.885578        1.28599
       9120.8100         9123.2500       0.799160        1.10108
       9121.1200         9123.5500       0.618270       0.986145
       9121.4200         9123.8600       0.447277       0.994973
       9121.7300         9124.1600       0.136188       0.727939
       9122.0300         9124.4700      -0.114022       0.605504
       9122.3400         9124.7700     -0.0153823       0.398482
       9122.6400         9125.0700     -0.0481223       0.234416
       9122.9400         9125.3800      0.0266785       0.101649
       9123.2500         9125.6800      0.0664036       0.172277
       9123.5500         9125.9900       0.118571       0.115853
       9123.8600         9126.2900       0.249073       0.121607
       9124.1600         9126.6000       0.433888      -0.275485
       9124.4700         9126.9000       0.436840      -0.255993
       9124.7700         9127.2100       0.617902      0.0988190
       9125.0700         9127.5100       0.529770       0.407057
       9125.3800         9127.8100       0.747967       0.481642
       9125.6800         9128.1200       0.535647       0.498251
       9125.9900         9128.4200       0.413216       0.317672
       9126.2900         9128.7300       0.512316       0.424199
       9126.6000         9129.0300       0.394443       0.346887
       9126.9000         9129.3400       0.349767       0.749842
       9127.2100         9129.6400       0.518189       0.874375
       9127.5100         9129.9500       0.534562       0.565265
       9127.8100         9130.2500       0.721995       0.467668
       9128.1200         9130.5500       0.563234       0.207155
       9128.4200         9130.8600       0.599144       0.232633
       9128.7300         9131.1600       0.681526       0.493023
       9129.0300         9131.4700       0.514480       0.457263
       9129.3400         9131.7700       0.519538       0.354797
       9129.6400         9132.0800       0.550005       0.326220
       9129.9500         9132.3800       0.541474       0.257561
       9130.2500         9132.6900       0.601387       0.210659
       9130.5500         9132.9900       0.379414      0.0828699
       9130.8600         9133.3000       0.656112       0.175025
       9131.1600         9133.6000       0.787794      0.0758216
       9131.4700         9133.9100       0.754057     -0.0425509
       9131.7700         9134.2100       0.718423      -0.141454
       9132.0800         9134.5200       0.839674       0.379986
       9132.3800         9134.8200       0.864831       0.657667
       9132.6900         9135.1200       0.900960        1.06013
       9132.9900         9135.4300       0.856399        1.11632
       9133.3000         9135.7300       0.899968        1.12706
       9133.6000         9136.0400       0.831761        1.06156
       9133.9100         9136.3400       0.871400        1.05295
       9134.2100         9136.6500        1.01696       0.961841
       9134.5200         9136.9500        1.19475        1.08041
       9134.8200         9137.2600        1.24828       0.787446
       9135.1200         9137.5600        1.01328       0.618451
       9135.4300         9137.8700       0.786435       0.146622
       9135.7300         9138.1700       0.462492       0.102430
       9136.0400         9138.4800       0.616555       0.369453
       9136.3400         9138.7800       0.578325       0.409993
       9136.6500         9139.0900       0.509341       0.366854
       9136.9500         9139.3900       0.538120       0.385465
       9137.2600         9139.7000       0.381949       0.267194
       9137.5600         9140.0000       0.137263       0.269363
       9137.8700         9140.3100     -0.0401692      0.0419430
       9138.1700         9140.6100      0.0657265      0.0158663
       9138.4800         9140.9200      0.0245599      0.0925440
       9138.7800         9141.2200      -0.273817     -0.0916534
       9139.0900         9141.5300      -0.395910     -0.0209613
       9139.3900         9141.8300      -0.372582    -0.00494314
       9139.7000         9142.1400      -0.455553     -0.0338092
       9140.0000         9142.4400      -0.355040     -0.0135850
       9140.3100         9142.7500      0.0867878      -0.112192
       9140.6100         9143.0500       0.500030     -0.0851293
       9140.9200         9143.3600       0.358407      0.0261659
       9141.2200         9143.6600       0.598647     -0.0166574
       9141.5300         9143.9700       0.838025       0.161383
       9141.8300         9144.2700       0.866588      0.0311644
       9142.1400         9144.5800       0.830379       0.152723
       9142.4400         9144.8800       0.930934       0.274614
       9142.7500         9145.1900       0.975279       0.500493
       9143.0500         9145.4900       0.761557       0.501170
       9143.3600         9145.8000       0.892488       0.573294
       9143.6600         9146.1000        1.22571       0.613901
       9143.9700         9146.4100        1.28599       0.409369
       9144.2700         9146.7100        1.10108       0.169712
       9144.5800         9147.0200       0.986145       0.190345
       9144.8800         9147.3200       0.994973      0.0127784
       9145.1900         9147.6300       0.727939     -0.0736250
       9145.4900         9147.9300       0.605504      -0.333935
       9145.8000         9148.2400       0.398482      -0.264456
       9146.1000         9148.5400       0.234416      -0.114003
       9146.4100         9148.8500       0.101649      -0.137861
       9146.7100         9149.1500       0.172277     -0.0248377
       9147.0200         9149.4600       0.115853     -0.0100234
       9147.3200         9149.7600       0.121607      -0.103293
       9147.6300         9150.0700      -0.275485      -0.108477
       9147.9300         9150.3700      -0.255993     -0.0477732
       9148.2400         9150.6800      0.0988190      0.0582573
       9148.5400         9150.9800       0.407057     -0.0652656
       9148.8500         9151.2900       0.481642      -0.205168
       9149.1500         9151.5900       0.498251     -0.0355382
       9149.4600         9151.9000       0.317672      0.0793497
       9149.7600         9152.2000       0.424199       0.149860
       9150.0700         9152.5100       0.346887       0.227081
       9150.3700         9152.8100       0.749842       0.462333
       9150.6800         9153.1200       0.874375       0.663869
       9150.9800         9153.4300       0.565265        1.05409
       9151.2900         9153.7300       0.467668        1.11445
       9151.5900         9154.0400       0.207155       0.841377
       9151.9000         9154.3400       0.232633       0.845724
       9152.2000         9154.6500       0.493023       0.860073
       9152.5100         9154.9500       0.457263       0.883159
       9152.8100         9155.2600       0.354797       0.756702
       9153.1200         9155.5600       0.326220       0.712431
       9153.4300         9155.8700       0.257561       0.744834
       9153.7300         9156.1700       0.210659       0.598436
       9154.0400         9156.4800      0.0828699       0.636821
       9154.3400         9156.7800       0.175025       0.654118
       9154.6500         9157.0900      0.0758216       0.495610
       9154.9500         9157.4000     -0.0425509       0.340067
       9155.2600         9157.7000      -0.141454       0.575239
       9155.5600         9158.0100       0.379986       0.647922
       9155.8700         9158.3100       0.657667       0.535413
       9156.1700         9158.6200        1.06013      0.0446336
       9156.4800         9158.9200        1.11632      -0.124380
       9156.7800         9159.2300        1.12706      0.0112114
       9157.0900         9159.5300        1.06156       0.273526
       9157.4000         9159.8400        1.05295       0.293950
       9157.7000         9160.1400       0.961841       0.413755
       9158.0100         9160.4500        1.08041       0.259923
       9158.3100         9160.7600       0.787446       0.305927
       9158.6200         9161.0600       0.618451       0.271490
       9158.9200         9161.3700       0.146622       0.427142
       9159.2300         9161.6700       0.102430       0.271457
       9159.5300         9161.9800       0.369453      0.0223399
       9159.8400         9162.2800       0.409993     -0.0880689
       9160.1400         9162.5900       0.366854      -0.234962
       9160.4500         9162.9000       0.385465      -0.314571
       9160.7600         9163.2000       0.267194      -0.277777
       9161.0600         9163.5100       0.269363     -0.0428568
       9161.3700         9163.8100      0.0419430      0.0366991
       9161.6700         9164.1200      0.0158663     0.00340020
       9161.9800         9164.4200      0.0925440    -0.00145292
       9162.2800         9164.7300     -0.0916534     -0.0160391
       9162.5900         9165.0400     -0.0209613       0.102556
       9162.9000         9165.3400    -0.00494314       0.163203
       9163.2000         9165.6500     -0.0338092       0.185644
       9163.5100         9165.9500     -0.0135850     -0.0140739
       9163.8100         9166.2600      -0.112192      -0.430777
       9164.1200         9166.5600     -0.0851293      -0.708759
       9164.4200         9166.8700      0.0261659      -0.621089
       9164.7300         9167.1700     -0.0166574      -0.414444
       9165.0400         9167.4800       0.161383      -0.252597
       9165.3400         9167.7900      0.0311644      -0.566745
       9165.6500         9168.0900       0.152723      -0.486393
       9165.9500         9168.4000       0.274614      -0.506643
       9166.2600         9168.7000       0.500493      -0.198561
       9166.5600         9169.0100       0.501170       0.106724
       9166.8700         9169.3200       0.573294       0.416047
       9167.1700         9169.6200       0.613901       0.267718
       9167.4800         9169.9300       0.409369       0.124766
       9167.7900         9170.2300       0.169712      0.0482895
       9168.0900         9170.5400       0.190345       0.434163
       9168.4000         9170.8500      0.0127784       0.414809
       9168.7000         9171.1500     -0.0736250       0.411351
       9169.0100         9171.4600      -0.333935       0.379848
       9169.3200         9171.7600      -0.264456      0.0581485
       9169.6200         9172.0700      -0.114003      0.0426737
       9169.9300         9172.3800      -0.137861      0.0403951
       9170.2300         9172.6800     -0.0248377      0.0646206
       9170.5400         9172.9900     -0.0100234     -0.0643188
