       lambda          SN_2796        SN_2803
       14508.100         14513.900        1.98035       0.490674
       14508.600         14514.400        1.98577        1.30207
       14509.000         14514.900        1.82160        1.63263
       14509.500         14515.300        1.52611        1.55462
       14510.000         14515.800        1.72234        1.38819
       14510.500         14516.300        1.84696        1.28923
       14511.000         14516.800        1.25647        1.14933
       14511.500         14517.300        1.88104        1.02817
       14512.000         14517.800        1.10618        1.20002
       14512.400         14518.200       0.340202        1.23498
       14512.900         14518.700      -0.111605        1.19040
       14513.400         14519.200      -0.335006        1.22403
       14513.900         14519.700      -0.434922        1.17703
       14514.400         14520.200      -0.372101       0.932375
       14514.900         14520.700      -0.319352       0.306864
       14515.300         14521.200      -0.131815     -0.0672153
       14515.800         14521.600      0.0278909      -0.187143
       14516.300         14522.100      0.0637128     -0.0878689
       14516.800         14522.600     -0.0762778      0.0159013
       14517.300         14523.100     -0.0745825      0.0510046
       14517.800         14523.600      -0.508843       0.306170
       14518.200         14524.100      -0.333216       0.495842
       14518.700         14524.500       0.446798       0.525040
       14519.200         14525.000        1.65854       0.416107
       14519.700         14525.500        2.50288     -0.0915203
       14520.200         14526.000        2.93128     -0.0651286
       14520.700         14526.500        2.86748      -0.408386
       14521.200         14527.000        2.73598      -0.406835
       14521.600         14527.500        2.43145      -0.427337
       14522.100         14527.900        2.22906      -0.440872
       14522.600         14528.400        1.92079      -0.416507
       14523.100         14528.900        1.68984      -0.442726
       14523.600         14529.400        1.60591      -0.497273
       14524.100         14529.900        1.24930      -0.578492
       14524.500         14530.400       0.769020      -0.667597
       14525.000         14530.800       0.922427      -0.793040
       14525.500         14531.300       0.761069      -0.962651
       14526.000         14531.800       0.743835      -0.715632
       14526.500         14532.300       0.661412      -0.911613
       14527.000         14532.800       0.668281      -0.127350
       14527.500         14533.300       0.599678      -0.284874
       14527.900         14533.800       0.550274      -0.277149
       14528.400         14534.200       0.414385     -0.0133337
       14528.900         14534.700       0.149401      0.0214982
       14529.400         14535.200       0.128986    -0.00876998
       14529.900         14535.700      -0.113289      0.0404562
       14530.400         14536.200      -0.253727      -0.171641
       14530.800         14536.700      -0.303882      -0.460235
       14531.300         14537.100      -0.423030      -0.527102
       14531.800         14537.600      -0.900497      -0.384661
       14532.300         14538.100      -0.736188      0.0819852
       14532.800         14538.600      -0.591652      0.0661264
       14533.300         14539.100      -0.471948       0.114518
       14533.800         14539.600      -0.508664       0.151433
       14534.200         14540.100      -0.696444       0.162654
       14534.700         14540.500      -0.980059      0.0695766
       14535.200         14541.000       -1.04082     0.00571918
       14535.700         14541.500       -1.02949    -0.00707225
       14536.200         14542.000      -0.596050      0.0628235
       14536.700         14542.500      -0.232930       0.174919
       14537.100         14543.000      -0.134764       0.226347
       14537.600         14543.500      -0.139434       0.235928
       14538.100         14543.900       0.183628       0.171347
       14538.600         14544.400      0.0672342      -0.329067
       14539.100         14544.900      -0.123971      -0.465602
       14539.600         14545.400      -0.264241      -0.536340
       14540.100         14545.900      -0.204566      -0.406861
       14540.500         14546.400     -0.0592976      -0.411148
       14541.000         14546.800       0.128955      -0.320027
       14541.500         14547.300       0.237539      -0.273127
       14542.000         14547.800       0.332919      -0.119748
       14542.500         14548.300       0.220302      0.0460404
       14543.000         14548.800      -0.142407       0.179764
       14543.500         14549.300      -0.122323       0.415335
       14543.900         14549.800      -0.149022       0.459572
       14544.400         14550.200      -0.159563       0.528826
       14544.900         14550.700     -0.0842861       0.589189
       14545.400         14551.200       0.490674       0.557539
       14545.900         14551.700        1.30207       0.620988
       14546.400         14552.200        1.63263       0.591316
       14546.800         14552.700        1.55462       0.733724
       14547.300         14553.200        1.38819       0.696366
       14547.800         14553.600        1.28923       0.526635
       14548.300         14554.100        1.14933       0.522006
       14548.800         14554.600        1.02817       0.474996
       14549.300         14555.100        1.20002       0.257785
       14549.800         14555.600        1.23498       0.155416
       14550.200         14556.100        1.19040     -0.0201698
       14550.700         14556.600        1.22403      -0.171842
       14551.200         14557.000        1.17703      -0.346095
       14551.700         14557.500       0.932375      -0.234580
       14552.200         14558.000       0.306864      -0.431474
       14552.700         14558.500     -0.0672153      -0.381063
       14553.200         14559.000      -0.187143      -0.302816
       14553.600         14559.500     -0.0878689       0.261999
       14554.100         14560.000      0.0159013        1.24391
       14554.600         14560.400      0.0510046        2.35621
       14555.100         14560.900       0.306170        3.32025
       14555.600         14561.400       0.495842        4.51291
       14556.100         14561.900       0.525040        5.46974
       14556.600         14562.400       0.416107        6.58567
       14557.000         14562.900     -0.0915203        7.40998
       14557.500         14563.400     -0.0651286        8.09527
       14558.000         14563.800      -0.408386        8.16335
       14558.500         14564.300      -0.406835        7.76332
       14559.000         14564.800      -0.427337        6.05779
       14559.500         14565.300      -0.440872        4.86844
       14560.000         14565.800      -0.416507        1.92477
       14560.400         14566.300      -0.442726       0.464044
       14560.900         14566.800      -0.497273       0.316617
       14561.400         14567.200      -0.578492      0.0652253
       14561.900         14567.700      -0.667597      -0.137804
       14562.400         14568.200      -0.793040      -0.335761
       14562.900         14568.700      -0.962651      -0.505649
       14563.400         14569.200      -0.715632      -0.650508
       14563.800         14569.700      -0.911613      -0.806891
       14564.300         14570.200      -0.127350      -0.923301
       14564.800         14570.600      -0.284874       -1.13458
       14565.300         14571.100      -0.277149       -1.24789
       14565.800         14571.600     -0.0133337       -1.56375
       14566.300         14572.100      0.0214982      -0.965836
       14566.800         14572.600    -0.00876998     -0.0110062
       14567.200         14573.100      0.0404562      -0.120586
       14567.700         14573.600      -0.171641       0.137121
       14568.200         14574.000      -0.460235       0.430223
       14568.700         14574.500      -0.527102       0.642173
       14569.200         14575.000      -0.384661       0.700828
       14569.700         14575.500      0.0819852       0.905474
       14570.200         14576.000      0.0661264        1.05980
       14570.600         14576.500       0.114518        1.07107
       14571.100         14577.000       0.151433       0.872578
       14571.600         14577.400       0.162654       0.836103
       14572.100         14577.900      0.0695766       0.727480
       14572.600         14578.400     0.00571918       0.634831
       14573.100         14578.900    -0.00707225       0.530418
       14573.600         14579.400      0.0628235       0.249116
       14574.000         14579.900       0.174919      0.0231076
       14574.500         14580.400       0.226347     -0.0864495
       14575.000         14580.900       0.235928      -0.125358
       14575.500         14581.300       0.171347     -0.0232035
       14576.000         14581.800      -0.329067      -0.193795
       14576.500         14582.300      -0.465602      -0.251447
       14577.000         14582.800      -0.536340      -0.275346
       14577.400         14583.300      -0.406861      -0.202192
       14577.900         14583.800      -0.411148      -0.218322
       14578.400         14584.300      -0.320027      -0.216067
       14578.900         14584.700      -0.273127      -0.237525
       14579.400         14585.200      -0.119748      -0.113834
       14579.900         14585.700      0.0460404     -0.0332478
       14580.400         14586.200       0.179764      0.0379663
       14580.900         14586.700       0.415335     -0.0794309
       14581.300         14587.200       0.459572    -0.00178309
       14581.800         14587.700       0.528826      -0.171052
       14582.300         14588.100       0.589189      -0.237916
       14582.800         14588.600       0.557539      -0.279811
       14583.300         14589.100       0.620988      -0.239571
       14583.800         14589.600       0.591316      -0.114748
       14584.300         14590.100       0.733724   -0.000511112
       14584.700         14590.600       0.696366     -0.0962377
       14585.200         14591.100       0.526635       0.131181
       14585.700         14591.600       0.522006       0.178133
       14586.200         14592.000       0.474996       0.206575
       14586.700         14592.500       0.257785       0.386880
       14587.200         14593.000       0.155416       0.796031
       14587.700         14593.500     -0.0201698        1.06391
       14588.100         14594.000      -0.171842        1.06925
       14588.600         14594.500      -0.346095        1.07405
       14589.100         14595.000      -0.234580        1.03294
       14589.600         14595.500      -0.431474        1.09357
       14590.100         14595.900      -0.381063        1.01342
       14590.600         14596.400      -0.302816       0.922517
       14591.100         14596.900       0.261999       0.986076
       14591.600         14597.400        1.24391       0.793587
       14592.000         14597.900        2.35621       0.923021
       14592.500         14598.400        3.32025       0.957181
       14593.000         14598.900        4.51291       0.727095
       14593.500         14599.300        5.46974       0.259751
       14594.000         14599.800        6.58567      -0.112260
       14594.500         14600.300        7.40998      -0.107627
       14595.000         14600.800        8.09527      -0.101950
       14595.500         14601.300        8.16335     -0.0735098
       14595.900         14601.800        7.76332      -0.211122
       14596.400         14602.300        6.05779      -0.226110
       14596.900         14602.800        4.86844      -0.230650
       14597.400         14603.200        1.92477      -0.236530
       14597.900         14603.700       0.464044      -0.193559
       14598.400         14604.200       0.316617      -0.419712
       14598.900         14604.700      0.0652253      -0.466854
       14599.300         14605.200      -0.137804      -0.355961
       14599.800         14605.700      -0.335761      -0.256625
       14600.300         14606.200      -0.505649      -0.260615
       14600.800         14606.700      -0.650508      -0.263762
       14601.300         14607.100      -0.806891      -0.203796
       14601.800         14607.600      -0.923301     -0.0699577
       14602.300         14608.100       -1.13458     -0.0542844
       14602.800         14608.600       -1.24789      0.0165277
       14603.200         14609.100       -1.56375     0.00558116
       14603.700         14609.600      -0.965836     -0.0938322
       14604.200         14610.100     -0.0110062     -0.0971324
       14604.700         14610.500      -0.120586     -0.0774419
       14605.200         14611.000       0.137121     -0.0191923
       14605.700         14611.500       0.430223      -0.170906
       14606.200         14612.000       0.642173      -0.179121
       14606.700         14612.500       0.700828       0.279666
       14607.100         14613.000       0.905474       0.633266
       14607.600         14613.500        1.05980       0.959128
       14608.100         14614.000        1.07107        1.26129
       14608.600         14614.500       0.872578        1.44694
       14609.100         14614.900       0.836103        1.42828
       14609.600         14615.400       0.727480        1.37018
       14610.100         14615.900       0.634831        1.32339
       14610.500         14616.400       0.530418        1.30196
       14611.000         14616.900       0.249116        1.19108
       14611.500         14617.400      0.0231076        1.19653
       14612.000         14617.900     -0.0864495        1.26094
       14612.500         14618.300      -0.125358        1.19519
       14613.000         14618.800     -0.0232035        1.01156
       14613.500         14619.300      -0.193795       0.748402
       14614.000         14619.800      -0.251447       0.410542
       14614.500         14620.300      -0.275346       0.102851
       14614.900         14620.800      -0.202192      0.0454252
       14615.400         14621.300      -0.218322       0.321996
       14615.900         14621.800      -0.216067       0.565351
       14616.400         14622.300      -0.237525       0.824571
       14616.900         14622.700      -0.113834       0.836681
       14617.400         14623.200     -0.0332478       0.929656
       14617.900         14623.700      0.0379663       0.969780
       14618.300         14624.200     -0.0794309        1.02655
       14618.800         14624.700    -0.00178309        1.39457
       14619.300         14625.200      -0.171052        1.20026
       14619.800         14625.700      -0.237916        1.04985
       14620.300         14626.200      -0.279811       0.674504
       14620.800         14626.600      -0.239571       0.110328
       14621.300         14627.100      -0.114748       0.119474
       14621.800         14627.600   -0.000511112      0.0397883
       14622.300         14628.100     -0.0962377     -0.0344016
       14622.700         14628.600       0.131181     -0.0819537
       14623.200         14629.100       0.178133     -0.0977858
       14623.700         14629.600       0.206575      -0.127600
       14624.200         14630.100       0.386880      -0.208213
       14624.700         14630.500       0.796031      -0.218914
       14625.200         14631.000        1.06391      -0.413684
       14625.700         14631.500        1.06925      -0.533533
       14626.200         14632.000        1.07405      -0.564317
       14626.600         14632.500        1.03294      -0.640100
       14627.100         14633.000        1.09357      -0.228712
       14627.600         14633.500        1.01342      -0.582978
       14628.100         14634.000       0.922517      -0.786459
       14628.600         14634.500       0.986076      -0.881742
       14629.100         14634.900       0.793587      -0.960491
       14629.600         14635.400       0.923021      -0.920236
       14630.100         14635.900       0.957181      -0.836716
       14630.500         14636.400       0.727095      -0.776756
       14631.000         14636.900       0.259751      -0.770330
       14631.500         14637.400      -0.112260      -0.626383
       14632.000         14637.900      -0.107627      -0.522351
       14632.500         14638.400      -0.101950     -0.0817676
       14633.000         14638.800     -0.0735098       0.715825
       14633.500         14639.300      -0.211122        1.22578
       14634.000         14639.800      -0.226110        1.44428
       14634.500         14640.300      -0.230650       0.749921
       14634.900         14640.800      -0.236530       0.622641
       14635.400         14641.300      -0.193559       0.359300
       14635.900         14641.800      -0.419712       0.323364
       14636.400         14642.300      -0.466854       0.680399
       14636.900         14642.800      -0.355961       0.833532
       14637.400         14643.200      -0.256625        1.09700
       14637.900         14643.700      -0.260615        1.12859
       14638.400         14644.200      -0.263762        1.15788
       14638.800         14644.700      -0.203796       0.930198
       14639.300         14645.200     -0.0699577       0.650121
       14639.800         14645.700     -0.0542844       0.166081
       14640.300         14646.200      0.0165277       0.240649
       14640.800         14646.700     0.00558116       0.980635
       14641.300         14647.100     -0.0938322        1.20273
       14641.800         14647.600     -0.0971324        1.39811
       14642.300         14648.100     -0.0774419        1.43367
       14642.800         14648.600     -0.0191923        1.12711
       14643.200         14649.100      -0.170906        1.07082
       14643.700         14649.600      -0.179121       0.849787
       14644.200         14650.100       0.279666       0.758782
       14644.700         14650.600       0.633266       0.663128
       14645.200         14651.100       0.959128       0.471402
       14645.700         14651.500        1.26129       0.118117
       14646.200         14652.000        1.44694       0.421583
       14646.700         14652.500        1.42828       0.370677
       14647.100         14653.000        1.37018       0.444585
       14647.600         14653.500        1.32339       0.412793
       14648.100         14654.000        1.30196       0.582086
       14648.600         14654.500        1.19108       0.565836
       14649.100         14655.000        1.19653       0.525036
       14649.600         14655.500        1.26094       0.707596
       14650.100         14655.900        1.19519       0.929176
       14650.600         14656.400        1.01156        1.38948
       14651.100         14656.900       0.748402        1.90397
       14651.500         14657.400       0.410542        1.78475
       14652.000         14657.900       0.102851        1.34057
       14652.500         14658.400      0.0454252        1.19836
       14653.000         14658.900       0.321996       0.599886
       14653.500         14659.400       0.565351       0.143147
       14654.000         14659.900       0.824571     -0.0851782
       14654.500         14660.300       0.836681      0.0464179
       14655.000         14660.800       0.929656     -0.0465730
       14655.500         14661.300       0.969780      -0.113691
       14655.900         14661.800        1.02655      -0.169702
       14656.400         14662.300        1.39457      -0.277046
       14656.900         14662.800        1.20026      -0.395509
       14657.400         14663.300        1.04985      -0.502926
       14657.900         14663.800       0.674504      -0.557834
       14658.400         14664.300       0.110328      -0.568986
       14658.900         14664.700       0.119474      -0.777623
       14659.400         14665.200      0.0397883      -0.674622
       14659.900         14665.700     -0.0344016      -0.411064
       14660.300         14666.200     -0.0819537     -0.0920810
       14660.800         14666.700     -0.0977858      -0.280349
       14661.300         14667.200      -0.127600       0.265155
       14661.800         14667.700      -0.208213       0.888510
       14662.300         14668.200      -0.218914        1.20731
       14662.800         14668.700      -0.413684        1.45506
       14663.300         14669.100      -0.533533        1.50694
       14663.800         14669.600      -0.564317        1.41285
       14664.300         14670.100      -0.640100        1.37923
       14664.700         14670.600      -0.228712        1.47660
       14665.200         14671.100      -0.582978        1.93740
       14665.700         14671.600      -0.786459        2.31747
       14666.200         14672.100      -0.881742        2.45880
       14666.700         14672.600      -0.960491        2.52975
       14667.200         14673.100      -0.920236        2.41265
       14667.700         14673.600      -0.836716        2.26675
       14668.200         14674.000      -0.776756        1.93032
       14668.700         14674.500      -0.770330        1.57608
       14669.100         14675.000      -0.626383        1.55300
       14669.600         14675.500      -0.522351        1.65379
       14670.100         14676.000     -0.0817676        1.97954
       14670.600         14676.500       0.715825        2.04335
       14671.100         14677.000        1.22578        1.83574
       14671.600         14677.500        1.44428        1.18373
       14672.100         14678.000       0.749921       0.696932
       14672.600         14678.400       0.622641       0.626574
       14673.100         14678.900       0.359300       0.535050
       14673.600         14679.400       0.323364       0.387335
       14674.000         14679.900       0.680399       0.189404
       14674.500         14680.400       0.833532      0.0444756
       14675.000         14680.900        1.09700       0.102389
       14675.500         14681.400        1.12859     0.00785744
       14676.000         14681.900        1.15788       0.107512
       14676.500         14682.400       0.930198      -0.148390
       14677.000         14682.900       0.650121     -0.0596430
       14677.500         14683.300       0.166081       0.251162
       14678.000         14683.800       0.240649        1.11648
       14678.400         14684.300       0.980635        1.70376
       14678.900         14684.800        1.20273        1.86047
       14679.400         14685.300        1.39811        1.61367
       14679.900         14685.800        1.43367        1.67408
       14680.400         14686.300        1.12711        1.78563
       14680.900         14686.800        1.07082        1.91500
       14681.400         14687.300       0.849787        2.01768
       14681.900         14687.800       0.758782        2.21932
       14682.400         14688.200       0.663128        2.22783
       14682.900         14688.700       0.471402        2.32698
       14683.300         14689.200       0.118117        2.35934
       14683.800         14689.700       0.421583        2.31227
       14684.300         14690.200       0.370677        1.67775
       14684.800         14690.700       0.444585        1.13858
       14685.300         14691.200       0.412793       0.797512
       14685.800         14691.700       0.582086        1.03745
       14686.300         14692.200       0.565836        1.07766
       14686.800         14692.700       0.525036        1.13139
       14687.300         14693.100       0.707596        1.17778
       14687.800         14693.600       0.929176        1.01051
       14688.200         14694.100        1.38948       0.745201
       14688.700         14694.600        1.90397       0.607567
       14689.200         14695.100        1.78475       0.582180
       14689.700         14695.600        1.34057       0.489019
       14690.200         14696.100        1.19836       0.371653
       14690.700         14696.600       0.599886       0.247021
       14691.200         14697.100       0.143147       0.183297
       14691.700         14697.600     -0.0851782       0.349536
       14692.200         14698.000      0.0464179       0.657294
       14692.700         14698.500     -0.0465730       0.748340
       14693.100         14699.000      -0.113691       0.475963
       14693.600         14699.500      -0.169702       0.486893
       14694.100         14700.000      -0.277046       0.415840
       14694.600         14700.500      -0.395509       0.285808
       14695.100         14701.000      -0.502926      0.0755137
       14695.600         14701.500      -0.557834      0.0904095
       14696.100         14702.000      -0.568986      0.0232581
       14696.600         14702.500      -0.777623     -0.0735773
       14697.100         14703.000      -0.674622     0.00693902
       14697.600         14703.400      -0.411064     -0.0539447
       14698.000         14703.900     -0.0920810     -0.0786137
       14698.500         14704.400      -0.280349      -0.220436
       14699.000         14704.900       0.265155      -0.272984
       14699.500         14705.400       0.888510      -0.318723
       14700.000         14705.900        1.20731      -0.501844
       14700.500         14706.400        1.45506      -0.519181
       14701.000         14706.900        1.50694      -0.384750
       14701.500         14707.400        1.41285      -0.146472
       14702.000         14707.900        1.37923      -0.249271
       14702.500         14708.300        1.47660      -0.147683
       14703.000         14708.800        1.93740      0.0834896
       14703.400         14709.300        2.31747      0.0804985
       14703.900         14709.800        2.45880       0.243161
       14704.400         14710.300        2.52975      0.0148641
       14704.900         14710.800        2.41265     -0.0846447
       14705.400         14711.300        2.26675      -0.100310
       14705.900         14711.800        1.93032      0.0526303
       14706.400         14712.300        1.57608      0.0372151
       14706.900         14712.800        1.55300      -0.140953
       14707.400         14713.300        1.65379      -0.407312
       14707.900         14713.700        1.97954      -0.315983
       14708.300         14714.200        2.04335      -0.180523
       14708.800         14714.700        1.83574      -0.387452
       14709.300         14715.200        1.18373      -0.929798
       14709.800         14715.700       0.696932      -0.842973
       14710.300         14716.200       0.626574      -0.458655
       14710.800         14716.700       0.535050      -0.301431
       14711.300         14717.200       0.387335     -0.0879679
       14711.800         14717.700       0.189404     -0.0132772
       14712.300         14718.200      0.0444756       0.154822
       14712.800         14718.700       0.102389       0.405802
       14713.300         14719.100     0.00785744       0.460322
       14713.700         14719.600       0.107512       0.485738
       14714.200         14720.100      -0.148390       0.510943
       14714.700         14720.600     -0.0596430       0.526492
       14715.200         14721.100       0.251162       0.596098
       14715.700         14721.600        1.11648       0.825285
       14716.200         14722.100        1.70376       0.797973
       14716.700         14722.600        1.86047       0.549286
       14717.200         14723.100        1.61367       0.536086
       14717.700         14723.600        1.67408       0.485578
       14718.200         14724.100        1.78563       0.347910
       14718.700         14724.500        1.91500       0.103345
       14719.100         14725.000        2.01768      -0.221971
       14719.600         14725.500        2.21932      -0.257780
       14720.100         14726.000        2.22783      -0.250619
       14720.600         14726.500        2.32698      -0.421957
       14721.100         14727.000        2.35934      -0.522378
       14721.600         14727.500        2.31227      -0.356692
       14722.100         14728.000        1.67775      0.0292771
       14722.600         14728.500        1.13858       0.184626
       14723.100         14729.000       0.797512       0.580093
       14723.600         14729.500        1.03745       0.664863
       14724.100         14729.900        1.07766       0.724260
       14724.500         14730.400        1.13139       0.732331
       14725.000         14730.900        1.17778        1.09028
       14725.500         14731.400        1.01051        1.12950
       14726.000         14731.900       0.745201        1.07786
       14726.500         14732.400       0.607567        1.04261
       14727.000         14732.900       0.582180       0.942170
       14727.500         14733.400       0.489019       0.656891
       14728.000         14733.900       0.371653       0.435599
       14728.500         14734.400       0.247021       0.434487
       14729.000         14734.900       0.183297       0.397679
       14729.500         14735.400       0.349536       0.283252
       14729.900         14735.800       0.657294       0.226963
       14730.400         14736.300       0.748340       0.184742
       14730.900         14736.800       0.475963       0.171904
       14731.400         14737.300       0.486893      0.0277382
       14731.900         14737.800       0.415840      0.0300740
       14732.400         14738.300       0.285808       0.174649
       14732.900         14738.800      0.0755137       0.456379
       14733.400         14739.300      0.0904095       0.779041
       14733.900         14739.800      0.0232581        1.17749
       14734.400         14740.300     -0.0735773        1.45810
       14734.900         14740.800     0.00693902        1.28658
       14735.400         14741.300     -0.0539447        1.44790
       14735.800         14741.700     -0.0786137        1.67908
       14736.300         14742.200      -0.220436        1.94564
       14736.800         14742.700      -0.272984        2.08179
       14737.300         14743.200      -0.318723        1.50672
       14737.800         14743.700      -0.501844        1.61908
       14738.300         14744.200      -0.519181        1.35738
       14738.800         14744.700      -0.384750       0.805467
       14739.300         14745.200      -0.146472       0.514778
       14739.800         14745.700      -0.249271       0.216463
       14740.300         14746.200      -0.147683       0.167255
       14740.800         14746.700      0.0834896       0.259709
       14741.300         14747.200      0.0804985       0.297782
       14741.700         14747.600       0.243161       0.260515
       14742.200         14748.100      0.0148641       0.240157
       14742.700         14748.600     -0.0846447       0.128126
       14743.200         14749.100      -0.100310    -0.00149339
       14743.700         14749.600      0.0526303       0.257337
       14744.200         14750.100      0.0372151    -0.00313358
       14744.700         14750.600      -0.140953     -0.0460965
       14745.200         14751.100      -0.407312       0.246079
       14745.700         14751.600      -0.315983       0.159852
       14746.200         14752.100      -0.180523       0.508584
       14746.700         14752.600      -0.387452       0.591159
       14747.200         14753.100      -0.929798       0.234438
       14747.600         14753.600      -0.842973       0.229484
       14748.100         14754.000      -0.458655       0.268021
       14748.600         14754.500      -0.301431      0.0986951
       14749.100         14755.000     -0.0879679       0.344889
       14749.600         14755.500     -0.0132772       0.556600
       14750.100         14756.000       0.154822       0.666135
       14750.600         14756.500       0.405802       0.692874
       14751.100         14757.000       0.460322       0.708717
       14751.600         14757.500       0.485738       0.638618
       14752.100         14758.000       0.510943       0.725976
       14752.600         14758.500       0.526492       0.883391
       14753.100         14759.000       0.596098       0.600273
       14753.600         14759.500       0.825285       0.465401
       14754.000         14760.000       0.797973       0.345387
       14754.500         14760.400       0.549286       0.189710
       14755.000         14760.900       0.536086     0.00297020
       14755.500         14761.400       0.485578      -0.512184
       14756.000         14761.900       0.347910      -0.974909
       14756.500         14762.400       0.103345       -1.20795
       14757.000         14762.900      -0.221971       -1.22410
       14757.500         14763.400      -0.257780       -1.17798
       14758.000         14763.900      -0.250619       -1.04647
       14758.500         14764.400      -0.421957      -0.943577
       14759.000         14764.900      -0.522378       -1.02611
       14759.500         14765.400      -0.356692       -1.09710
       14760.000         14765.900      0.0292771       -1.01740
       14760.400         14766.400       0.184626       -1.09536
       14760.900         14766.800       0.580093       -1.08957
       14761.400         14767.300       0.664863       -1.01171
       14761.900         14767.800       0.724260      -0.749800
       14762.400         14768.300       0.732331      -0.374265
       14762.900         14768.800        1.09028      -0.262246
       14763.400         14769.300        1.12950      -0.271981
       14763.900         14769.800        1.07786      -0.371263
       14764.400         14770.300        1.04261      -0.504125
       14764.900         14770.800       0.942170      -0.722378
       14765.400         14771.300       0.656891      -0.749567
       14765.900         14771.800       0.435599      -0.582027
       14766.400         14772.300       0.434487      -0.606276
       14766.800         14772.800       0.397679      -0.517599
       14767.300         14773.200       0.283252      -0.544205
       14767.800         14773.700       0.226963      -0.649545
       14768.300         14774.200       0.184742      -0.668751
       14768.800         14774.700       0.171904      -0.822615
       14769.300         14775.200      0.0277382      -0.797344
       14769.800         14775.700      0.0300740      -0.781974
       14770.300         14776.200       0.174649      -0.570832
       14770.800         14776.700       0.456379      -0.431341
       14771.300         14777.200       0.779041      0.0653501
       14771.800         14777.700        1.17749       0.382284
       14772.300         14778.200        1.45810       0.461225
       14772.800         14778.700        1.28658       0.608520
       14773.200         14779.200        1.44790       0.611891
       14773.700         14779.700        1.67908       0.463242
       14774.200         14780.100        1.94564       0.529398
       14774.700         14780.600        2.08179       0.324016
       14775.200         14781.100        1.50672       0.412583
       14775.700         14781.600        1.61908       0.685496
       14776.200         14782.100        1.35738       0.692416
       14776.700         14782.600       0.805467       0.743043
       14777.200         14783.100       0.514778       0.795656
       14777.700         14783.600       0.216463       0.339960
       14778.200         14784.100       0.167255      0.0162308
       14778.700         14784.600       0.259709     -0.0274069
       14779.200         14785.100       0.297782      -0.111231
       14779.700         14785.600       0.260515      0.0234644
       14780.100         14786.100       0.240157       0.195201
       14780.600         14786.600       0.128126       0.309389
       14781.100         14787.100    -0.00149339       0.499389
       14781.600         14787.500       0.257337       0.506298
       14782.100         14788.000    -0.00313358       0.317807
       14782.600         14788.500     -0.0460965       0.442498
       14783.100         14789.000       0.246079       0.461065
       14783.600         14789.500       0.159852       0.168462
       14784.100         14790.000       0.508584       0.371052
       14784.600         14790.500       0.591159       0.433354
       14785.100         14791.000       0.234438       0.680428
       14785.600         14791.500       0.229484       0.879777
       14786.100         14792.000       0.268021       0.748723
       14786.600         14792.500      0.0986951      -0.594086
       14787.100         14793.000       0.344889      -0.663346
       14787.500         14793.500       0.556600      -0.556510
       14788.000         14794.000       0.666135      -0.804271
       14788.500         14794.500       0.692874      -0.177212
       14789.000         14794.900       0.708717      -0.259481
       14789.500         14795.400       0.638618      -0.199869
       14790.000         14795.900       0.725976      -0.187183
       14790.500         14796.400       0.883391      -0.191818
       14791.000         14796.900       0.600273      -0.228914
       14791.500         14797.400       0.465401      -0.272758
       14792.000         14797.900       0.345387      -0.351184
       14792.500         14798.400       0.189710      -0.304005
       14793.000         14798.900     0.00297020       0.208137
       14793.500         14799.400      -0.512184       0.304864
       14794.000         14799.900      -0.974909       0.462643
       14794.500         14800.400       -1.20795        1.13584
       14794.900         14800.900       -1.22410       0.317266
       14795.400         14801.400       -1.17798       0.737774
       14795.900         14801.900       -1.04647       0.485334
       14796.400         14802.400      -0.943577       0.663981
       14796.900         14802.800       -1.02611       0.550477
       14797.400         14803.300       -1.09710       0.776015
       14797.900         14803.800       -1.01740       0.834279
       14798.400         14804.300       -1.09536       0.992142
       14798.900         14804.800       -1.08957        1.12305
       14799.400         14805.300       -1.01171        1.21523
       14799.900         14805.800      -0.749800        1.14019
       14800.400         14806.300      -0.374265       0.974895
       14800.900         14806.800      -0.262246       0.977268
       14801.400         14807.300      -0.271981        1.05534
       14801.900         14807.800      -0.371263       0.934973
       14802.400         14808.300      -0.504125        1.11220
       14802.800         14808.800      -0.722378        1.09702
       14803.300         14809.300      -0.749567        1.17830
       14803.800         14809.800      -0.582027        1.05195
       14804.300         14810.300      -0.606276       0.864818
       14804.800         14810.700      -0.517599       0.730550
       14805.300         14811.200      -0.544205       0.635386
       14805.800         14811.700      -0.649545       0.415215
       14806.300         14812.200      -0.668751       0.385491
       14806.800         14812.700      -0.822615       0.433265
       14807.300         14813.200      -0.797344       0.597410
       14807.800         14813.700      -0.781974       0.610762
       14808.300         14814.200      -0.570832       0.603876
       14808.800         14814.700      -0.431341       0.266698
       14809.300         14815.200      0.0653501       0.323182
       14809.800         14815.700       0.382284       0.416461
       14810.300         14816.200       0.461225       0.365314
       14810.700         14816.700       0.608520       0.404019
       14811.200         14817.200       0.611891       0.371086
       14811.700         14817.700       0.463242       0.230237
       14812.200         14818.200       0.529398       0.376484
       14812.700         14818.700       0.324016       0.445320
       14813.200         14819.100       0.412583       0.323616
       14813.700         14819.600       0.685496       0.173452
       14814.200         14820.100       0.692416      -0.192410
       14814.700         14820.600       0.743043       0.152553
       14815.200         14821.100       0.795656       0.413234
       14815.700         14821.600       0.339960       0.450386
       14816.200         14822.100      0.0162308       0.490556
       14816.700         14822.600     -0.0274069       0.616104
       14817.200         14823.100      -0.111231       0.724288
       14817.700         14823.600      0.0234644       0.682775
       14818.200         14824.100       0.195201       0.790222
       14818.700         14824.600       0.309389       0.891568
