       lambda          SN_2796        SN_2803
       10779.400         10783.700      -0.324141       0.140361
       10779.800         10784.100      -0.333953       0.145914
       10780.100         10784.500      -0.237879       0.152628
       10780.500         10784.800      -0.230814     -0.0706511
       10780.900         10785.200     -0.0108780      -0.126588
       10781.200         10785.500       0.209614      -0.195368
       10781.600         10785.900       0.228236      -0.178649
       10781.900         10786.300      0.0626618      -0.122097
       10782.300         10786.600     -0.0202198      -0.189731
       10782.700         10787.000       0.166569      -0.190414
       10783.000         10787.300      0.0730891      -0.320260
       10783.400         10787.700      0.0169618      -0.349694
       10783.700         10788.100     -0.0954800      -0.586003
       10784.100         10788.400      -0.109169      -0.530616
       10784.500         10788.800     -0.0838050      -0.554977
       10784.800         10789.100      -0.327920      -0.456061
       10785.200         10789.500      -0.247143      -0.267172
       10785.500         10789.800      -0.509535     -0.0903647
       10785.900         10790.200      -0.404513      -0.103954
       10786.300         10790.600     -0.0953330      -0.114022
       10786.600         10790.900     -0.0209904      -0.217423
       10787.000         10791.300      0.0286271      -0.191652
       10787.300         10791.700     -0.0255015      -0.107853
       10787.700         10792.000      0.0335639       0.109340
       10788.100         10792.400       0.151242      0.0813240
       10788.400         10792.700       0.181477       0.245660
       10788.800         10793.100       0.277321       0.189559
       10789.100         10793.500       0.294360       0.264036
       10789.500         10793.800       0.392261       0.291871
       10789.800         10794.200       0.359298       0.341995
       10790.200         10794.500       0.509213       0.273373
       10790.600         10794.900       0.328215       0.267198
       10790.900         10795.200       0.183797       0.309078
       10791.300         10795.600       0.125728       0.365222
       10791.700         10796.000       0.146904       0.330850
       10792.000         10796.300      0.0638650       0.250871
       10792.400         10796.700       0.203184       0.104162
       10792.700         10797.100      0.0303917       0.106593
       10793.100         10797.400     -0.0513266       0.186104
       10793.500         10797.800     -0.0833921       0.163216
       10793.800         10798.100     -0.0958093      0.0912969
       10794.200         10798.500     -0.0109283      -0.111112
       10794.500         10798.900      -0.115193      -0.157457
       10794.900         10799.200    0.000873276      -0.200228
       10795.200         10799.600       0.131717      -0.133288
       10795.600         10799.900       0.123705     -0.0559863
       10796.000         10800.300      0.0895523      -0.132566
       10796.300         10800.700      -0.103376      -0.124308
       10796.700         10801.000      -0.175919      -0.113952
       10797.100         10801.400      -0.251857      -0.143392
       10797.400         10801.700      -0.291362     -0.0393835
       10797.800         10802.100      -0.217777      -0.186760
       10798.100         10802.500      -0.196329      -0.281225
       10798.500         10802.800      -0.182944      -0.247311
       10798.900         10803.200      -0.360098       0.122711
       10799.200         10803.500      -0.307549       0.108417
       10799.600         10803.900      -0.429142       0.112905
       10799.900         10804.300      -0.218812       0.299867
       10800.300         10804.600      -0.389316       0.320489
       10800.700         10805.000      -0.427234       0.367442
       10801.000         10805.300     -0.0907669       0.375422
       10801.400         10805.700     -0.0597660       0.443122
       10801.700         10806.100      -0.166922       0.397873
       10802.100         10806.400      0.0365861     -0.0797120
       10802.500         10806.800       0.225096      -0.661111
       10802.800         10807.100       0.130353      -0.493669
       10803.200         10807.500      0.0503124      -0.483137
       10803.500         10807.900       0.181699      -0.478868
       10803.900         10808.200       0.273289      -0.525646
       10804.300         10808.600       0.336920      -0.549350
       10804.600         10808.900     -0.0295210      -0.628067
       10805.000         10809.300       0.116989      -0.673384
       10805.300         10809.700       0.346463      -0.757919
       10805.700         10810.000       0.167163      -0.774239
       10806.100         10810.400       0.195832      -0.822717
       10806.400         10810.700       0.284216      -0.851078
       10806.800         10811.100       0.329457      -0.640223
       10807.100         10811.500       0.140361      0.0625527
       10807.500         10811.800       0.145914     -0.0749981
       10807.900         10812.200       0.152628     0.00777949
       10808.200         10812.500     -0.0706511      -0.270132
       10808.600         10812.900      -0.126588     -0.0566662
       10808.900         10813.300      -0.195368      0.0132552
       10809.300         10813.600      -0.178649      -0.278735
       10809.700         10814.000      -0.122097      -0.398080
       10810.000         10814.400      -0.189731      -0.382843
       10810.400         10814.700      -0.190414      -0.412599
       10810.700         10815.100      -0.320260      -0.597489
       10811.100         10815.400      -0.349694      -0.642814
       10811.500         10815.800      -0.586003      -0.666819
       10811.800         10816.200      -0.530616      -0.840305
       10812.200         10816.500      -0.554977      -0.866825
       10812.500         10816.900      -0.456061      -0.537290
       10812.900         10817.200      -0.267172      -0.499840
       10813.300         10817.600     -0.0903647      -0.306265
       10813.600         10818.000      -0.103954      -0.248237
       10814.000         10818.300      -0.114022     -0.0706458
       10814.400         10818.700      -0.217423      0.0303247
       10814.700         10819.000      -0.191652       0.170432
       10815.100         10819.400      -0.107853       0.202507
       10815.400         10819.800       0.109340       0.288082
       10815.800         10820.100      0.0813240       0.303853
       10816.200         10820.500       0.245660       0.390104
       10816.500         10820.800       0.189559       0.671047
       10816.900         10821.200       0.264036       0.857604
       10817.200         10821.600       0.291871       0.761313
       10817.600         10821.900       0.341995        1.11339
       10818.000         10822.300       0.273373       0.934799
       10818.300         10822.700       0.267198       0.932678
       10818.700         10823.000       0.309078       0.824378
       10819.000         10823.400       0.365222       0.855136
       10819.400         10823.700       0.330850       0.670481
       10819.800         10824.100       0.250871       0.554151
       10820.100         10824.500       0.104162       0.596061
       10820.500         10824.800       0.106593       0.521730
       10820.800         10825.200       0.186104       0.562036
       10821.200         10825.500       0.163216       0.578733
       10821.600         10825.900      0.0912969       0.653822
       10821.900         10826.300      -0.111112       0.545483
       10822.300         10826.600      -0.157457       0.632619
       10822.700         10827.000      -0.200228       0.665745
       10823.000         10827.300      -0.133288       0.617708
       10823.400         10827.700     -0.0559863       0.683720
       10823.700         10828.100      -0.132566       0.640985
       10824.100         10828.400      -0.124308       0.706001
       10824.500         10828.800      -0.113952       0.572409
       10824.800         10829.200      -0.143392       0.312410
       10825.200         10829.500     -0.0393835       0.173610
       10825.500         10829.900      -0.186760      0.0240287
       10825.900         10830.200      -0.281225     -0.0845174
       10826.300         10830.600      -0.247311     -0.0303208
       10826.600         10831.000       0.122711      -0.179196
       10827.000         10831.300       0.108417     -0.0475948
       10827.300         10831.700       0.112905       0.114371
       10827.700         10832.000       0.299867       0.223293
       10828.100         10832.400       0.320489       0.270289
       10828.400         10832.800       0.367442       0.201749
       10828.800         10833.100       0.375422       0.178776
       10829.200         10833.500       0.443122       0.360119
       10829.500         10833.800       0.397873       0.435439
       10829.900         10834.200     -0.0797120       0.534461
       10830.200         10834.600      -0.661111       0.535750
       10830.600         10834.900      -0.493669       0.444230
       10831.000         10835.300      -0.483137       0.254393
       10831.300         10835.700      -0.478868       0.319251
       10831.700         10836.000      -0.525646       0.111901
       10832.000         10836.400      -0.549350      0.0722826
       10832.400         10836.700      -0.628067     -0.0317043
       10832.800         10837.100      -0.673384    -0.00913045
       10833.100         10837.500      -0.757919       0.131417
       10833.500         10837.800      -0.774239       0.294315
       10833.800         10838.200      -0.822717      0.0740888
       10834.200         10838.500      -0.851078       0.161050
       10834.600         10838.900      -0.640223      0.0125956
       10834.900         10839.300      0.0625527     0.00163996
       10835.300         10839.600     -0.0749981       0.137991
       10835.700         10840.000     0.00777949       0.365208
       10836.000         10840.400      -0.270132       0.409262
       10836.400         10840.700     -0.0566662       0.526049
       10836.700         10841.100      0.0132552       0.346546
       10837.100         10841.400      -0.278735       0.286474
       10837.500         10841.800      -0.398080       0.138619
       10837.800         10842.200      -0.382843       0.203761
       10838.200         10842.500      -0.412599      0.0220647
       10838.500         10842.900      -0.597489      0.0554998
       10838.900         10843.200      -0.642814     -0.0162715
       10839.300         10843.600      -0.666819      0.0645855
       10839.600         10844.000      -0.840305      0.0610001
       10840.000         10844.300      -0.866825      0.0426297
       10840.400         10844.700      -0.537290      -0.160296
       10840.700         10845.100      -0.499840    0.000177704
       10841.100         10845.400      -0.306265     -0.0890869
       10841.400         10845.800      -0.248237     -0.0878401
       10841.800         10846.100     -0.0706458     -0.0275712
       10842.200         10846.500      0.0303247    -0.00362693
       10842.500         10846.900       0.170432      -0.134261
       10842.900         10847.200       0.202507      -0.225522
       10843.200         10847.600       0.288082      -0.223159
       10843.600         10848.000       0.303853      -0.175600
       10844.000         10848.300       0.390104      -0.119508
       10844.300         10848.700       0.671047     -0.0332681
       10844.700         10849.000       0.857604       0.176901
       10845.100         10849.400       0.761313       0.274635
       10845.400         10849.800        1.11339       0.112851
       10845.800         10850.100       0.934799    -0.00370605
       10846.100         10850.500       0.932678      0.0477102
       10846.500         10850.800       0.824378       0.212002
       10846.900         10851.200       0.855136      0.0747161
       10847.200         10851.600       0.670481      0.0236669
       10847.600         10851.900       0.554151       0.306082
       10848.000         10852.300       0.596061       0.388167
       10848.300         10852.700       0.521730       0.267153
       10848.700         10853.000       0.562036       0.329700
       10849.000         10853.400       0.578733       0.396764
       10849.400         10853.700       0.653822       0.246475
       10849.800         10854.100       0.545483       0.308113
       10850.100         10854.500       0.632619       0.416542
       10850.500         10854.800       0.665745       0.538013
       10850.800         10855.200       0.617708       0.464754
       10851.200         10855.600       0.683720       0.274128
       10851.600         10855.900       0.640985       0.364982
       10851.900         10856.300       0.706001       0.475260
       10852.300         10856.600       0.572409       0.318031
       10852.700         10857.000       0.312410       0.249213
       10853.000         10857.400       0.173610       0.245991
       10853.400         10857.700      0.0240287      0.0414290
       10853.700         10858.100     -0.0845174      0.0426658
       10854.100         10858.400     -0.0303208       0.123165
       10854.500         10858.800      -0.179196       0.124175
       10854.800         10859.200     -0.0475948      -0.136522
       10855.200         10859.500       0.114371      -0.110400
       10855.600         10859.900       0.223293      0.0826504
       10855.900         10860.300       0.270289      0.0370862
       10856.300         10860.600       0.201749       0.161892
       10856.600         10861.000       0.178776      0.0728507
       10857.000         10861.300       0.360119     -0.0872236
       10857.400         10861.700       0.435439      -0.134258
       10857.700         10862.100       0.534461     0.00203162
       10858.100         10862.400       0.535750       0.147793
       10858.400         10862.800       0.444230      0.0364573
       10858.800         10863.200       0.254393      -0.129165
       10859.200         10863.500       0.319251      -0.163331
       10859.500         10863.900       0.111901      0.0154852
       10859.900         10864.200      0.0722826     -0.0883747
       10860.300         10864.600     -0.0317043      -0.225935
       10860.600         10865.000    -0.00913045      -0.141943
       10861.000         10865.300       0.131417      -0.378310
       10861.300         10865.700       0.294315      -0.246026
       10861.700         10866.100      0.0740888     -0.0270488
       10862.100         10866.400       0.161050       0.101571
       10862.400         10866.800      0.0125956     -0.0219983
       10862.800         10867.100     0.00163996      -0.102871
       10863.200         10867.500       0.137991      -0.258224
       10863.500         10867.900       0.365208      -0.140232
       10863.900         10868.200       0.409262      -0.141150
       10864.200         10868.600       0.526049      -0.101173
       10864.600         10869.000       0.346546       0.106094
       10865.000         10869.300       0.286474       0.400532
       10865.300         10869.700       0.138619       0.591749
       10865.700         10870.000       0.203761       0.585486
       10866.100         10870.400      0.0220647       0.558952
       10866.400         10870.800      0.0554998       0.649176
       10866.800         10871.100     -0.0162715       0.259257
       10867.100         10871.500      0.0645855     -0.0203891
       10867.500         10871.900      0.0610001    -0.00725111
       10867.900         10872.200      0.0426297     -0.0453199
       10868.200         10872.600      -0.160296     -0.0330838
       10868.600         10872.900    0.000177704      -0.145762
       10869.000         10873.300     -0.0890869      -0.248838
       10869.300         10873.700     -0.0878401      -0.312310
       10869.700         10874.000     -0.0275712      -0.477408
       10870.000         10874.400    -0.00362693      -0.620259
       10870.400         10874.800      -0.134261      -0.604700
       10870.800         10875.100      -0.225522      -0.730243
       10871.100         10875.500      -0.223159       -1.15370
       10871.500         10875.800      -0.175600       -1.11526
       10871.900         10876.200      -0.119508      -0.917457
       10872.200         10876.600     -0.0332681       -1.14616
       10872.600         10876.900       0.176901       -1.21176
       10872.900         10877.300       0.274635       -1.23875
       10873.300         10877.700       0.112851       -1.08187
       10873.700         10878.000    -0.00370605      -0.966369
       10874.000         10878.400      0.0477102       -1.02464
       10874.400         10878.800       0.212002       -1.11201
       10874.800         10879.100      0.0747161       -1.03848
       10875.100         10879.500      0.0236669      -0.980829
       10875.500         10879.800       0.306082       -1.01397
       10875.800         10880.200       0.388167      -0.893199
       10876.200         10880.600       0.267153      -0.743390
       10876.600         10880.900       0.329700      -0.519729
       10876.900         10881.300       0.396764      -0.354986
       10877.300         10881.700       0.246475      0.0723107
       10877.700         10882.000       0.308113       0.181401
       10878.000         10882.400       0.416542       0.198870
       10878.400         10882.700       0.538013       0.299834
       10878.800         10883.100       0.464754       0.181768
       10879.100         10883.500       0.274128       0.224144
       10879.500         10883.800       0.364982      0.0837163
       10879.800         10884.200       0.475260     -0.0159377
       10880.200         10884.600       0.318031       0.130574
       10880.600         10884.900       0.249213      0.0797813
       10880.900         10885.300       0.245991       0.136774
       10881.300         10885.600      0.0414290      0.0888850
       10881.700         10886.000      0.0426658       0.225962
       10882.000         10886.400       0.123165      0.0650254
       10882.400         10886.700       0.124175     -0.0741874
       10882.700         10887.100      -0.136522     -0.0958992
       10883.100         10887.500      -0.110400      -0.172034
       10883.500         10887.800      0.0826504       0.190499
       10883.800         10888.200      0.0370862       0.279042
       10884.200         10888.600       0.161892       0.419635
       10884.600         10888.900      0.0728507       0.600529
       10884.900         10889.300     -0.0872236       0.409795
       10885.300         10889.600      -0.134258       0.407319
       10885.600         10890.000     0.00203162       0.290760
       10886.000         10890.400       0.147793       0.144497
       10886.400         10890.700      0.0364573      -0.278966
       10886.700         10891.100      -0.129165      -0.301264
       10887.100         10891.500      -0.163331      -0.229806
       10887.500         10891.800      0.0154852      -0.180341
       10887.800         10892.200     -0.0883747     -0.0795545
       10888.200         10892.500      -0.225935      -0.105175
       10888.600         10892.900      -0.141943     -0.0229544
       10888.900         10893.300      -0.378310     -0.0700232
       10889.300         10893.600      -0.246026      -0.136262
       10889.600         10894.000     -0.0270488    -0.00831245
       10890.000         10894.400       0.101571     -0.0390684
       10890.400         10894.700     -0.0219983      0.0805576
       10890.700         10895.100      -0.102871       0.415600
       10891.100         10895.500      -0.258224       0.706560
       10891.500         10895.800      -0.140232       0.740515
       10891.800         10896.200      -0.141150       0.622073
       10892.200         10896.500      -0.101173       0.706939
       10892.500         10896.900       0.106094       0.294497
       10892.900         10897.300       0.400532       0.208432
       10893.300         10897.600       0.591749      0.0578669
       10893.600         10898.000       0.585486       0.174330
       10894.000         10898.400       0.558952     -0.0360639
       10894.400         10898.700       0.649176       0.179781
       10894.700         10899.100       0.259257       0.265947
       10895.100         10899.500     -0.0203891       0.204941
       10895.500         10899.800    -0.00725111      0.0767385
       10895.800         10900.200     -0.0453199     -0.0106908
       10896.200         10900.500     -0.0330838     -0.0629014
       10896.500         10900.900      -0.145762     -0.0276624
       10896.900         10901.300      -0.248838     -0.0840969
       10897.300         10901.600      -0.312310     -0.0170857
       10897.600         10902.000      -0.477408    0.000667938
       10898.000         10902.400      -0.620259      0.0160494
       10898.400         10902.700      -0.604700     -0.0138576
       10898.700         10903.100      -0.730243       0.110377
       10899.100         10903.500       -1.15370      -0.217948
       10899.500         10903.800       -1.11526      -0.466148
       10899.800         10904.200      -0.917457      -0.497065
       10900.200         10904.500       -1.14616      -0.316784
       10900.500         10904.900       -1.21176     -0.0668633
       10900.900         10905.300       -1.23875      0.0116202
       10901.300         10905.600       -1.08187    -0.00647584
       10901.600         10906.000      -0.966369     -0.0438377
       10902.000         10906.400       -1.02464      0.0530157
       10902.400         10906.700       -1.11201       0.149815
       10902.700         10907.100       -1.03848       0.573332
       10903.100         10907.500      -0.980829       0.490716
       10903.500         10907.800       -1.01397       0.642453
       10903.800         10908.200      -0.893199       0.598163
       10904.200         10908.500      -0.743390       0.691798
       10904.500         10908.900      -0.519729       0.732540
       10904.900         10909.300      -0.354986       0.684047
       10905.300         10909.600      0.0723107       0.670417
       10905.600         10910.000       0.181401       0.604548
       10906.000         10910.400       0.198870       0.562090
       10906.400         10910.700       0.299834       0.699998
       10906.700         10911.100       0.181768       0.692154
       10907.100         10911.500       0.224144       0.490288
       10907.500         10911.800      0.0837163       0.141586
       10907.800         10912.200     -0.0159377       0.201363
       10908.200         10912.500       0.130574      0.0509718
       10908.500         10912.900      0.0797813      0.0801443
       10908.900         10913.300       0.136774      -0.169314
       10909.300         10913.600      0.0888850      -0.211597
       10909.600         10914.000       0.225962      -0.394636
       10910.000         10914.400      0.0650254      -0.319503
       10910.400         10914.700     -0.0741874      -0.255411
       10910.700         10915.100     -0.0958992     -0.0994232
       10911.100         10915.500      -0.172034     -0.0242873
       10911.500         10915.800       0.190499       0.158151
       10911.800         10916.200       0.279042       0.239116
       10912.200         10916.600       0.419635       0.209122
       10912.500         10916.900       0.600529      0.0952899
       10912.900         10917.300       0.409795       0.203195
       10913.300         10917.600       0.407319       0.429297
       10913.600         10918.000       0.290760       0.586976
       10914.000         10918.400       0.144497       0.642001
       10914.400         10918.700      -0.278966       0.791482
       10914.700         10919.100      -0.301264       0.697588
       10915.100         10919.500      -0.229806       0.772746
       10915.500         10919.800      -0.180341       0.789758
       10915.800         10920.200     -0.0795545       0.593350
       10916.200         10920.600      -0.105175       0.439042
       10916.600         10920.900     -0.0229544       0.492735
       10916.900         10921.300     -0.0700232       0.591362
       10917.300         10921.700      -0.136262       0.439837
       10917.600         10922.000    -0.00831245       0.376666
       10918.000         10922.400     -0.0390684       0.121753
       10918.400         10922.700      0.0805576     -0.0260170
       10918.700         10923.100       0.415600      -0.220186
       10919.100         10923.500       0.706560     0.00365014
       10919.500         10923.800       0.740515     -0.0154770
       10919.800         10924.200       0.622073     -0.0738422
       10920.200         10924.600       0.706939      -0.289922
       10920.600         10924.900       0.294497      -0.384186
       10920.900         10925.300       0.208432      -0.389809
       10921.300         10925.700      0.0578669      -0.452355
       10921.700         10926.000       0.174330      -0.513980
       10922.000         10926.400     -0.0360639      -0.451170
       10922.400         10926.800       0.179781      -0.441788
       10922.700         10927.100       0.265947      -0.345099
       10923.100         10927.500       0.204941      -0.349399
       10923.500         10927.800      0.0767385      -0.153120
       10923.800         10928.200     -0.0106908      -0.398415
       10924.200         10928.600     -0.0629014      -0.388218
       10924.600         10928.900     -0.0276624      -0.322432
       10924.900         10929.300     -0.0840969     -0.0173340
       10925.300         10929.700     -0.0170857       0.245408
       10925.700         10930.000    0.000667938       0.179495
       10926.000         10930.400      0.0160494       0.108916
       10926.400         10930.800     -0.0138576    -0.00703809
       10926.800         10931.100       0.110377     -0.0203888
       10927.100         10931.500      -0.217948      0.0390580
       10927.500         10931.900      -0.466148      -0.106828
       10927.800         10932.200      -0.497065      -0.145958
       10928.200         10932.600      -0.316784      -0.252941
       10928.600         10933.000     -0.0668633      -0.160020
       10928.900         10933.300      0.0116202      -0.174622
       10929.300         10933.700    -0.00647584      -0.226972
       10929.700         10934.000     -0.0438377      -0.192604
       10930.000         10934.400      0.0530157      -0.149362
       10930.400         10934.800       0.149815      -0.201640
       10930.800         10935.100       0.573332      -0.109194
       10931.100         10935.500       0.490716     -0.0504947
       10931.500         10935.900       0.642453     -0.0107201
       10931.900         10936.200       0.598163     -0.0846102
       10932.200         10936.600       0.691798     -0.0423007
       10932.600         10937.000       0.732540      0.0799719
       10933.000         10937.300       0.684047      -0.102693
       10933.300         10937.700       0.670417      -0.209406
       10933.700         10938.100       0.604548      -0.149327
       10934.000         10938.400       0.562090    -0.00360407
       10934.400         10938.800       0.699998       0.282963
       10934.800         10939.200       0.692154       0.420600
       10935.100         10939.500       0.490288       0.821723
       10935.500         10939.900       0.141586       0.813146
       10935.900         10940.200       0.201363       0.928308
       10936.200         10940.600      0.0509718        1.02387
       10936.600         10941.000      0.0801443       0.986536
       10937.000         10941.300      -0.169314       0.719884
       10937.300         10941.700      -0.211597       0.673281
       10937.700         10942.100      -0.394636       0.949024
       10938.100         10942.400      -0.319503       0.925229
       10938.400         10942.800      -0.255411       0.983879
       10938.800         10943.200     -0.0994232       0.930919
       10939.200         10943.500     -0.0242873       0.651301
       10939.500         10943.900       0.158151       0.330672
       10939.900         10944.300       0.239116      0.0259528
       10940.200         10944.600       0.209122       0.111021
       10940.600         10945.000      0.0952899       0.168408
       10941.000         10945.400       0.203195       0.194938
       10941.300         10945.700       0.429297       0.217992
       10941.700         10946.100       0.586976       0.260856
       10942.100         10946.500       0.642001       0.546712
       10942.400         10946.800       0.791482       0.501579
       10942.800         10947.200       0.697588       0.638644
       10943.200         10947.500       0.772746       0.574675
       10943.500         10947.900       0.789758       0.712991
       10943.900         10948.300       0.593350       0.559560
       10944.300         10948.600       0.439042       0.626741
       10944.600         10949.000       0.492735       0.651596
       10945.000         10949.400       0.591362       0.642278
       10945.400         10949.700       0.439837       0.618986
       10945.700         10950.100       0.376666       0.567268
       10946.100         10950.500       0.121753       0.534662
       10946.500         10950.800     -0.0260170       0.529827
       10946.800         10951.200      -0.220186       0.356564
       10947.200         10951.600     0.00365014       0.267314
       10947.500         10951.900     -0.0154770      0.0399024
       10947.900         10952.300     -0.0738422     -0.0917445
       10948.300         10952.700      -0.289922      -0.677393
       10948.600         10953.000      -0.384186      -0.466217
       10949.000         10953.400      -0.389809      -0.609948
       10949.400         10953.800      -0.452355      -0.641012
       10949.700         10954.100      -0.513980      -0.523951
       10950.100         10954.500      -0.451170      -0.194539
       10950.500         10954.900      -0.441788       0.244707
       10950.800         10955.200      -0.345099       0.681888
       10951.200         10955.600      -0.349399        1.12727
       10951.600         10956.000      -0.153120        1.49833
       10951.900         10956.300      -0.398415        1.82103
       10952.300         10956.700      -0.388218        2.08595
       10952.700         10957.000      -0.322432        2.11051
       10953.000         10957.400     -0.0173340        2.28615
       10953.400         10957.800       0.245408        2.33621
       10953.800         10958.100       0.179495        2.43085
       10954.100         10958.500       0.108916        2.29270
       10954.500         10958.900    -0.00703809        2.13577
       10954.900         10959.200     -0.0203888        1.82579
       10955.200         10959.600      0.0390580        1.50921
       10955.600         10960.000      -0.106828        1.21526
       10956.000         10960.300      -0.145958       0.937417
       10956.300         10960.700      -0.252941       0.927225
       10956.700         10961.100      -0.160020       0.919843
       10957.000         10961.400      -0.174622       0.893218
       10957.400         10961.800      -0.226972       0.905202
       10957.800         10962.200      -0.192604       0.873752
       10958.100         10962.500      -0.149362       0.792101
       10958.500         10962.900      -0.201640       0.686379
       10958.900         10963.300      -0.109194       0.840632
       10959.200         10963.600     -0.0504947       0.788631
       10959.600         10964.000     -0.0107201       0.916666
       10960.000         10964.400     -0.0846102        1.01932
       10960.300         10964.700     -0.0423007       0.931816
       10960.700         10965.100      0.0799719       0.910166
       10961.100         10965.500      -0.102693       0.842743
       10961.400         10965.800      -0.209406       0.631696
       10961.800         10966.200      -0.149327       0.632650
       10962.200         10966.600    -0.00360407       0.630418
       10962.500         10966.900       0.282963       0.449732
       10962.900         10967.300       0.420600       0.568303
       10963.300         10967.700       0.821723       0.497902
       10963.600         10968.000       0.813146       0.369961
       10964.000         10968.400       0.928308       0.362195
       10964.400         10968.800        1.02387       0.246807
       10964.700         10969.100       0.986536    -0.00439318
       10965.100         10969.500       0.719884      -0.178034
       10965.500         10969.800       0.673281     -0.0748056
       10965.800         10970.200       0.949024      -0.180415
       10966.200         10970.600       0.925229      -0.239560
       10966.600         10970.900       0.983879      -0.269764
       10966.900         10971.300       0.930919      -0.373132
       10967.300         10971.700       0.651301      -0.403223
       10967.700         10972.000       0.330672      -0.460140
       10968.000         10972.400      0.0259528      -0.340562
       10968.400         10972.800       0.111021      -0.386068
       10968.800         10973.100       0.168408      -0.396077
       10969.100         10973.500       0.194938      -0.376257
       10969.500         10973.900       0.217992      -0.359174
       10969.800         10974.200       0.260856     -0.0764427
       10970.200         10974.600       0.546712      -0.164958
       10970.600         10975.000       0.501579      -0.194202
       10970.900         10975.300       0.638644     -0.0731100
       10971.300         10975.700       0.574675     -0.0965851
       10971.700         10976.100       0.712991      -0.171682
       10972.000         10976.400       0.559560     -0.0902216
       10972.400         10976.800       0.626741      -0.112702
       10972.800         10977.200       0.651596      -0.237342
       10973.100         10977.500       0.642278      -0.243629
       10973.500         10977.900       0.618986      -0.333583
       10973.900         10978.300       0.567268      -0.418389
       10974.200         10978.600       0.534662      -0.450067
       10974.600         10979.000       0.529827      -0.537522
       10975.000         10979.400       0.356564      -0.609335
       10975.300         10979.700       0.267314      -0.527659
       10975.700         10980.100      0.0399024      -0.384131
       10976.100         10980.500     -0.0917445      -0.441649
       10976.400         10980.800      -0.677393      -0.272074
       10976.800         10981.200      -0.466217       0.113108
       10977.200         10981.600      -0.609948       0.301541
       10977.500         10981.900      -0.641012       0.252434
       10977.900         10982.300      -0.523951       0.150019
       10978.300         10982.700      -0.194539       0.122636
       10978.600         10983.000       0.244707       0.110672
       10979.000         10983.400       0.681888       0.112615
       10979.400         10983.800        1.12727       0.121751
       10979.700         10984.100        1.49833       0.157466
       10980.100         10984.500        1.82103       0.194556
       10980.500         10984.900        2.08595       0.163788
       10980.800         10985.200        2.11051       0.259445
       10981.200         10985.600        2.28615       0.282284
       10981.600         10986.000        2.33621      0.0349929
       10981.900         10986.300        2.43085      -0.254825
       10982.300         10986.700        2.29270     -0.0132937
       10982.700         10987.100        2.13577       0.159224
       10983.000         10987.400        1.82579       0.332703
       10983.400         10987.800        1.50921       0.388699
       10983.800         10988.200        1.21526       0.334444
       10984.100         10988.500       0.937417       0.338897
       10984.500         10988.900       0.927225       0.431046
       10984.900         10989.300       0.919843       0.418088
       10985.200         10989.600       0.893218       0.232133
       10985.600         10990.000       0.905202       0.252031
       10986.000         10990.400       0.873752       0.114295
       10986.300         10990.700       0.792101      0.0429278
       10986.700         10991.100       0.686379     -0.0695026
       10987.100         10991.500       0.840632      -0.278174
       10987.400         10991.800       0.788631      -0.380856
       10987.800         10992.200       0.916666      -0.565219
       10988.200         10992.600        1.01932      -0.529192
       10988.500         10992.900       0.931816      -0.388622
       10988.900         10993.300       0.910166      -0.506604
       10989.300         10993.700       0.842743      -0.626130
       10989.600         10994.000       0.631696      -0.700101
       10990.000         10994.400       0.632650      -0.549959
       10990.400         10994.800       0.630418      -0.604136
       10990.700         10995.100       0.449732      -0.375009
       10991.100         10995.500       0.568303      -0.381191
       10991.500         10995.900       0.497902      -0.316380
       10991.800         10996.200       0.369961      -0.312015
       10992.200         10996.600       0.362195      -0.124003
       10992.600         10997.000       0.246807      0.0491711
       10992.900         10997.300    -0.00439318     -0.0799465
       10993.300         10997.700      -0.178034      -0.101413
       10993.700         10998.100     -0.0748056     0.00481098
       10994.000         10998.400      -0.180415      0.0465472
       10994.400         10998.800      -0.239560      0.0156579
       10994.800         10999.200      -0.269764     -0.0729635
       10995.100         10999.500      -0.373132      0.0198796
       10995.500         10999.900      -0.403223      -0.116328
       10995.900         11000.300      -0.460140     -0.0881623
       10996.200         11000.600      -0.340562       0.160705
       10996.600         11001.000      -0.386068      -0.160026
       10997.000         11001.400      -0.396077      -0.172776
       10997.300         11001.700      -0.376257       0.136990
       10997.700         11002.100      -0.359174       0.288978
       10998.100         11002.500     -0.0764427       0.306942
       10998.400         11002.800      -0.164958       0.285954
       10998.800         11003.200      -0.194202       0.333074
       10999.200         11003.600     -0.0731100       0.365652
       10999.500         11003.900     -0.0965851       0.319070
       10999.900         11004.300      -0.171682       0.286232
       11000.300         11004.700     -0.0902216       0.255928
       11000.600         11005.000      -0.112702       0.146360
       11001.000         11005.400      -0.237342    -0.00601479
       11001.400         11005.800      -0.243629       0.179595
       11001.700         11006.100      -0.333583       0.133269
       11002.100         11006.500      -0.418389      -0.143033
       11002.500         11006.900      -0.450067      -0.482920
       11002.800         11007.200      -0.537522      -0.788275
       11003.200         11007.600      -0.609335      -0.759948
       11003.600         11008.000      -0.527659      -0.946262
       11003.900         11008.300      -0.384131      -0.964485
       11004.300         11008.700      -0.441649      -0.821272
       11004.700         11009.100      -0.272074      -0.683580
       11005.000         11009.400       0.113108      -0.530399
       11005.400         11009.800       0.301541     -0.0979875
       11005.800         11010.200       0.252434      0.0327347
       11006.100         11010.500       0.150019       0.133495
       11006.500         11010.900       0.122636       0.272982
