       lambda          SN_2796        SN_2803
       13230.700         13232.500       0.804975      -0.531409
       13231.200         13233.000        1.02377      -0.774831
       13231.600         13233.400        1.27839      -0.912283
       13232.100         13233.800       0.807373      -0.874964
       13232.500         13234.300    -0.00701195      -0.526618
       13233.000         13234.700      -0.881032      -0.479391
       13233.400         13235.200       -1.21766      -0.163687
       13233.800         13235.600       -1.23167      -0.134633
       13234.300         13236.000       -1.37748       0.406245
       13234.700         13236.500       -1.42027       0.395331
       13235.200         13236.900       -1.28073       0.467333
       13235.600         13237.400       -1.20581       0.323465
       13236.000         13237.800       -1.21195       0.109538
       13236.500         13238.300       -1.12946       -1.03124
       13236.900         13238.700      0.0552756       -1.08323
       13237.400         13239.100       0.918929      -0.976896
       13237.800         13239.600        1.98482       -1.17903
       13238.300         13240.000        1.70176      -0.965650
       13238.700         13240.500        1.75868      -0.603346
       13239.100         13240.900        1.53292      -0.555964
       13239.600         13241.300       0.931276      -0.691862
       13240.000         13241.800       0.472777      -0.612369
       13240.500         13242.200       0.748136      -0.577578
       13240.900         13242.700       0.898774      -0.946862
       13241.300         13243.100       0.775086       -1.17048
       13241.800         13243.600       0.941680       -1.15217
       13242.200         13244.000       0.811187       -1.58128
       13242.700         13244.400       0.492151       -1.65932
       13243.100         13244.900       0.568803      -0.912605
       13243.600         13245.300       0.522127      -0.714529
       13244.000         13245.800       0.377129      -0.888406
       13244.400         13246.200     -0.0704198      -0.443224
       13244.900         13246.600       0.124783      -0.763569
       13245.300         13247.100       0.166410       -1.17588
       13245.800         13247.500       0.207115       -1.13173
       13246.200         13248.000       0.163719      -0.323253
       13246.600         13248.400       0.509478      -0.283259
       13247.100         13248.900       0.538435       0.558579
       13247.500         13249.300       0.224331       0.754078
       13248.000         13249.700       0.238017       0.457715
       13248.400         13250.200       0.282722      -0.221970
       13248.900         13250.600      -0.101679      -0.342734
       13249.300         13251.100      -0.405128      -0.910194
       13249.700         13251.500      -0.273027       -1.36059
       13250.200         13251.900      -0.376637       -1.40195
       13250.600         13252.400      -0.387410      -0.774196
       13251.100         13252.800      -0.167880      -0.624188
       13251.500         13253.300       0.116349      -0.219186
       13251.900         13253.700       0.454602      0.0199877
       13252.400         13254.200       0.840493       0.278840
       13252.800         13254.600        1.40148     -0.0674874
       13253.300         13255.000        1.59854      -0.103871
       13253.700         13255.500        1.29571      -0.524509
       13254.200         13255.900        1.22141      -0.446220
       13254.600         13256.400       0.880974      -0.114427
       13255.000         13256.800       0.373186      0.0530312
       13255.500         13257.300       0.279012       0.187702
       13255.900         13257.700       0.380124       0.417464
       13256.400         13258.100     0.00693258       0.132059
       13256.800         13258.600      -0.153328       0.157037
       13257.300         13259.000      -0.457581       0.157221
       13257.700         13259.500      -0.403027       0.209660
       13258.100         13259.900      -0.218564        1.33075
       13258.600         13260.400      -0.143701        3.88303
       13259.000         13260.800     -0.0808205        6.23355
       13259.500         13261.200     -0.0242770        8.62300
       13259.900         13261.700      0.0271758        9.63602
       13260.400         13262.100       0.278846        9.07744
       13260.800         13262.600     0.00297293        7.23733
       13261.200         13263.000       0.258792        5.07802
       13261.700         13263.400       0.430465        2.96290
       13262.100         13263.900      -0.211786        1.84195
       13262.600         13264.300      -0.815446        1.11766
       13263.000         13264.800      -0.456633       0.856371
       13263.400         13265.200      -0.634611       0.692924
       13263.900         13265.700      -0.477759       0.198945
       13264.300         13266.100      -0.389281      -0.580776
       13264.800         13266.500      -0.531409     -0.0961094
       13265.200         13267.000      -0.774831      -0.256650
       13265.700         13267.400      -0.912283      -0.405595
       13266.100         13267.900      -0.874964      -0.297224
       13266.500         13268.300      -0.526618      0.0186219
       13267.000         13268.800      -0.479391      -0.979934
       13267.400         13269.200      -0.163687       -1.28815
       13267.900         13269.600      -0.134633       -1.49179
       13268.300         13270.100       0.406245       -1.84288
       13268.800         13270.500       0.395331       -1.69734
       13269.200         13271.000       0.467333       -1.29899
       13269.600         13271.400       0.323465       -1.29963
       13270.100         13271.900       0.109538       -1.46303
       13270.500         13272.300       -1.03124       -1.17803
       13271.000         13272.700       -1.08323       -1.20334
       13271.400         13273.200      -0.976896      -0.950843
       13271.900         13273.600       -1.17903      -0.777955
       13272.300         13274.100      -0.965650      -0.624340
       13272.700         13274.500      -0.603346      -0.352902
       13273.200         13275.000      -0.555964     -0.0839651
       13273.600         13275.400      -0.691862      -0.519129
       13274.100         13275.800      -0.612369      -0.554160
       13274.500         13276.300      -0.577578      -0.655159
       13275.000         13276.700      -0.946862      -0.760808
       13275.400         13277.200       -1.17048       0.121037
       13275.800         13277.600       -1.15217       0.526009
       13276.300         13278.100       -1.58128       0.508829
       13276.700         13278.500       -1.65932        1.06192
       13277.200         13278.900      -0.912605        1.33589
       13277.600         13279.400      -0.714529       0.523682
       13278.100         13279.800      -0.888406       0.429084
       13278.500         13280.300      -0.443224       0.455759
       13278.900         13280.700      -0.763569       0.311161
       13279.400         13281.200       -1.17588      0.0470483
       13279.800         13281.600       -1.13173      0.0771862
       13280.300         13282.000      -0.323253       0.474661
       13280.700         13282.500      -0.283259       0.278449
       13281.200         13282.900       0.558579      -0.279830
       13281.600         13283.400       0.754078      -0.528619
       13282.000         13283.800       0.457715      -0.643583
       13282.500         13284.300      -0.221970      -0.755704
       13282.900         13284.700      -0.342734      -0.365744
       13283.400         13285.100      -0.910194      0.0617403
       13283.800         13285.600       -1.36059       0.411341
       13284.300         13286.000       -1.40195       0.282905
       13284.700         13286.500      -0.774196      -0.232850
       13285.100         13286.900      -0.624188      -0.900513
       13285.600         13287.400      -0.219186       -1.03054
       13286.000         13287.800      0.0199877       -1.48050
       13286.500         13288.200       0.278840       -1.01967
       13286.900         13288.700     -0.0674874      -0.224913
       13287.400         13289.100      -0.103871       0.196485
       13287.800         13289.600      -0.524509       0.499222
       13288.200         13290.000      -0.446220       0.465766
       13288.700         13290.500      -0.114427       0.365271
       13289.100         13290.900      0.0530312       0.121542
       13289.600         13291.300       0.187702      -0.132300
       13290.000         13291.800       0.417464      -0.823366
       13290.500         13292.200       0.132059      -0.811809
       13290.900         13292.700       0.157037      -0.549132
       13291.300         13293.100       0.157221      -0.473250
       13291.800         13293.600       0.209660      -0.274664
       13292.200         13294.000        1.33075      0.0447206
       13292.700         13294.500        3.88303       0.271808
       13293.100         13294.900        6.23355       0.105285
       13293.600         13295.300        8.62300       0.211034
       13294.000         13295.800        9.63602       0.775483
       13294.500         13296.200        9.07744        1.43256
       13294.900         13296.700        7.23733        2.19848
       13295.300         13297.100        5.07802        3.27207
       13295.800         13297.600        2.96290        4.12588
       13296.200         13298.000        1.84195        4.99955
       13296.700         13298.400        1.11766        5.07053
       13297.100         13298.900       0.856371        4.65205
       13297.600         13299.300       0.692924        3.74707
       13298.000         13299.800       0.198945        2.74818
       13298.400         13300.200      -0.580776        1.47293
       13298.900         13300.700     -0.0961094       0.583886
       13299.300         13301.100      -0.256650       0.399799
       13299.800         13301.500      -0.405595       0.601999
       13300.200         13302.000      -0.297224       0.391662
       13300.700         13302.400      0.0186219       0.410576
       13301.100         13302.900      -0.979934       0.586816
       13301.500         13303.300       -1.28815       0.755696
       13302.000         13303.800       -1.49179        1.16385
       13302.400         13304.200       -1.84288        1.06645
       13302.900         13304.700       -1.69734        1.08914
       13303.300         13305.100       -1.29899        1.20768
       13303.800         13305.500       -1.29963       0.801684
       13304.200         13306.000       -1.46303       0.295728
       13304.700         13306.400       -1.17803       0.255899
       13305.100         13306.900       -1.20334      0.0348085
       13305.500         13307.300      -0.950843      -0.525046
       13306.000         13307.800      -0.777955      -0.516312
       13306.400         13308.200      -0.624340      -0.623306
       13306.900         13308.700      -0.352902      -0.895347
       13307.300         13309.100     -0.0839651       -1.16391
       13307.800         13309.500      -0.519129       -1.11829
       13308.200         13310.000      -0.554160       -1.16155
       13308.700         13310.400      -0.655159       -1.07778
       13309.100         13310.900      -0.760808      -0.541839
       13309.500         13311.300       0.121037      -0.375651
       13310.000         13311.800       0.526009     -0.0919019
       13310.400         13312.200       0.508829      -0.367802
       13310.900         13312.600        1.06192      -0.446081
       13311.300         13313.100        1.33589      -0.418173
       13311.800         13313.500       0.523682     -0.0212309
       13312.200         13314.000       0.429084     -0.0810885
       13312.600         13314.400       0.455759      0.0478308
       13313.100         13314.900       0.311161       0.156603
       13313.500         13315.300      0.0470483      0.0613931
       13314.000         13315.800      0.0771862      -0.293834
       13314.400         13316.200       0.474661    -0.00261324
       13314.900         13316.600       0.278449       0.447639
       13315.300         13317.100      -0.279830       0.465073
       13315.800         13317.500      -0.528619       0.747314
       13316.200         13318.000      -0.643583       0.923419
       13316.600         13318.400      -0.755704       0.691139
       13317.100         13318.900      -0.365744       0.349307
       13317.500         13319.300      0.0617403       0.371290
       13318.000         13319.800       0.411341       0.271638
       13318.400         13320.200       0.282905       0.136059
       13318.900         13320.600      -0.232850       0.110596
       13319.300         13321.100      -0.900513       0.138547
       13319.800         13321.500       -1.03054    0.000146883
       13320.200         13322.000       -1.48050       0.202060
       13320.600         13322.400       -1.01967     -0.0270958
       13321.100         13322.900      -0.224913      -0.500806
       13321.500         13323.300       0.196485      -0.339638
       13322.000         13323.800       0.499222       0.911433
       13322.400         13324.200       0.465766        1.57569
       13322.900         13324.600       0.365271        2.09257
       13323.300         13325.100       0.121542        2.43301
       13323.800         13325.500      -0.132300        2.38817
       13324.200         13326.000      -0.823366        1.27211
       13324.600         13326.400      -0.811809       0.526104
       13325.100         13326.900      -0.549132       0.368344
       13325.500         13327.300      -0.473250       0.140129
       13326.000         13327.800      -0.274664      -0.211921
       13326.400         13328.200      0.0447206       0.170659
       13326.900         13328.600       0.271808       0.262358
       13327.300         13329.100       0.105285        1.21013
       13327.800         13329.500       0.211034        3.84609
       13328.200         13330.000       0.775483        8.49836
       13328.600         13330.400        1.43256        12.0417
       13329.100         13330.900        2.19848        14.9299
       13329.500         13331.300        3.27207        15.6654
       13330.000         13331.800        4.12588        13.8878
       13330.400         13332.200        4.99955        9.62833
       13330.900         13332.600        5.07053        5.88518
       13331.300         13333.100        4.65205        2.96835
       13331.800         13333.500        3.74707        1.49481
       13332.200         13334.000        2.74818       0.654814
       13332.600         13334.400        1.47293     -0.0647406
       13333.100         13334.900       0.583886     -0.0707722
       13333.500         13335.300       0.399799       0.438898
       13334.000         13335.800       0.601999       0.255077
       13334.400         13336.200       0.391662       0.185203
       13334.900         13336.600       0.410576       0.616867
       13335.300         13337.100       0.586816       0.543134
       13335.800         13337.500       0.755696      -0.170839
       13336.200         13338.000        1.16385      0.0493561
       13336.600         13338.400        1.06645       0.345273
       13337.100         13338.900        1.08914       0.896840
       13337.500         13339.300        1.20768        1.35563
       13338.000         13339.800       0.801684        1.24864
       13338.400         13340.200       0.295728       0.921519
       13338.900         13340.700       0.255899       0.623214
       13339.300         13341.100      0.0348085      0.0449484
       13339.800         13341.500      -0.525046      -0.405078
       13340.200         13342.000      -0.516312        1.28424
       13340.700         13342.400      -0.623306        3.68263
       13341.100         13342.900      -0.895347        7.40236
       13341.500         13343.300       -1.16391        11.5403
       13342.000         13343.800       -1.11829        14.7893
       13342.400         13344.200       -1.16155        16.8581
       13342.900         13344.700       -1.07778        17.6252
       13343.300         13345.100      -0.541839        16.5283
       13343.800         13345.500      -0.375651        14.1253
       13344.200         13346.000     -0.0919019        11.7429
       13344.700         13346.400      -0.367802        8.10457
       13345.100         13346.900      -0.446081        4.71473
       13345.500         13347.300      -0.418173        1.68889
       13346.000         13347.800     -0.0212309       0.709778
       13346.400         13348.200     -0.0810885      -0.169070
       13346.900         13348.700      0.0478308      -0.656401
       13347.300         13349.100       0.156603      -0.382765
       13347.800         13349.600      0.0613931      -0.611052
       13348.200         13350.000      -0.293834       -1.12668
       13348.700         13350.400    -0.00261324       -1.18367
       13349.100         13350.900       0.447639      -0.986828
       13349.600         13351.300       0.465073       -1.21589
       13350.000         13351.800       0.747314      -0.870296
       13350.400         13352.200       0.923419      -0.873757
       13350.900         13352.700       0.691139      -0.928825
       13351.300         13353.100       0.349307       -1.27371
       13351.800         13353.600       0.371290       -1.22564
       13352.200         13354.000       0.271638       -1.72306
       13352.700         13354.500       0.136059       -2.17564
       13353.100         13354.900       0.110596       -1.98634
       13353.600         13355.300       0.138547       -2.02946
       13354.000         13355.800    0.000146883       -2.28540
       13354.500         13356.200       0.202060       -1.92316
       13354.900         13356.700     -0.0270958       -1.05306
       13355.300         13357.100      -0.500806      -0.518433
       13355.800         13357.600      -0.339638     -0.0302938
       13356.200         13358.000       0.911433       0.142130
       13356.700         13358.500        1.57569     -0.0566407
       13357.100         13358.900        2.09257      -0.482264
       13357.600         13359.400        2.43301      -0.488366
       13358.000         13359.800        2.38817      -0.646498
       13358.500         13360.200        1.27211      -0.479974
       13358.900         13360.700       0.526104     -0.0563428
       13359.400         13361.100       0.368344       0.390786
       13359.800         13361.600       0.140129       0.167209
       13360.200         13362.000      -0.211921     -0.0972687
       13360.700         13362.500       0.170659      -0.461169
       13361.100         13362.900       0.262358      -0.988291
       13361.600         13363.400        1.21013       -1.39328
       13362.000         13363.800        3.84609       -1.34300
       13362.500         13364.300        8.49836       -1.14485
       13362.900         13364.700        12.0417      -0.378628
       13363.400         13365.100        14.9299       0.349437
       13363.800         13365.600        15.6654       0.737232
       13364.300         13366.000        13.8878        1.04522
       13364.700         13366.500        9.62833        1.49435
       13365.100         13366.900        5.88518        1.52943
       13365.600         13367.400        2.96835        1.18956
       13366.000         13367.800        1.49481       0.860863
       13366.500         13368.300       0.654814       0.175857
       13366.900         13368.700     -0.0647406      -0.619408
       13367.400         13369.200     -0.0707722      -0.727244
       13367.800         13369.600       0.438898     0.00171778
       13368.300         13370.100       0.255077      -0.233123
       13368.700         13370.500       0.185203     -0.0112158
       13369.200         13370.900       0.616867       0.226233
       13369.600         13371.400       0.543134      -0.150216
       13370.100         13371.800      -0.170839      -0.974368
       13370.500         13372.300      0.0493561      -0.462757
       13370.900         13372.700       0.345273      -0.382724
       13371.400         13373.200       0.896840      -0.601676
       13371.800         13373.600        1.35563      -0.758421
       13372.300         13374.100        1.24864      -0.222955
       13372.700         13374.500       0.921519      -0.216839
       13373.200         13375.000       0.623214      -0.247316
       13373.600         13375.400      0.0449484      -0.152621
       13374.100         13375.900      -0.405078      0.0260558
       13374.500         13376.300        1.28424      -0.364384
       13375.000         13376.700        3.68263      -0.264808
       13375.400         13377.200        7.40236      -0.535554
       13375.900         13377.600        11.5403      -0.424800
       13376.300         13378.100        14.7893      -0.132234
       13376.700         13378.500        16.8581      -0.153104
       13377.200         13379.000        17.6252      -0.211135
       13377.600         13379.400        16.5283      -0.203175
       13378.100         13379.900        14.1253      -0.632903
       13378.500         13380.300        11.7429      -0.109523
       13379.000         13380.800        8.10457       0.403596
       13379.400         13381.200        4.71473       0.592278
       13379.900         13381.700        1.68889       0.565772
       13380.300         13382.100       0.709778        1.16392
       13380.800         13382.500      -0.169070       0.502003
       13381.200         13383.000      -0.656401     -0.0302093
       13381.700         13383.400      -0.382765      -0.385423
       13382.100         13383.900      -0.611052      0.0686038
       13382.500         13384.300       -1.12668       -1.00511
       13383.000         13384.800       -1.18367       -1.09217
       13383.400         13385.200      -0.986828      -0.787439
       13383.900         13385.700       -1.21589      -0.615929
       13384.300         13386.100      -0.870296      -0.546276
       13384.800         13386.600      -0.873757      -0.524248
       13385.200         13387.000      -0.928825      -0.516401
       13385.700         13387.500       -1.27371      -0.565594
       13386.100         13387.900       -1.22564      -0.759633
       13386.600         13388.300       -1.72306      -0.915972
       13387.000         13388.800       -2.17564      -0.311891
       13387.500         13389.200       -1.98634      -0.182540
       13387.900         13389.700       -2.02946      -0.151537
       13388.300         13390.100       -2.28540      -0.139644
       13388.800         13390.600       -1.92316      -0.488517
       13389.200         13391.000       -1.05306      -0.195605
       13389.700         13391.500      -0.518433       0.204944
       13390.100         13391.900     -0.0302938       0.641719
       13390.600         13392.400       0.142130        1.04660
       13391.000         13392.800     -0.0566407        1.42835
       13391.500         13393.300      -0.482264        1.20160
       13391.900         13393.700      -0.488366       0.796693
       13392.400         13394.200      -0.646498       0.267142
       13392.800         13394.600      -0.479974       0.192554
       13393.300         13395.000     -0.0563428      0.0960334
       13393.700         13395.500       0.390786      0.0802183
       13394.200         13395.900       0.167209       0.342677
       13394.600         13396.400     -0.0972687       0.439616
       13395.000         13396.800      -0.461169       0.898058
       13395.500         13397.300      -0.988291        1.15990
       13395.900         13397.700       -1.39328        1.11834
       13396.400         13398.200       -1.34300       0.938182
       13396.800         13398.600       -1.14485       0.963835
       13397.300         13399.100      -0.378628       0.400420
       13397.700         13399.500       0.349437       0.156194
       13398.200         13400.000       0.737232       0.128471
       13398.600         13400.400        1.04522      0.0956097
       13399.100         13400.900        1.49435      -0.289412
       13399.500         13401.300        1.52943      -0.162036
       13400.000         13401.800        1.18956      -0.139706
       13400.400         13402.200       0.860863       0.288363
       13400.900         13402.600       0.175857       0.795068
       13401.300         13403.100      -0.619408       0.680354
       13401.800         13403.500      -0.727244       0.749226
       13402.200         13404.000     0.00171778        1.10809
       13402.600         13404.400      -0.233123        1.65051
       13403.100         13404.900     -0.0112158        2.18159
       13403.500         13405.300       0.226233        3.03317
       13404.000         13405.800      -0.150216        2.75211
       13404.400         13406.200      -0.974368        2.23103
       13404.900         13406.700      -0.462757        1.23338
       13405.300         13407.100      -0.382724       0.360912
       13405.800         13407.600      -0.601676      -0.200212
       13406.200         13408.000      -0.758421       0.419988
       13406.700         13408.500      -0.222955       0.478277
       13407.100         13408.900      -0.216839       0.889143
       13407.600         13409.400      -0.247316        1.43789
       13408.000         13409.800      -0.152621        1.28347
       13408.500         13410.200      0.0260558        1.24573
       13408.900         13410.700      -0.364384        1.41495
       13409.400         13411.100      -0.264808       0.749733
       13409.800         13411.600      -0.535554       0.163093
       13410.200         13412.000      -0.424800       0.541899
       13410.700         13412.500      -0.132234       0.197570
       13411.100         13412.900      -0.153104       0.386657
       13411.600         13413.400      -0.211135        1.06544
       13412.000         13413.800      -0.203175        1.45954
       13412.500         13414.300      -0.632903        1.18119
       13412.900         13414.700      -0.109523       0.966573
       13413.400         13415.200       0.403596        1.08257
       13413.800         13415.600       0.592278       0.450295
       13414.300         13416.100       0.565772       0.353858
       13414.700         13416.500        1.16392       0.369830
       13415.200         13417.000       0.502003       0.409989
       13415.600         13417.400     -0.0302093       0.237469
       13416.100         13417.900      -0.385423       0.824361
       13416.500         13418.300      0.0686038        1.59138
       13417.000         13418.800       -1.00511        2.20963
       13417.400         13419.200       -1.09217        2.43369
       13417.900         13419.600      -0.787439        2.07984
       13418.300         13420.100      -0.615929        1.79684
       13418.800         13420.500      -0.546276       0.880110
       13419.200         13421.000      -0.524248      -0.286262
       13419.600         13421.400      -0.516401      -0.689640
       13420.100         13421.900      -0.565594      -0.694449
       13420.500         13422.300      -0.759633      -0.861565
       13421.000         13422.800      -0.915972      -0.647966
       13421.400         13423.200      -0.311891       0.429023
       13421.900         13423.700      -0.182540        1.24121
       13422.300         13424.100      -0.151537        1.20080
       13422.800         13424.600      -0.139644        1.14261
       13423.200         13425.000      -0.488517        1.13724
       13423.700         13425.500      -0.195605       0.684659
       13424.100         13425.900       0.204944     -0.0763865
       13424.600         13426.400       0.641719       0.169564
       13425.000         13426.800        1.04660       0.399869
       13425.500         13427.300        1.42835     -0.0397368
       13425.900         13427.700        1.20160     -0.0863134
       13426.400         13428.200       0.796693     -0.0999086
       13426.800         13428.600       0.267142       0.186362
       13427.300         13429.000       0.192554        1.55178
       13427.700         13429.500      0.0960334        2.37925
       13428.200         13429.900      0.0802183        3.30607
       13428.600         13430.400       0.342677        3.26455
       13429.000         13430.800       0.439616        3.03231
       13429.500         13431.300       0.898058        1.86633
       13429.900         13431.700        1.15990        1.12533
       13430.400         13432.200        1.11834       0.151987
       13430.800         13432.600       0.938182      0.0746255
       13431.300         13433.100       0.963835      -0.364461
       13431.700         13433.500       0.400420       0.442452
       13432.200         13434.000       0.156194       0.408258
       13432.600         13434.400       0.128471       0.440029
       13433.100         13434.900      0.0956097       0.581693
       13433.500         13435.300      -0.289412       0.751959
       13434.000         13435.800      -0.162036       0.646478
       13434.400         13436.200      -0.139706        1.30091
       13434.900         13436.700       0.288363        1.04156
       13435.300         13437.100       0.795068        1.22467
       13435.800         13437.600       0.680354        1.06054
       13436.200         13438.000       0.749226       0.690352
       13436.700         13438.500        1.10809      -0.166221
       13437.100         13438.900        1.65051      -0.166997
       13437.600         13439.400        2.18159      -0.273472
       13438.000         13439.800        3.03317       0.266560
       13438.500         13440.300        2.75211        1.43115
       13438.900         13440.700        2.23103        2.95138
       13439.400         13441.200        1.23338        3.15574
       13439.800         13441.600       0.360912        3.49540
       13440.300         13442.000      -0.200212        3.15556
       13440.700         13442.500       0.419988        2.86065
       13441.200         13442.900       0.478277        2.41104
       13441.600         13443.400       0.889143        2.33161
       13442.000         13443.800        1.43789        1.90603
       13442.500         13444.300        1.28347        1.55418
       13442.900         13444.700        1.24573        1.16698
       13443.400         13445.200        1.41495       0.556376
       13443.800         13445.600       0.749733     -0.0656849
       13444.300         13446.100       0.163093      -0.252100
       13444.700         13446.500       0.541899      -0.211944
       13445.200         13447.000       0.197570      -0.319771
       13445.600         13447.400       0.386657       0.414797
       13446.100         13447.900        1.06544        1.53139
       13446.500         13448.300        1.45954        2.69687
       13447.000         13448.800        1.18119        3.71354
       13447.400         13449.200       0.966573        3.53209
       13447.900         13449.700        1.08257        3.02875
       13448.300         13450.100       0.450295        2.34391
       13448.800         13450.600       0.353858        1.21277
       13449.200         13451.000       0.369830      -0.157096
       13449.700         13451.500       0.409989      -0.463917
       13450.100         13451.900       0.237469     -0.0983962
       13450.600         13452.400       0.824361       0.707855
       13451.000         13452.800        1.59138        1.89721
       13451.500         13453.300        2.20963        2.49831
       13451.900         13453.700        2.43369        2.26411
       13452.400         13454.200        2.07984        1.95694
       13452.800         13454.600        1.79684        1.37362
       13453.300         13455.100       0.880110       0.509456
       13453.700         13455.500      -0.286262      -0.147991
       13454.200         13456.000      -0.689640      -0.281411
       13454.600         13456.400      -0.694449       0.215831
       13455.100         13456.900      -0.861565        1.03182
       13455.500         13457.300      -0.647966        1.23973
       13456.000         13457.700       0.429023        1.32034
       13456.400         13458.200        1.24121        1.03448
       13456.900         13458.600        1.20080       0.717932
       13457.300         13459.100        1.14261     -0.0682368
       13457.700         13459.500        1.13724       0.165751
       13458.200         13460.000       0.684659      -0.179247
       13458.600         13460.400     -0.0763865      -0.416301
       13459.100         13460.900       0.169564      -0.716449
       13459.500         13461.300       0.399869      -0.977060
       13460.000         13461.800     -0.0397368      -0.902709
       13460.400         13462.200     -0.0863134      -0.365189
       13460.900         13462.700     -0.0999086       0.203295
       13461.300         13463.100       0.186362        1.30437
       13461.800         13463.600        1.55178        1.38078
       13462.200         13464.000        2.37925       0.367764
       13462.700         13464.500        3.30607      -0.318112
       13463.100         13464.900        3.26455      -0.572600
       13463.600         13465.400        3.03231       -1.16503
       13464.000         13465.800        1.86633      -0.549213
       13464.500         13466.300        1.12533        1.29256
       13464.900         13466.700       0.151987        2.25498
       13465.400         13467.200      0.0746255        2.51652
       13465.800         13467.600      -0.364461        2.83221
       13466.300         13468.100       0.442452        2.50731
       13466.700         13468.500       0.408258        2.08069
       13467.200         13469.000       0.440029        1.34492
       13467.600         13469.400       0.581693       0.844454
       13468.100         13469.900       0.751959     0.00878309
       13468.500         13470.300       0.646478      -0.130604
       13469.000         13470.800        1.30091      -0.248150
       13469.400         13471.200        1.04156       0.422547
       13469.900         13471.700        1.22467       0.875263
       13470.300         13472.100        1.06054        1.13942
       13470.800         13472.600       0.690352       0.896835
       13471.200         13473.000      -0.166221       0.530922
       13471.700         13473.500      -0.166997       0.317307
       13472.100         13473.900      -0.273472      0.0733763
       13472.600         13474.400       0.266560      -0.249785
       13473.000         13474.800        1.43115      -0.934707
       13473.500         13475.300        2.95138      -0.895517
       13473.900         13475.700        3.15574       -1.33401
       13474.400         13476.200        3.49540       -1.41656
       13474.800         13476.600        3.15556       -1.15664
       13475.300         13477.100        2.86065      -0.987001
       13475.700         13477.500        2.41104      -0.607570
       13476.200         13478.000        2.33161       0.638730
       13476.600         13478.400        1.90603        1.74836
       13477.100         13478.900        1.55418        2.27549
       13477.500         13479.300        1.16698        2.55738
       13478.000         13479.800       0.556376        1.91949
       13478.400         13480.200     -0.0656849        1.14769
       13478.900         13480.700      -0.252100       0.190389
       13479.300         13481.100      -0.211944       0.231096
       13479.800         13481.600      -0.319771       0.793003
       13480.200         13482.000       0.414797        1.97162
       13480.700         13482.500        1.53139        1.95438
       13481.100         13482.900        2.69687        1.87703
       13481.600         13483.400        3.71354        1.19515
       13482.000         13483.800        3.53209       0.568251
       13482.500         13484.300        3.02875      -0.159991
       13482.900         13484.700        2.34391      -0.450862
       13483.400         13485.200        1.21277      -0.855358
       13483.800         13485.600      -0.157096      -0.850142
       13484.300         13486.100      -0.463917       -1.39026
       13484.700         13486.500     -0.0983962       -2.04725
       13485.200         13487.000       0.707855       -2.00589
       13485.600         13487.400        1.89721       -1.96194
       13486.100         13487.900        2.49831      -0.594282
       13486.500         13488.300        2.26411       0.896521
       13487.000         13488.800        1.95694        2.60871
       13487.400         13489.200        1.37362        3.67928
       13487.900         13489.700       0.509456        3.40941
       13488.300         13490.100      -0.147991        2.45816
       13488.800         13490.600      -0.281411        1.74699
       13489.200         13491.000       0.215831       0.653981
       13489.700         13491.500        1.03182      -0.643731
       13490.100         13491.900        1.23973       -1.37547
       13490.600         13492.400        1.32034       -1.76353
       13491.000         13492.800        1.03448       -1.68929
       13491.500         13493.300       0.717932       -1.87898
       13491.900         13493.700     -0.0682368       -1.64184
       13492.400         13494.200       0.165751      -0.682647
       13492.800         13494.600      -0.179247       0.974572
       13493.300         13495.100      -0.416301        2.09323
       13493.700         13495.500      -0.716449        2.47663
       13494.200         13496.000      -0.977060        2.26875
       13494.600         13496.400      -0.902709        1.91414
       13495.100         13496.900      -0.365189        1.12273
       13495.500         13497.300       0.203295       0.317056
       13496.000         13497.800        1.30437      -0.294302
       13496.400         13498.200        1.38078      -0.515478
       13496.900         13498.700       0.367764       -1.07658
       13497.300         13499.100      -0.318112       -1.15297
       13497.800         13499.600      -0.572600       -1.26810
       13498.200         13500.000       -1.16503      -0.619622
       13498.700         13500.500      -0.549213       0.884533
       13499.100         13500.900        1.29256        1.97856
       13499.600         13501.400        2.25498        2.94902
       13500.000         13501.800        2.51652        2.64845
       13500.500         13502.300        2.83221        2.05908
       13500.900         13502.700        2.50731       0.615677
       13501.400         13503.200        2.08069      -0.345216
       13501.800         13503.600        1.34492       -1.76100
       13502.300         13504.100       0.844454       -1.71040
       13502.700         13504.500     0.00878309      -0.877066
       13503.200         13505.000      -0.130604       0.248988
       13503.600         13505.400      -0.248150        1.45654
       13504.100         13505.900       0.422547        1.88506
       13504.500         13506.300       0.875263        1.93217
       13505.000         13506.800        1.13942        2.03510
       13505.400         13507.200       0.896835        2.13333
       13505.900         13507.700       0.530922        1.56601
       13506.300         13508.100       0.317307        1.25495
       13506.800         13508.600      0.0733763        1.13396
       13507.200         13509.000      -0.249785       0.620259
       13507.700         13509.500      -0.934707       0.567745
       13508.100         13509.900      -0.895517        1.03902
       13508.600         13510.400       -1.33401        1.13171
       13509.000         13510.800       -1.41656        1.81653
       13509.500         13511.300       -1.15664        1.67975
       13509.900         13511.700      -0.987001        1.17456
       13510.400         13512.200      -0.607570        1.06309
       13510.800         13512.600       0.638730        1.12684
       13511.300         13513.100        1.74836       0.886008
       13511.700         13513.500        2.27549        1.15866
       13512.200         13514.000        2.55738        1.72184
       13512.600         13514.400        1.91949        1.72383
       13513.100         13514.900        1.14769        1.68447
       13513.500         13515.300       0.190389        1.31255
       13514.000         13515.800       0.231096        1.22245
