       lambda          SN_2796        SN_2803
       13229.400         13231.200       0.295573       0.218897
       13229.900         13231.600       0.530869       0.204444
       13230.300         13232.100       0.336502       0.237329
       13230.700         13232.500       0.261227      0.0993238
       13231.200         13233.000     -0.0782451       0.112204
       13231.600         13233.400       0.260087      0.0280644
       13232.100         13233.800     -0.0397551      0.0359629
       13232.500         13234.300       0.585977       0.276796
       13233.000         13234.700       0.842074       0.496225
       13233.400         13235.200        1.27028       0.588537
       13233.800         13235.600        1.00250       0.396987
       13234.300         13236.000      0.0251067       0.400762
       13234.700         13236.500      -0.357493       0.240483
       13235.200         13236.900      -0.674858       0.222189
       13235.600         13237.400       -1.19481       0.426995
       13236.000         13237.800       -1.72011       0.399337
       13236.500         13238.300       -1.64963       0.269131
       13236.900         13238.700       -2.14517       0.485166
       13237.400         13239.100       -2.11998     -0.0673553
       13237.800         13239.600       -1.27074      -0.135712
       13238.300         13240.000      -0.714368     -0.0115106
       13238.700         13240.500      -0.255954       0.310683
       13239.100         13240.900       0.475731       0.544160
       13239.600         13241.300      0.0552502       0.648311
       13240.000         13241.800      -0.157556       0.474523
       13240.500         13242.200      -0.177490      0.0581366
       13240.900         13242.700     -0.0899095      -0.138688
       13241.300         13243.100      -0.284984      -0.242956
       13241.800         13243.600       0.342595       0.532762
       13242.200         13244.000     -0.0415676       0.485730
       13242.700         13244.400     0.00240075       0.817618
       13243.100         13244.900       0.296816       0.940584
       13243.600         13245.300       0.160153       0.445729
       13244.000         13245.800      -0.162986      -0.265942
       13244.400         13246.200      0.0829046      0.0514612
       13244.900         13246.600     -0.0138222     -0.0859300
       13245.300         13247.100      -0.517060      -0.795391
       13245.800         13247.500      -0.541487      -0.761421
       13246.200         13248.000      -0.808184      -0.481991
       13246.600         13248.400      -0.910133      -0.600360
       13247.100         13248.900       -1.18238      -0.364847
       13247.500         13249.300      -0.760590       0.465747
       13248.000         13249.700      -0.523865       0.370341
       13248.400         13250.200      -0.128501       0.410310
       13248.900         13250.600     -0.0126812       0.212209
       13249.300         13251.100       0.433231      -0.173874
       13249.700         13251.500       0.225137      -0.975564
       13250.200         13251.900       0.755198      -0.979598
       13250.600         13252.400        1.16990       -1.21112
       13251.100         13252.800        1.16675       -1.01152
       13251.500         13253.300        1.29261      -0.791850
       13251.900         13253.700        1.09950      -0.118231
       13252.400         13254.200       0.708044       0.462091
       13252.800         13254.600       0.564071       0.295002
       13253.300         13255.000        1.55609      -0.154700
       13253.700         13255.500        2.26808      -0.232324
       13254.200         13255.900        3.11173      -0.476730
       13254.600         13256.400        2.91571       -1.12330
       13255.000         13256.800        2.67120      -0.504871
       13255.500         13257.300        1.33566    -0.00225101
       13255.900         13257.700       0.345576       0.697316
       13256.400         13258.100      -0.260371        1.13675
       13256.800         13258.600      -0.254243        1.09747
       13257.300         13259.000      -0.447747       0.294013
       13257.700         13259.500      0.0642571     -0.0436010
       13258.100         13259.900     -0.0320676      -0.576781
       13258.600         13260.400      -0.282159       -1.01061
       13259.000         13260.800      -0.441461      -0.786944
       13259.500         13261.200      -0.244420      -0.411469
       13259.900         13261.700      -0.585597    -0.00701890
       13260.400         13262.100      -0.236629      -0.148283
       13260.800         13262.600     -0.0449096      -0.159964
       13261.200         13263.000       0.282404      -0.189790
       13261.700         13263.400       0.193570       0.192838
       13262.100         13263.900      0.0539183     -0.0983805
       13262.600         13264.300     0.00391177      0.0521701
       13263.000         13264.800    -0.00402116       0.193752
       13263.400         13265.200       0.218897       0.215386
       13263.900         13265.700       0.204444       0.350467
       13264.300         13266.100       0.237329       0.438000
       13264.800         13266.500      0.0993238       0.342959
       13265.200         13267.000       0.112204       0.680301
       13265.700         13267.400      0.0280644       0.451456
       13266.100         13267.900      0.0359629       0.112084
       13266.500         13268.300       0.276796       0.242466
       13267.000         13268.800       0.496225       0.195777
       13267.400         13269.200       0.588537     -0.0944434
       13267.900         13269.600       0.396987      0.0985621
       13268.300         13270.100       0.400762     -0.0193482
       13268.800         13270.500       0.240483      -0.515210
       13269.200         13271.000       0.222189      -0.281820
       13269.600         13271.400       0.426995      -0.365746
       13270.100         13271.900       0.399337      -0.571820
       13270.500         13272.300       0.269131      -0.596997
       13271.000         13272.700       0.485166      -0.796741
       13271.400         13273.200     -0.0673553      -0.551960
       13271.900         13273.600      -0.135712      -0.239661
       13272.300         13274.100     -0.0115106     -0.0935246
       13272.700         13274.500       0.310683       0.191188
       13273.200         13275.000       0.544160       0.293905
       13273.600         13275.400       0.648311      -0.517152
       13274.100         13275.800       0.474523      -0.709980
       13274.500         13276.300      0.0581366       -1.10172
       13275.000         13276.700      -0.138688       -1.07159
       13275.400         13277.200      -0.242956      -0.995216
       13275.800         13277.600       0.532762      -0.573495
       13276.300         13278.100       0.485730      -0.395268
       13276.700         13278.500       0.817618       0.509243
       13277.200         13278.900       0.940584        1.36464
       13277.600         13279.400       0.445729        1.70724
       13278.100         13279.800      -0.265942        1.80409
       13278.500         13280.300      0.0514612        1.25473
       13278.900         13280.700     -0.0859300       0.725265
       13279.400         13281.200      -0.795391      -0.399814
       13279.800         13281.600      -0.761421      -0.865030
       13280.300         13282.000      -0.481991      -0.670286
       13280.700         13282.500      -0.600360      -0.210818
       13281.200         13282.900      -0.364847      0.0950721
       13281.600         13283.400       0.465747       0.833882
       13282.000         13283.800       0.370341        1.40292
       13282.500         13284.300       0.410310        1.56511
       13282.900         13284.700       0.212209        2.01862
       13283.400         13285.100      -0.173874        2.24656
       13283.800         13285.600      -0.975564        2.40840
       13284.300         13286.000      -0.979598        2.15911
       13284.700         13286.500       -1.21112        1.94573
       13285.100         13286.900       -1.01152        1.48769
       13285.600         13287.400      -0.791850        1.03138
       13286.000         13287.800      -0.118231     -0.0804807
       13286.500         13288.200       0.462091      -0.278803
       13286.900         13288.700       0.295002     -0.0166969
       13287.400         13289.100      -0.154700      -0.591188
       13287.800         13289.600      -0.232324      -0.682667
       13288.200         13290.000      -0.476730      -0.453237
       13288.700         13290.500       -1.12330      -0.623836
       13289.100         13290.900      -0.504871      -0.832760
       13289.600         13291.300    -0.00225101      -0.969538
       13290.000         13291.800       0.697316      -0.983264
       13290.500         13292.200        1.13675       -1.26873
       13290.900         13292.700        1.09747       -1.02850
       13291.300         13293.100       0.294013       -1.29881
       13291.800         13293.600     -0.0436010      -0.801948
       13292.200         13294.000      -0.576781      -0.604033
       13292.700         13294.500       -1.01061      -0.833669
       13293.100         13294.900      -0.786944       -1.45913
       13293.600         13295.300      -0.411469       -1.08038
       13294.000         13295.800    -0.00701890      -0.683051
       13294.500         13296.200      -0.148283       -1.17230
       13294.900         13296.700      -0.159964      -0.814470
       13295.300         13297.100      -0.189790      -0.689962
       13295.800         13297.600       0.192838       -1.03661
       13296.200         13298.000     -0.0983805       -1.35597
       13296.700         13298.400      0.0521701      -0.885732
       13297.100         13298.900       0.193752       -1.04131
       13297.600         13299.300       0.215386      -0.484652
       13298.000         13299.800       0.350467      -0.280417
       13298.400         13300.200       0.438000     -0.0622831
       13298.900         13300.700       0.342959     -0.0475540
       13299.300         13301.100       0.680301       0.408206
       13299.800         13301.500       0.451456       0.874019
       13300.200         13302.000       0.112084       0.728377
       13300.700         13302.400       0.242466        1.01664
       13301.100         13302.900       0.195777       0.865834
       13301.500         13303.300     -0.0944434       0.712753
       13302.000         13303.800      0.0985621       0.321342
       13302.400         13304.200     -0.0193482       0.440671
       13302.900         13304.700      -0.515210      0.0734026
       13303.300         13305.100      -0.281820     -0.0510141
       13303.800         13305.500      -0.365746      0.0148671
       13304.200         13306.000      -0.571820      0.0262625
       13304.700         13306.400      -0.596997       0.131921
       13305.100         13306.900      -0.796741       0.128721
       13305.500         13307.300      -0.551960       0.301919
       13306.000         13307.800      -0.239661      -0.177092
       13306.400         13308.200     -0.0935246      -0.489788
       13306.900         13308.700       0.191188      -0.653011
       13307.300         13309.100       0.293905      -0.549059
       13307.800         13309.500      -0.517152      -0.226108
       13308.200         13310.000      -0.709980       0.338924
       13308.700         13310.400       -1.10172       0.216757
       13309.100         13310.900       -1.07159      0.0508600
       13309.500         13311.300      -0.995216     0.00526750
       13310.000         13311.800      -0.573495      -0.500832
       13310.400         13312.200      -0.395268      -0.687604
       13310.900         13312.600       0.509243      -0.573042
       13311.300         13313.100        1.36464      -0.268982
       13311.800         13313.500        1.70724      -0.290773
       13312.200         13314.000        1.80409       0.469470
       13312.600         13314.400        1.25473       0.929206
       13313.100         13314.900       0.725265        1.32692
       13313.500         13315.300      -0.399814        1.18787
       13314.000         13315.800      -0.865030        1.03173
       13314.400         13316.200      -0.670286      0.0920190
       13314.900         13316.600      -0.210818      -0.586522
       13315.300         13317.100      0.0950721      -0.865263
       13315.800         13317.500       0.833882       -1.05637
       13316.200         13318.000        1.40292      -0.588663
       13316.600         13318.400        1.56511      -0.169711
       13317.100         13318.900        2.01862       0.432060
       13317.500         13319.300        2.24656       0.385709
       13318.000         13319.800        2.40840       0.719739
       13318.400         13320.200        2.15911       0.697304
       13318.900         13320.600        1.94573       0.663183
       13319.300         13321.100        1.48769       0.626385
       13319.800         13321.500        1.03138       0.528607
       13320.200         13322.000     -0.0804807       0.426596
       13320.600         13322.400      -0.278803      0.0831125
       13321.100         13322.900     -0.0166969      0.0511249
       13321.500         13323.300      -0.591188      -0.528769
       13322.000         13323.800      -0.682667      -0.550034
       13322.400         13324.200      -0.453237      -0.565706
       13322.900         13324.600      -0.623836     -0.0737524
       13323.300         13325.100      -0.832760       0.799818
       13323.800         13325.500      -0.969538        1.68488
       13324.200         13326.000      -0.983264        2.31271
       13324.600         13326.400       -1.26873        2.34906
       13325.100         13326.900       -1.02850        1.95578
       13325.500         13327.300       -1.29881        1.28683
       13326.000         13327.800      -0.801948       0.520633
       13326.400         13328.200      -0.604033      -0.324797
       13326.900         13328.600      -0.833669      -0.495214
       13327.300         13329.100       -1.45913     -0.0793776
       13327.800         13329.500       -1.08038     -0.0415043
       13328.200         13330.000      -0.683051      0.0217228
       13328.600         13330.400       -1.17230       0.234940
       13329.100         13330.900      -0.814470       0.112351
       13329.500         13331.300      -0.689962      -0.274342
       13330.000         13331.800       -1.03661      -0.527316
       13330.400         13332.200       -1.35597      -0.625845
       13330.900         13332.600      -0.885732      -0.820022
       13331.300         13333.100       -1.04131      -0.606733
       13331.800         13333.500      -0.484652      -0.378335
       13332.200         13334.000      -0.280417       0.123374
       13332.600         13334.400     -0.0622831       0.505316
       13333.100         13334.900     -0.0475540       0.827544
       13333.500         13335.300       0.408206       0.599165
       13334.000         13335.800       0.874019        1.15681
       13334.400         13336.200       0.728377        1.46872
       13334.900         13336.600        1.01664        1.60569
       13335.300         13337.100       0.865834        1.34428
       13335.800         13337.500       0.712753        1.60953
       13336.200         13338.000       0.321342       0.905454
       13336.600         13338.400       0.440671      0.0144169
       13337.100         13338.900      0.0734026      -0.559898
       13337.500         13339.300     -0.0510141      -0.152874
       13338.000         13339.800      0.0148671      -0.106541
       13338.400         13340.200      0.0262625       0.313681
       13338.900         13340.700       0.131921       0.738706
       13339.300         13341.100       0.128721       0.457084
       13339.800         13341.500       0.301919      -0.476798
       13340.200         13342.000      -0.177092      -0.806950
       13340.700         13342.400      -0.489788      -0.705622
       13341.100         13342.900      -0.653011      -0.868634
       13341.500         13343.300      -0.549059      -0.758194
       13342.000         13343.800      -0.226108      -0.262802
       13342.400         13344.200       0.338924       0.125158
       13342.900         13344.700       0.216757      -0.109517
       13343.300         13345.100      0.0508600      -0.137953
       13343.800         13345.500     0.00526750       0.133736
       13344.200         13346.000      -0.500832       0.490749
       13344.700         13346.400      -0.687604       0.374597
       13345.100         13346.900      -0.573042     -0.0241862
       13345.500         13347.300      -0.268982    0.000652891
       13346.000         13347.800      -0.290773     -0.0767602
       13346.400         13348.200       0.469470      -0.550606
       13346.900         13348.700       0.929206      -0.573540
       13347.300         13349.100        1.32692     -0.0699548
       13347.800         13349.600        1.18787      0.0238571
       13348.200         13350.000        1.03173     -0.0206725
       13348.700         13350.400      0.0920190       0.181581
       13349.100         13350.900      -0.586522     -0.0494691
       13349.600         13351.300      -0.865263       0.111473
       13350.000         13351.800       -1.05637       0.560255
       13350.400         13352.200      -0.588663        1.10558
       13350.900         13352.700      -0.169711        1.80700
       13351.300         13353.100       0.432060        2.05480
       13351.800         13353.600       0.385709        1.65082
       13352.200         13354.000       0.719739        1.14099
       13352.700         13354.500       0.697304       0.695558
       13353.100         13354.900       0.663183      -0.389348
       13353.600         13355.300       0.626385      -0.683852
       13354.000         13355.800       0.528607      -0.824126
       13354.500         13356.200       0.426596       -1.07147
       13354.900         13356.700      0.0831125      -0.975890
       13355.300         13357.100      0.0511249      -0.543052
       13355.800         13357.600      -0.528769       0.148443
       13356.200         13358.000      -0.550034       0.518521
       13356.700         13358.500      -0.565706       0.795236
       13357.100         13358.900     -0.0737524       0.437486
       13357.600         13359.400       0.799818       0.503552
       13358.000         13359.800        1.68488       0.295039
       13358.500         13360.200        2.31271      0.0810196
       13358.900         13360.700        2.34906       0.118382
       13359.400         13361.100        1.95578       0.386321
       13359.800         13361.600        1.28683      0.0956923
       13360.200         13362.000       0.520633     -0.0556214
       13360.700         13362.500      -0.324797     -0.0606309
       13361.100         13362.900      -0.495214      -0.189758
       13361.600         13363.400     -0.0793776       0.367958
       13362.000         13363.800     -0.0415043       0.588877
       13362.500         13364.300      0.0217228       0.915293
       13362.900         13364.700       0.234940       0.620941
       13363.400         13365.100       0.112351       0.801475
       13363.800         13365.600      -0.274342       0.311440
       13364.300         13366.000      -0.527316       0.222541
       13364.700         13366.500      -0.625845     -0.0189038
       13365.100         13366.900      -0.820022       0.189635
       13365.600         13367.400      -0.606733       0.492818
       13366.000         13367.800      -0.378335       0.167789
       13366.500         13368.300       0.123374      0.0839327
       13366.900         13368.700       0.505316      -0.146715
       13367.400         13369.200       0.827544      -0.423514
       13367.800         13369.600       0.599165      -0.872034
       13368.300         13370.100        1.15681       0.261045
       13368.700         13370.500        1.46872       0.242206
       13369.200         13370.900        1.60569        1.20540
       13369.600         13371.400        1.34428        1.46412
       13370.100         13371.800        1.60953        1.07458
       13370.500         13372.300       0.905454       0.356685
       13370.900         13372.700      0.0144169       0.405758
       13371.400         13373.200      -0.559898      -0.348496
       13371.800         13373.600      -0.152874      -0.385853
       13372.300         13374.100      -0.106541      0.0160035
       13372.700         13374.500       0.313681      0.0235760
       13373.200         13375.000       0.738706       0.489385
       13373.600         13375.400       0.457084       0.595729
       13374.100         13375.900      -0.476798       0.767685
       13374.500         13376.300      -0.806950       0.530185
       13375.000         13376.700      -0.705622       0.506275
       13375.400         13377.200      -0.868634       0.158906
       13375.900         13377.600      -0.758194       0.122148
       13376.300         13378.100      -0.262802     -0.0198493
       13376.700         13378.500       0.125158       0.119440
       13377.200         13379.000      -0.109517       0.657269
       13377.600         13379.400      -0.137953       0.474087
       13378.100         13379.900       0.133736      0.0748037
       13378.500         13380.300       0.490749       0.597989
       13379.000         13380.800       0.374597       0.860588
       13379.400         13381.200     -0.0241862       0.977262
       13379.900         13381.700    0.000652891        1.39568
       13380.300         13382.100     -0.0767602        1.80878
       13380.800         13382.500      -0.550606        1.37045
       13381.200         13383.000      -0.573540       0.895095
       13381.700         13383.400     -0.0699548       0.848476
       13382.100         13383.900      0.0238571       0.710616
       13382.500         13384.300     -0.0206725       0.333121
       13383.000         13384.800       0.181581       0.314223
       13383.400         13385.200     -0.0494691       0.828674
       13383.900         13385.700       0.111473       0.344938
       13384.300         13386.100       0.560255       0.276698
       13384.800         13386.600        1.10558       0.394834
       13385.200         13387.000        1.80700      0.0691901
       13385.700         13387.500        2.05480       0.107306
       13386.100         13387.900        1.65082      0.0635162
       13386.600         13388.300        1.14099      0.0845156
       13387.000         13388.800       0.695558     -0.0932452
       13387.500         13389.200      -0.389348      0.0960828
       13387.900         13389.700      -0.683852      -0.276487
       13388.300         13390.100      -0.824126      -0.176726
       13388.800         13390.600       -1.07147      -0.449364
       13389.200         13391.000      -0.975890      -0.218362
       13389.700         13391.500      -0.543052       0.264627
       13390.100         13391.900       0.148443       0.360878
       13390.600         13392.400       0.518521       0.232593
       13391.000         13392.800       0.795236      0.0461695
       13391.500         13393.300       0.437486      -0.266867
       13391.900         13393.700       0.503552      -0.805297
       13392.400         13394.200       0.295039       -1.07437
       13392.800         13394.600      0.0810196       -1.08248
       13393.300         13395.000       0.118382       -1.40859
       13393.700         13395.500       0.386321       -1.10503
       13394.200         13395.900      0.0956923       -1.23387
       13394.600         13396.400     -0.0556214       -1.46936
       13395.000         13396.800     -0.0606309      -0.962900
       13395.500         13397.300      -0.189758      -0.225767
       13395.900         13397.700       0.367958     -0.0737659
       13396.400         13398.200       0.588877       0.182858
       13396.800         13398.600       0.915293       0.484830
       13397.300         13399.100       0.620941       0.243776
       13397.700         13399.500       0.801475       0.252810
       13398.200         13400.000       0.311440       0.340812
       13398.600         13400.400       0.222541       0.797522
       13399.100         13400.900     -0.0189038        1.05110
       13399.500         13401.300       0.189635       0.989575
       13400.000         13401.800       0.492818        1.40784
       13400.400         13402.200       0.167789       0.788208
       13400.900         13402.600      0.0839327       0.540653
       13401.300         13403.100      -0.146715       0.155618
       13401.800         13403.500      -0.423514       0.292275
       13402.200         13404.000      -0.872034      0.0922357
       13402.600         13404.400       0.261045      -0.372243
       13403.100         13404.900       0.242206      -0.305352
       13403.500         13405.300        1.20540     -0.0762912
       13404.000         13405.800        1.46412      0.0252659
       13404.400         13406.200        1.07458       0.159769
       13404.900         13406.700       0.356685       0.281756
       13405.300         13407.100       0.405758      0.0785021
       13405.800         13407.600      -0.348496      -0.255457
       13406.200         13408.000      -0.385853      -0.896290
       13406.700         13408.500      0.0160035       -1.25342
       13407.100         13408.900      0.0235760      -0.932337
       13407.600         13409.400       0.489385      -0.960192
       13408.000         13409.800       0.595729      -0.309618
       13408.500         13410.200       0.767685      -0.239485
       13408.900         13410.700       0.530185      0.0865278
       13409.400         13411.100       0.506275       0.378497
       13409.800         13411.600       0.158906       0.222770
       13410.200         13412.000       0.122148      -0.242855
       13410.700         13412.500     -0.0198493      -0.333219
       13411.100         13412.900       0.119440      -0.384560
       13411.600         13413.400       0.657269      -0.361293
       13412.000         13413.800       0.474087      -0.222018
       13412.500         13414.300      0.0748037      -0.388727
       13412.900         13414.700       0.597989      0.0812442
       13413.400         13415.200       0.860588      -0.567938
       13413.800         13415.600       0.977262       -1.11885
       13414.300         13416.100        1.39568      -0.863808
       13414.700         13416.500        1.80878      -0.131067
       13415.200         13417.000        1.37045     -0.0824424
       13415.600         13417.400       0.895095       0.330677
       13416.100         13417.900       0.848476       0.543742
       13416.500         13418.300       0.710616       0.806920
       13417.000         13418.800       0.333121        1.20003
       13417.400         13419.200       0.314223       0.595592
       13417.900         13419.600       0.828674       0.494821
       13418.300         13420.100       0.344938       0.643932
       13418.800         13420.500       0.276698       0.702841
       13419.200         13421.000       0.394834       0.466036
       13419.600         13421.400      0.0691901       0.639292
       13420.100         13421.900       0.107306        1.12877
       13420.500         13422.300      0.0635162       0.843177
       13421.000         13422.800      0.0845156       0.238811
       13421.400         13423.200     -0.0932452       0.151992
       13421.900         13423.700      0.0960828       0.597294
       13422.300         13424.100      -0.276487       0.383430
       13422.800         13424.600      -0.176726        1.17628
       13423.200         13425.000      -0.449364        1.25960
       13423.700         13425.500      -0.218362       0.650582
       13424.100         13425.900       0.264627      -0.407944
       13424.600         13426.400       0.360878      -0.973550
       13425.000         13426.800       0.232593       -1.44360
       13425.500         13427.300      0.0461695       -1.17378
       13425.900         13427.700      -0.266867      -0.579298
       13426.400         13428.200      -0.805297       0.138879
       13426.800         13428.600       -1.07437       0.267502
       13427.300         13429.000       -1.08248       0.102088
       13427.700         13429.500       -1.40859       0.420132
       13428.200         13429.900       -1.10503       0.732361
       13428.600         13430.400       -1.23387        1.18321
       13429.000         13430.800       -1.46936        1.86234
       13429.500         13431.300      -0.962900        1.61947
       13429.900         13431.700      -0.225767       0.852996
       13430.400         13432.200     -0.0737659       0.354261
       13430.800         13432.600       0.182858      -0.191614
       13431.300         13433.100       0.484830       -1.23972
       13431.700         13433.500       0.243776       -1.24674
       13432.200         13434.000       0.252810      -0.742808
       13432.600         13434.400       0.340812      -0.532061
       13433.100         13434.900       0.797522      -0.564911
       13433.500         13435.300        1.05110      -0.558454
       13434.000         13435.800       0.989575      -0.661515
       13434.400         13436.200        1.40784      -0.628818
       13434.900         13436.700       0.788208      -0.642557
       13435.300         13437.100       0.540653     -0.0683859
       13435.800         13437.600       0.155618      0.0300483
       13436.200         13438.000       0.292275      0.0183795
       13436.700         13438.500      0.0922357       0.214081
       13437.100         13438.900      -0.372243       0.753160
       13437.600         13439.400      -0.305352       0.802864
       13438.000         13439.800     -0.0762912       0.954274
       13438.500         13440.300      0.0252659        1.37103
       13438.900         13440.700       0.159769        1.00914
       13439.400         13441.200       0.281756       0.768966
       13439.800         13441.600      0.0785021        1.32478
       13440.300         13442.000      -0.255457        1.48570
       13440.700         13442.500      -0.896290       0.820559
       13441.200         13442.900       -1.25342      0.0468798
       13441.600         13443.400      -0.932337       0.117963
       13442.000         13443.800      -0.960192      0.0429985
       13442.500         13444.300      -0.309618      -0.472203
       13442.900         13444.700      -0.239485      -0.302646
       13443.400         13445.200      0.0865278       0.397533
       13443.800         13445.600       0.378497       0.272077
       13444.300         13446.100       0.222770      -0.149187
       13444.700         13446.500      -0.242855       0.539654
       13445.200         13447.000      -0.333219       0.140476
       13445.600         13447.400      -0.384560      -0.171138
       13446.100         13447.900      -0.361293      -0.430965
       13446.500         13448.300      -0.222018      -0.247139
       13447.000         13448.800      -0.388727      0.0486576
       13447.400         13449.200      0.0812442        1.30788
       13447.900         13449.700      -0.567938        2.43332
       13448.300         13450.100       -1.11885        2.74454
       13448.800         13450.600      -0.863808        2.46483
       13449.200         13451.000      -0.131067        2.19812
       13449.700         13451.500     -0.0824424        1.29675
       13450.100         13451.900       0.330677       0.305055
       13450.600         13452.400       0.543742      -0.646259
       13451.000         13452.800       0.806920      -0.500734
       13451.500         13453.300        1.20003       0.514261
       13451.900         13453.700       0.595592        1.49545
       13452.400         13454.200       0.494821        1.80356
       13452.800         13454.600       0.643932        1.87108
       13453.300         13455.100       0.702841        1.58148
       13453.700         13455.500       0.466036       0.817806
       13454.200         13456.000       0.639292      0.0335079
       13454.600         13456.400        1.12877      -0.506160
       13455.100         13456.900       0.843177      -0.769000
       13455.500         13457.300       0.238811      0.0277510
       13456.000         13457.700       0.151992       0.670779
       13456.400         13458.200       0.597294        1.26716
       13456.900         13458.600       0.383430        1.00888
       13457.300         13459.100        1.17628        1.00739
       13457.700         13459.500        1.25960       0.205272
       13458.200         13460.000       0.650582      -0.160866
       13458.600         13460.400      -0.407944      0.0345807
       13459.100         13460.900      -0.973550      0.0275864
       13459.500         13461.300       -1.44360       0.173504
       13460.000         13461.800       -1.17378       0.236117
       13460.400         13462.200      -0.579298       0.205488
       13460.900         13462.700       0.138879     -0.0447606
       13461.300         13463.100       0.267502       0.317914
       13461.800         13463.600       0.102088       0.845731
       13462.200         13464.000       0.420132        1.43079
       13462.700         13464.500       0.732361        1.54484
       13463.100         13464.900        1.18321        1.46387
       13463.600         13465.400        1.86234       0.742766
       13464.000         13465.800        1.61947      0.0625289
       13464.500         13466.300       0.852996     -0.0492612
       13464.900         13466.700       0.354261     -0.0177626
       13465.400         13467.200      -0.191614       0.395880
       13465.800         13467.600       -1.23972        1.53863
       13466.300         13468.100       -1.24674        1.43444
       13466.700         13468.500      -0.742808        1.12452
       13467.200         13469.000      -0.532061        1.50228
       13467.600         13469.400      -0.564911        1.77864
       13468.100         13469.900      -0.558454        1.19287
       13468.500         13470.300      -0.661515        1.19238
       13469.000         13470.800      -0.628818        1.33927
       13469.400         13471.200      -0.642557       0.714913
       13469.900         13471.700     -0.0683859       0.408258
       13470.300         13472.100      0.0300483        1.11075
       13470.800         13472.600      0.0183795        1.32311
       13471.200         13473.000       0.214081       0.566885
       13471.700         13473.500       0.753160       0.544216
       13472.100         13473.900       0.802864      -0.109031
       13472.600         13474.400       0.954274      -0.287503
       13473.000         13474.800        1.37103      -0.463947
       13473.500         13475.300        1.00914       0.187611
       13473.900         13475.700       0.768966       0.341164
       13474.400         13476.200        1.32478       0.265014
       13474.800         13476.600        1.48570       0.207082
       13475.300         13477.100       0.820559       0.198662
       13475.700         13477.500      0.0468798      0.0396241
       13476.200         13478.000       0.117963       0.154027
       13476.600         13478.400      0.0429985       0.306411
       13477.100         13478.900      -0.472203       0.548497
       13477.500         13479.300      -0.302646        1.41988
       13478.000         13479.800       0.397533        2.13477
       13478.400         13480.200       0.272077        1.93939
       13478.900         13480.700      -0.149187        1.82510
       13479.300         13481.100       0.539654        1.37473
       13479.800         13481.600       0.140476       0.701528
       13480.200         13482.000      -0.171138      -0.523626
       13480.700         13482.500      -0.430965      -0.442127
       13481.100         13482.900      -0.247139     -0.0242144
       13481.600         13483.400      0.0486576       0.707361
       13482.000         13483.800        1.30788        1.19427
       13482.500         13484.300        2.43332        1.51261
       13482.900         13484.700        2.74454        1.39397
       13483.400         13485.200        2.46483       0.891775
       13483.800         13485.600        2.19812      0.0759438
       13484.300         13486.100        1.29675       -1.07132
       13484.700         13486.500       0.305055       -1.39857
       13485.200         13487.000      -0.646259       -1.66146
       13485.600         13487.400      -0.500734       -1.60812
       13486.100         13487.900       0.514261       -1.61238
       13486.500         13488.300        1.49545      -0.995098
       13487.000         13488.800        1.80356      -0.852227
       13487.400         13489.200        1.87108      -0.918435
       13487.900         13489.700        1.58148       0.300333
       13488.300         13490.100       0.817806        1.20026
       13488.800         13490.600      0.0335079       0.958522
       13489.200         13491.000      -0.506160       0.977567
       13489.700         13491.500      -0.769000        1.31043
       13490.100         13491.900      0.0277510       0.840065
       13490.600         13492.400       0.670779       0.212456
       13491.000         13492.800        1.26716      -0.252968
       13491.500         13493.300        1.00888      -0.309004
       13491.900         13493.700        1.00739      -0.620911
       13492.400         13494.200       0.205272      -0.709399
       13492.800         13494.600      -0.160866      -0.444000
       13493.300         13495.100      0.0345807       0.285735
       13493.700         13495.500      0.0275864       0.545242
       13494.200         13496.000       0.173504        1.76744
       13494.600         13496.400       0.236117        1.08395
       13495.100         13496.900       0.205488        1.02757
       13495.500         13497.300     -0.0447606       0.943387
       13496.000         13497.800       0.317914       0.831504
       13496.400         13498.200       0.845731     -0.0919736
       13496.900         13498.700        1.43079      0.0278288
       13497.300         13499.100        1.54484      -0.647733
       13497.800         13499.600        1.46387       -1.07908
       13498.200         13500.000       0.742766       -1.63798
       13498.700         13500.500      0.0625289       -1.77774
       13499.100         13500.900     -0.0492612       -1.35422
       13499.600         13501.400     -0.0177626      -0.788017
       13500.000         13501.800       0.395880      -0.208456
       13500.500         13502.300        1.53863       0.695243
       13500.900         13502.700        1.43444       0.637989
       13501.400         13503.200        1.12452       0.204421
       13501.800         13503.600        1.50228      0.0464835
       13502.300         13504.100        1.77864      -0.914547
       13502.700         13504.500        1.19287       -2.24058
       13503.200         13505.000        1.19238       -2.17760
       13503.600         13505.400        1.33927       -1.54270
       13504.100         13505.900       0.714913       -1.11937
       13504.500         13506.300       0.408258      -0.184235
       13505.000         13506.800        1.11075     -0.0785301
       13505.400         13507.200        1.32311      0.0664617
       13505.900         13507.700       0.566885       0.313168
       13506.300         13508.100       0.544216        1.15725
       13506.800         13508.600      -0.109031       0.728023
       13507.200         13509.000      -0.287503       0.929542
       13507.700         13509.500      -0.463947       0.897300
       13508.100         13509.900       0.187611       0.479960
       13508.600         13510.400       0.341164      -0.350052
       13509.000         13510.800       0.265014      -0.283203
       13509.500         13511.300       0.207082      -0.620506
       13509.900         13511.700       0.198662       0.132442
       13510.400         13512.200      0.0396241       0.873303
       13510.800         13512.600       0.154027        1.35419
